#weight  minuslogpost  cosmomc_theta      logA         ns       ombh2      omch2     Alens         tau     a_tSZ     a_kSZ       a_p    beta_p       a_c    beta_c       a_s            As        H0  minuslogprior  minuslogprior__0      chi2  chi2__chi2
      6     761.74947    0.010409474  3.043305 0.97735507 0.022255243 0.11714823 1.0842407 0.061082694 3.2629933 1.7637718 7.0931406 2.0603476 4.5727353 2.2579485  3.102981  2.097445e-09 68.284518     -25.765165        -25.765165 1575.0293   1575.0293
     18     761.61003    0.010409485 3.0433044 0.97733373 0.022254435 0.11712598 1.0839791 0.061054569 3.2629933 1.7637718 7.0931406 2.0603476 4.5727353 2.2579485  3.102981 2.0974436e-09 68.292263     -25.768685        -25.768685 1574.7574   1574.7574
     37     760.78424    0.010409548 3.0435615 0.97728399 0.022256567  0.1169785 1.0836191 0.060877071 3.2629933 1.7637718 7.0931406 2.0603476 4.5727353 2.2579485  3.102981  2.097983e-09 68.349405     -25.790554        -25.790554 1573.1496   1573.1496
      3     760.82239    0.010409548 3.0435615 0.97728399 0.022256567  0.1169785 1.0836191 0.060877071 3.2735731 1.7436866 7.1114247 2.0584903 4.5582638 2.2554665 3.1004785  2.097983e-09 68.349405     -25.790554        -25.790554 1573.2259   1573.2259
     30     760.82694    0.010409548 3.0435615 0.97728399 0.022256567  0.1169785 1.0836191 0.060877071 3.3097919 1.6406541 7.0313493 2.0574769  4.732073 2.2479104 3.0999323  2.097983e-09 68.349405     -25.790554        -25.790554  1573.235    1573.235
      2     761.00947    0.010409571 3.0434972 0.97733369 0.022260745 0.11703297 1.0848982 0.060858268 3.3097919 1.6406541 7.0313493 2.0574769  4.732073 2.2479104 3.0999323 2.0978481e-09 68.333929     -25.792836        -25.792836 1573.6046   1573.6046
     28     760.31475      0.0104093 3.0425133 0.97719095  0.02227512 0.11708695 1.0781402 0.060565735 3.3097919 1.6406541 7.0313493 2.0574769  4.732073 2.2479104 3.0999323  2.095785e-09 68.317139     -25.827486        -25.827486 1572.2845   1572.2845
      6     756.69935      0.0104093 3.0425133 0.97719095  0.02227512 0.11708695 1.0781402 0.060565735 3.3065961 1.6003587 7.0139514 2.0600334  4.701688 2.2460602 3.1059219  2.095785e-09 68.317139     -25.827486        -25.827486 1565.0537   1565.0537
     16     757.28762      0.0104093 3.0425133 0.97719095  0.02227512 0.11708695 1.0781402 0.060565735  3.267568 1.6577698 7.0175764 2.0581846 4.6930538 2.2469018 3.1081441  2.095785e-09 68.317139     -25.827486        -25.827486 1566.2302   1566.2302
     25      757.2972      0.0104093 3.0425133 0.97719095  0.02227512 0.11708695 1.0781402 0.060565735 3.2675547 1.6578369 7.0173531  2.058176  4.693028 2.2469758 3.1081405  2.095785e-09 68.317139     -25.827486        -25.827486 1566.2494   1566.2494
