#weight  minuslogpost  cosmomc_theta      logA         ns       ombh2      omch2      Alens            As        H0  minuslogprior  minuslogprior__0      chi2  chi2__chi2
 5 739.90726 0.010408988 3.0319863 0.97092432 0.022618674 0.11639521 1.0859079 2.0738384e-09 68.840483 -19.847797 -19.847797 1519.5101 1519.5101
 1 742.23103 0.010407657 3.0320007 0.97072115 0.022618141 0.11607057 1.0842135 2.0738683e-09 68.913368 -19.847797 -19.847797 1524.1576 1524.1576
 5 742.47016 0.010410364 3.0330565 0.97223722 0.022625031 0.11750902 1.0681239  2.076059e-09 68.489706 -19.847797 -19.847797 1524.6359 1524.6359
 3 740.31015 0.010411372 3.0327595  0.9723552 0.022615571  0.1172505 1.0684437 2.0754425e-09 68.608792 -19.847797 -19.847797 1520.3159 1520.3159
 4 739.40981 0.010411057 3.0328229 0.97220311 0.022614711 0.11713302   1.06807 2.0755741e-09 68.639809 -19.847797 -19.847797 1518.5152 1518.5152
13 739.24929 0.010410968 3.0328052 0.97216407 0.022614625 0.11710809 1.0681591 2.0755374e-09 68.645724 -19.847797 -19.847797 1518.1942 1518.1942
12 738.51122 0.010409355 3.0327208  0.9712656 0.022615755 0.11665718 1.0730503 2.0753622e-09 68.755354 -19.847797 -19.847797  1516.718  1516.718
 3 738.36402 0.010409737 3.0328652 0.97117788 0.022617773 0.11681508 1.0730823 2.0756619e-09 68.712742 -19.847797 -19.847797 1516.4236 1516.4236
 5 738.37847 0.010410045 3.0329997 0.97137562 0.022618036 0.11691632 1.0718829 2.0759412e-09 68.686722 -19.847797 -19.847797 1516.4525 1516.4525
 9 738.50004 0.010409789 3.0328302 0.97117222 0.022616562 0.11672778 1.0715528 2.0755894e-09 68.745091 -19.847797 -19.847797 1516.6957 1516.6957
14 738.47697 0.010409781 3.0328277 0.97119357 0.022616469 0.11672709 1.0716479  2.075584e-09 68.744999 -19.847797 -19.847797 1516.6495 1516.6495
14 738.56982 0.010408951 3.0328476 0.97126026 0.022615112 0.11666108 1.0729987 2.0756254e-09 68.739797 -19.847797 -19.847797 1516.8352 1516.8352
 4 739.71464 0.010408658 3.0315616 0.97185596 0.022610746 0.11706049 1.0672994 2.0729579e-09 68.581874 -19.847797 -19.847797 1519.1249 1519.1249
 2 739.77682 0.010408444 3.0315592 0.97173459 0.022609735 0.11698078 1.0667016 2.0729528e-09 68.602627 -19.847797 -19.847797 1519.2492 1519.2492
 5  738.9352 0.010409764 3.0366583 0.96833266 0.022628914 0.11758979  1.071567 2.0835501e-09 68.443703 -19.847797 -19.847797  1517.566  1517.566
 3 738.58484  0.01041005 3.0366738 0.96835635  0.02261752 0.11760211 1.0756986 2.0835823e-09 68.439481 -19.847797 -19.847797 1516.8653 1516.8653
 6 737.63302 0.010409454 3.0362855 0.96883879 0.022612759 0.11750758 1.0711669 2.0827736e-09 68.449391 -19.847797 -19.847797 1514.9616 1514.9616
 1 738.81079 0.010409686 3.0347111  0.9693354 0.022590889 0.11702544 1.0970223  2.079497e-09 68.612724 -19.847797 -19.847797 1517.3172 1517.3172
 1 738.96901 0.010409368 3.0347308 0.96947829  0.02258933 0.11701028 1.0965292  2.079538e-09 68.606206 -19.847797 -19.847797 1517.6336 1517.6336
 3 737.69309 0.010410292 3.0345164 0.96943985 0.022582982 0.11709708 1.0942515 2.0790921e-09 68.600749 -19.847797 -19.847797 1515.0818 1515.0818
 2 737.64661 0.010410079 3.0347079 0.96936997 0.022584081 0.11708476 1.0939758 2.0794902e-09  68.59894 -19.847797 -19.847797 1514.9888 1514.9888
14 738.27224  0.01041022 3.0343133 0.96981881  0.02258219 0.11731299 1.0933412 2.0786698e-09 68.519852 -19.847797 -19.847797 1516.2401 1516.2401
 8 738.49855 0.010410148 3.0338745 0.96926387 0.022576043 0.11666113  1.096467  2.077758e-09 68.747824 -19.847797 -19.847797 1516.6927 1516.6927
 9 738.26965 0.010409632 3.0348191 0.96968455 0.022579122 0.11652735 1.0956014 2.0797216e-09 68.781526 -19.847797 -19.847797 1516.2349 1516.2349
 6 737.64871 0.010410462  3.033603 0.97039009 0.022573174 0.11645834  1.097878 2.0771939e-09 68.829627 -19.847797 -19.847797  1514.993  1514.993
20 737.88013 0.010410867 3.0337777 0.97032458 0.022575361 0.11665224 1.0990448 2.0775568e-09 68.774704 -19.847797 -19.847797 1515.4558 1515.4558
15 738.57539 0.010411204 3.0339477 0.97060791 0.022579664   0.116979  1.097172 2.0779101e-09 68.671348 -19.847797 -19.847797 1516.8464 1516.8464
28 738.72077 0.010411081 3.0332534 0.97063398 0.022577074 0.11690717 1.1000282  2.076468e-09 68.691042 -19.847797 -19.847797 1517.1371 1517.1371
 2 738.56451 0.010410252  3.033639 0.96990297 0.022576026 0.11646084 1.1026899 2.0772686e-09 68.823995 -19.847797 -19.847797 1516.8246 1516.8246
15 738.50865 0.010409997 3.0331131 0.97062683 0.022573088 0.11625112 1.1040541 2.0761765e-09 68.889264 -19.847797 -19.847797 1516.7129 1516.7129
22 738.77573 0.010412315 3.0336874 0.97077676 0.022577853 0.11702339 1.0854569 2.0773692e-09 68.691248 -19.847797 -19.847797  1517.247  1517.247
18 739.53063 0.010412713 3.0336223 0.97117935 0.022577592 0.11714506 1.0862709  2.077234e-09 68.660541 -19.847797 -19.847797 1518.7569 1518.7569
 5 738.10199 0.010411998 3.0326535 0.97216992 0.022555267  0.1163821 1.0834697 2.0752225e-09 68.894356 -19.847797 -19.847797 1515.8996 1515.8996
 7 737.67617 0.010411683 3.0325926 0.97370503 0.022542691 0.11649245 1.0645649 2.0750961e-09 68.833229 -19.847797 -19.847797 1515.0479 1515.0479
 6 737.71156  0.01041163 3.0326505 0.97365895 0.022542839 0.11649069 1.0640728 2.0752164e-09 68.832185 -19.847797 -19.847797 1515.1187 1515.1187
 5 737.63039 0.010411719 3.0326655 0.97367332 0.022543049 0.11652925 1.0639771 2.0752474e-09 68.821359 -19.847797 -19.847797 1514.9564 1514.9564
 1 737.36411 0.010412082 3.0327218  0.9740252 0.022543375 0.11668176 1.0652012 2.0753642e-09 68.778514 -19.847797 -19.847797 1514.4238 1514.4238
30 736.73118 0.010411336 3.0319528 0.97413608 0.022538729 0.11643175 1.0685913 2.0737689e-09 68.840308 -19.847797 -19.847797  1513.158  1513.158
11 735.72095 0.010411563 3.0338264 0.97241569 0.022556137 0.11731571 1.0587887  2.077658e-09 68.542547 -19.847797 -19.847797 1511.1375 1511.1375
 5  735.7137 0.010411559 3.0338241 0.97241838 0.022556124  0.1173151 1.0588182 2.0776532e-09 68.542608 -19.847797 -19.847797  1511.123  1511.123
 2 735.13631 0.010410601 3.0334415 0.97253594  0.02255269 0.11685676 1.0652047 2.0768584e-09 68.672925 -19.847797 -19.847797 1509.9682 1509.9682
 3 735.08214 0.010410465 3.0332937 0.97264602 0.022551327 0.11683678 1.0649778 2.0765515e-09 68.674443 -19.847797 -19.847797 1509.8599 1509.8599
 6  735.2183 0.010410257 3.0332414 0.97238241 0.022552011 0.11676228 1.0654091 2.0764429e-09 68.694983 -19.847797 -19.847797 1510.1322 1510.1322
19 734.54514 0.010410123 3.0322437 0.97274696 0.022548362 0.11686916 1.0716845 2.0743723e-09 68.648748 -19.847797 -19.847797 1508.7859 1508.7859
 6 735.04032 0.010409848 3.0322769 0.97240064 0.022548028 0.11672662 1.0715014 2.0744412e-09 68.690815 -19.847797 -19.847797 1509.7762 1509.7762
30 734.92737 0.010409669 3.0324075 0.97239447 0.022548681 0.11672065 1.0705986 2.0747121e-09 68.687505 -19.847797 -19.847797 1509.5503 1509.5503
 2  734.8587 0.010410455 3.0340734 0.97149377 0.022565794 0.11708543 1.0647541 2.0781713e-09 68.596208 -19.847797 -19.847797  1509.413  1509.413
 4  735.3334 0.010410605 3.0346072 0.97138742  0.02256511 0.11698836 1.0658765  2.079281e-09 68.635751 -19.847797 -19.847797 1510.3624 1510.3624
 2 735.40105  0.01041187 3.0349958 0.97074731 0.022553647 0.11768652 1.0621017 2.0800891e-09 68.417553 -19.847797 -19.847797 1510.4977 1510.4977
 3 735.84101  0.01041207 3.0350274 0.97075262 0.022554075 0.11772955 1.0621497 2.0801549e-09 68.409228 -19.847797 -19.847797 1511.3776 1511.3776
 4 735.19458 0.010411652  3.034966 0.97057713 0.022553802 0.11759615  1.061929  2.080027e-09 68.442793 -19.847797 -19.847797 1510.0848 1510.0848
 4 735.60651 0.010411839 3.0351465 0.97030163 0.022555238 0.11765502 1.0637298 2.0804025e-09 68.429137 -19.847797 -19.847797 1510.9086 1510.9086
16 735.69249 0.010411739 3.0351959  0.9700728 0.022555073 0.11762491 1.0634834 2.0805054e-09 68.436442 -19.847797 -19.847797 1511.0806 1511.0806
 7  736.0551 0.010411361 3.0342269 0.97180959 0.022548254  0.1181347 1.0583204 2.0784902e-09  68.23564 -19.847797 -19.847797 1511.8058 1511.8058
 7 735.62515 0.010410365 3.0347112 0.97187524 0.022541882 0.11841767 1.0514168 2.0794971e-09 68.096077 -19.847797 -19.847797 1510.9459 1510.9459
10 734.33516 0.010409634 3.0331972 0.97298825 0.022535012 0.11786368 1.0457674 2.0763511e-09 68.263475 -19.847797 -19.847797 1508.3659 1508.3659
13 733.78106 0.010409281 3.0333782 0.97240467  0.02253357 0.11763106 1.0459678  2.076727e-09 68.333736 -19.847797 -19.847797 1507.2577 1507.2577
 5 733.34439 0.010409545 3.0340505 0.97128593 0.022531984 0.11767027  1.048777 2.0781238e-09 68.327248 -19.847797 -19.847797 1506.3844 1506.3844
 4 733.02479 0.010409358 3.0347106 0.97170006 0.022536374 0.11758364 1.0481633  2.079496e-09 68.355687 -19.847797 -19.847797 1505.7452 1505.7452
15 733.61931 0.010408923 3.0346269 0.97156747 0.022535149 0.11738837 1.0477966 2.0793219e-09 68.410175 -19.847797 -19.847797 1506.9342 1506.9342
 8 733.03098 0.010409322 3.0346789 0.97165546 0.022536948 0.11758826 1.0478111   2.07943e-09 68.353276 -19.847797 -19.847797 1505.7576 1505.7576
 8 732.95793 0.010409851 3.0346561 0.97178114 0.022537777 0.11776096 1.0480274 2.0793825e-09  68.30985 -19.847797 -19.847797 1505.6114 1505.6114
 4  732.7453 0.010409088 3.0338952 0.97216606 0.022531763 0.11765912 1.0511926  2.077801e-09 68.315694 -19.847797 -19.847797 1505.1862 1505.1862
 3  732.5775 0.010408918 3.0341582 0.97079244 0.022526031 0.11742779 1.0585012 2.0783475e-09 68.388292 -19.847797 -19.847797 1504.8506 1504.8506
23 732.88591 0.010410612 3.0358158 0.97114305 0.022517214 0.11734786 1.0599862 2.0817954e-09 68.466751 -19.847797 -19.847797 1505.4674 1505.4674
24 733.18673 0.010410897 3.0370451 0.97001811 0.022518959 0.11754813 1.0564991 2.0843561e-09 68.405792 -19.847797 -19.847797 1506.0691 1506.0691
17 733.22778 0.010410837 3.0370452 0.96997894 0.022518783 0.11752512    1.0564 2.0843564e-09 68.411879 -19.847797 -19.847797 1506.1512 1506.1512
 2 733.43154 0.010410974 3.0364181 0.97140471 0.022518802 0.11789875 1.0533632 2.0830496e-09 68.282581 -19.847797 -19.847797 1506.5587 1506.5587
 2 733.34107 0.010410922 3.0363063 0.97149234 0.022518485 0.11790166 1.0530184 2.0828168e-09 68.279503 -19.847797 -19.847797 1506.3777 1506.3777
15 732.12783 0.010409853 3.0364048 0.97099353 0.022516804 0.11783724 1.0530484 2.0830219e-09  68.26524 -19.847797 -19.847797 1503.9513 1503.9513
25 731.46176 0.010409984 3.0360877  0.9710616 0.022514831 0.11785424 1.0514151 2.0823615e-09 68.261916 -19.847797 -19.847797 1502.6191 1502.6191
10  735.1335 0.010412066 3.0356278 0.97107987 0.022508034 0.11736057 1.0846727 2.0814041e-09 68.503545 -19.847797 -19.847797 1509.9626 1509.9626
18 731.69943 0.010409696 3.0324904 0.97303441 0.022489627 0.11694758 1.0758597 2.0748841e-09 68.557493 -19.847797 -19.847797 1503.0944 1503.0944
 6 731.77914 0.010409963 3.0318565 0.97373789 0.022488153 0.11725701 1.0736752 2.0735693e-09 68.453629 -19.847797 -19.847797 1503.2539 1503.2539
16 731.96299  0.01040922 3.0319727 0.97359362 0.022488136 0.11690948 1.0720539 2.0738102e-09 68.554016 -19.847797 -19.847797 1503.6216 1503.6216
 4 732.64483  0.01041001 3.0331316 0.97328494 0.022502958 0.11688468 1.0725731 2.0762151e-09 68.601838 -19.847797 -19.847797 1504.9852 1504.9852
 6 732.44013 0.010410773 3.0329691 0.97321105 0.022501919 0.11709724  1.077975 2.0758777e-09 68.549844 -19.847797 -19.847797 1504.5759 1504.5759
20 732.47348 0.010410731 3.0327063 0.97359962   0.0224969 0.11712282 1.0784394 2.0753321e-09 68.535075 -19.847797 -19.847797 1504.6425 1504.6425
47 733.10262 0.010410467 3.0335955 0.97303747 0.022502265 0.11685671 1.0768312 2.0771783e-09  68.62676 -19.847797 -19.847797 1505.9008 1505.9008
 1 733.07507 0.010410672 3.0336725 0.97281269 0.022502594 0.11683072 1.0777227 2.0773383e-09 68.643359 -19.847797 -19.847797 1505.8457 1505.8457
 1 733.07785 0.010410787  3.034366 0.97046926 0.022499314 0.11747634 1.0795601 2.0787793e-09 68.411652 -19.847797 -19.847797 1505.8513 1505.8513
10  732.9218 0.010410758 3.0343734 0.97051646 0.022500056 0.11749894 1.0805739 2.0787948e-09 68.403147 -19.847797 -19.847797 1505.5392 1505.5392
 2  733.0596 0.010409238 3.0333323 0.97070613 0.022497277 0.11749394 1.0784959 2.0766318e-09 68.351529 -19.847797 -19.847797 1505.8148 1505.8148
 3  732.3865 0.010409237 3.0338074 0.97076755 0.022496538 0.11754191 1.0643796 2.0776185e-09  68.33367 -19.847797 -19.847797 1504.4686 1504.4686
 7 731.99737 0.010409491 3.0339072 0.97083126 0.022497191 0.11761371 1.0646725 2.0778259e-09 68.316985 -19.847797 -19.847797 1503.6903 1503.6903
 5 732.08322 0.010409386  3.033859 0.97086396 0.022496207  0.1175458 1.0645963 2.0777258e-09 68.337001 -19.847797 -19.847797  1503.862  1503.862
35  731.8161 0.010409737 3.0337594 0.97110288 0.022494028 0.11753856 1.0677445 2.0775189e-09 68.349591 -19.847797 -19.847797 1503.3278 1503.3278
 9 731.42219 0.010409273 3.0335663 0.97155346 0.022494763 0.11734075 1.0666804 2.0771178e-09 68.405731 -19.847797 -19.847797   1502.54   1502.54
16 733.08079  0.01040859 3.0335258 0.97114613  0.02249477 0.11707508 1.0676299 2.0770335e-09 68.478476 -19.847797 -19.847797 1505.8572 1505.8572
 4 733.21399 0.010408494 3.0337337 0.97094543  0.02249142 0.11718102 1.0636624 2.0774654e-09 68.434297 -19.847797 -19.847797 1506.1236 1506.1236
 1 732.76582 0.010409089 3.0320644 0.97347392  0.02249075 0.11793547 1.0601028 2.0740004e-09 68.182877 -19.847797 -19.847797 1505.2272 1505.2272
15   733.293 0.010409495  3.031943 0.97369701 0.022489771 0.11799987 1.0601858 2.0737487e-09 68.172699 -19.847797 -19.847797 1506.2816 1506.2816
 1 733.61633 0.010409605 3.0319417 0.97376574 0.022489929 0.11804829 1.0603146 2.0737458e-09  68.15924 -19.847797 -19.847797 1506.9283 1506.9283
65 732.90972  0.01040887 3.0311199 0.97414913 0.022481096 0.11753522 1.0722624 2.0720425e-09 68.310973 -19.847797 -19.847797  1505.515  1505.515
 9 733.11811 0.010408358 3.0310157 0.97359883 0.022477473 0.11705498 1.0702292 2.0718266e-09 68.463671 -19.847797 -19.847797 1505.9318 1505.9318
 3 733.01938 0.010410019 3.0315771 0.97427548 0.022482412 0.11768129 1.0713368   2.07299e-09 68.298254 -19.847797 -19.847797 1505.7344 1505.7344
 2 733.57133 0.010410041 3.0316248  0.9737223 0.022484091 0.11782909 1.0706461  2.073089e-09 68.247449 -19.847797 -19.847797 1506.8383 1506.8383
11 731.36231 0.010410126 3.0332066 0.97236422 0.022494777  0.1175831 1.0713379 2.0763707e-09 68.347301 -19.847797 -19.847797 1502.4202 1502.4202
 1 731.80226 0.010410449 3.0332237  0.9725093 0.022494899 0.11767292 1.0720986 2.0764061e-09 68.326054 -19.847797 -19.847797 1503.3001 1503.3001
 5 732.51035 0.010409745 3.0328815 0.97169248 0.022487744 0.11734985 1.0735709 2.0756959e-09 68.412534 -19.847797 -19.847797 1504.7163 1504.7163
 2 732.48025 0.010410637 3.0314647 0.97401292 0.022476961 0.11708657 1.0858362  2.072757e-09  68.52852 -19.847797 -19.847797 1504.6561 1504.6561
11 732.80085 0.010410758 3.0310012 0.97487812 0.022473891 0.11719926 1.0814437 2.0717966e-09 68.489421 -19.847797 -19.847797 1505.2973 1505.2973
11 734.34068  0.01040915 3.0315151  0.9734012 0.022474122 0.11639261 1.0803119 2.0728615e-09 68.727529 -19.847797 -19.847797 1508.3769 1508.3769
24 732.67169 0.010409917 3.0318031 0.97449296   0.0224809 0.11668161 1.0831493 2.0734585e-09 68.654009 -19.847797 -19.847797  1505.039  1505.039
10 733.39043 0.010409834 3.0321588  0.9743007 0.022478045 0.11645528 1.0779002 2.0741963e-09 68.731027 -19.847797 -19.847797 1506.4765 1506.4765
 1 732.73281 0.010410882 3.0320407 0.97467296 0.022479067 0.11671613 1.0785451 2.0739513e-09  68.67251 -19.847797 -19.847797 1505.1612 1505.1612
 4 733.58366 0.010411882  3.031988 0.97415951 0.022482385 0.11707038 1.0850525  2.073842e-09 68.580746 -19.847797 -19.847797 1506.8629 1506.8629
14 733.36319 0.010411742  3.032245 0.97396258 0.022482796 0.11709426 1.0854269  2.074375e-09 68.567761 -19.847797 -19.847797  1506.422  1506.422
13 733.30786 0.010408952 3.0310468 0.97436206 0.022482529 0.11741547 1.0775195  2.071891e-09  68.35793 -19.847797 -19.847797 1506.3113 1506.3113
 4 733.63674 0.010409049 3.0308812 0.97451198 0.022481646 0.11744052 1.0781082  2.071548e-09 68.351455 -19.847797 -19.847797 1506.9691 1506.9691
11 732.69261 0.010408651 3.0312611 0.97401425 0.022482568 0.11732964 1.0767959 2.0723351e-09 68.378741 -19.847797 -19.847797 1505.0808 1505.0808
 7 731.62861 0.010407941 3.0339177 0.97161108 0.022489929 0.11726906 1.0726723 2.0778477e-09 68.382725 -19.847797 -19.847797 1502.9528 1502.9528
 3 731.85044 0.010408117 3.0334839 0.97133261 0.022479921 0.11725914 1.0676089 2.0769466e-09 68.383955 -19.847797 -19.847797 1503.3965 1503.3965
 2 730.94059 0.010409039 3.0331874 0.97181954  0.02247989 0.11747485 1.0691202 2.0763308e-09 68.337345 -19.847797 -19.847797 1501.5768 1501.5768
28 730.76167 0.010409481 3.0334198 0.97180183 0.022483475 0.11750521 1.0698419 2.0768134e-09 68.344248 -19.847797 -19.847797 1501.2189 1501.2189
63 730.80175  0.01040929 3.0334797 0.97169943 0.022483721 0.11744758 1.0691764 2.0769379e-09  68.35874 -19.847797 -19.847797 1501.2991 1501.2991
18 730.86353 0.010409837 3.0329462 0.97272219 0.022477803  0.1173262 1.0672823   2.07583e-09 68.415914 -19.847797 -19.847797 1501.4227 1501.4227
 6 733.27396  0.01040878 3.0312573 0.97384981 0.022466231 0.11785123 1.0720722 2.0723272e-09 68.182403 -19.847797 -19.847797 1506.2435 1506.2435
 6 732.39732 0.010407979 3.0313435 0.97334352 0.022464266 0.11752296 1.0699292 2.0725058e-09 68.271549 -19.847797 -19.847797 1504.4902 1504.4902
 1 732.45179 0.010408291 3.0336472 0.97254767 0.022472114 0.11818616 1.0676617 2.0772858e-09 68.051199 -19.847797 -19.847797 1504.5992 1504.5992
12 732.66695 0.010408101 3.0337884 0.97253018 0.022473088 0.11809589 1.0686397 2.0775791e-09 68.077827 -19.847797 -19.847797 1505.0295 1505.0295
13 732.25416 0.010406638 3.0338207 0.97182676 0.022468144 0.11755269 1.0680098 2.0776462e-09 68.218986 -19.847797 -19.847797 1504.2039 1504.2039
13 732.44584 0.010407064 3.0339997 0.97210255 0.022469557 0.11762509  1.070123 2.0780182e-09 68.208499 -19.847797 -19.847797 1504.5873 1504.5873
 9  732.4841 0.010408867 3.0338507 0.97283242 0.022478465 0.11795453 1.0694005 2.0777085e-09 68.158482 -19.847797 -19.847797 1504.6638 1504.6638
 5  733.2885 0.010409187 3.0329087 0.97266544 0.022473269 0.11819448 1.0732143 2.0757523e-09 68.079266 -19.847797 -19.847797 1506.2726 1506.2726
 7 731.54417 0.010407076 3.0329953 0.97204234 0.022469829 0.11760254 1.0652171  2.075932e-09 68.217229 -19.847797 -19.847797 1502.7839 1502.7839
 3 731.52609 0.010407091 3.0329717 0.97210001 0.022469868 0.11760923 1.0651052 2.0758829e-09 68.215361 -19.847797 -19.847797 1502.7478 1502.7478
 5 732.70369 0.010407989 3.0337502 0.97285048  0.02247457 0.11796038 1.0663128 2.0774996e-09 68.123662 -19.847797 -19.847797  1505.103  1505.103
10 732.27198 0.010407337 3.0338731 0.97249128  0.02247565 0.11762822 1.0654553 2.0777551e-09 68.221564 -19.847797 -19.847797 1504.2396 1504.2396
 7 732.51857 0.010407855  3.033779 0.97281053 0.022477648 0.11787827 1.0647837 2.0775595e-09 68.151056 -19.847797 -19.847797 1504.7327 1504.7327
 3 732.34475 0.010407593 3.0337364 0.97268822 0.022476858 0.11777282 1.0654191  2.077471e-09 68.179362 -19.847797 -19.847797 1504.3851 1504.3851
10 732.09966 0.010408821 3.0347534 0.97224138 0.022476686 0.11791461 1.0691934 2.0795849e-09 68.169726 -19.847797 -19.847797 1503.8949 1503.8949
13 732.38921 0.010409486 3.0348281 0.97208882  0.02247728 0.11819092 1.0694636 2.0797402e-09 68.093876 -19.847797 -19.847797  1504.474  1504.474
 8 732.04079 0.010410869 3.0367624 0.96900268 0.022475467 0.11785879 1.0790552  2.083767e-09 68.257507 -19.847797 -19.847797 1503.7772 1503.7772
14 734.79568 0.010412197 3.0363138  0.9697168 0.022472816  0.1183343 1.0777066 2.0828323e-09  68.13016 -19.847797 -19.847797  1509.287  1509.287
18 734.45241 0.010410235 3.0372777 0.96841161 0.022476589 0.11731346 1.0723848 2.0848409e-09 68.432894 -19.847797 -19.847797 1508.6004 1508.6004
 3 735.48609 0.010407737 3.0382564 0.96593852 0.022510431 0.11761733 1.0691866 2.0868825e-09 68.267641 -19.847797 -19.847797 1510.6678 1510.6678
 4 735.78808 0.010407441 3.0366709 0.96700797 0.022505565 0.11742319 1.0744186 2.0835762e-09 68.323376 -19.847797 -19.847797 1511.2717 1511.2717
 1 734.22987 0.010410563 3.0361349 0.96916452 0.022505064 0.11839503 1.0782976 2.0824599e-09 68.080336 -19.847797 -19.847797 1508.1553 1508.1553
 2 734.60952 0.010407543 3.0356039 0.96888988 0.022503684 0.11705561 1.0807745 2.0813543e-09 68.457655 -19.847797 -19.847797 1508.9146 1508.9146
 1 735.12674 0.010407048 3.0355111 0.96900429 0.022505328 0.11709432 1.0830252 2.0811611e-09 68.428372 -19.847797 -19.847797 1509.9491 1509.9491
 3 734.77505 0.010408026 3.0368512 0.96845754  0.02250629 0.11750163 1.0871003  2.083952e-09 68.315469 -19.847797 -19.847797 1509.2457 1509.2457
13 734.91467 0.010407748 3.0369146 0.96818663 0.022506321 0.11740535 1.0862358 2.0840842e-09  68.34075 -19.847797 -19.847797 1509.5249 1509.5249
 1 735.49557 0.010408114 3.0361275   0.968123 0.022495805 0.11717348 1.0935149 2.0824445e-09 68.427848 -19.847797 -19.847797 1510.6867 1510.6867
 4 735.31774 0.010407711 3.0364969 0.96813773 0.022498511 0.11722531 1.0897636 2.0832139e-09  68.39785 -19.847797 -19.847797 1510.3311 1510.3311
 5  734.8559 0.010407867 3.0364462 0.96821827 0.022498498 0.11730787 1.0899853 2.0831081e-09 68.373341 -19.847797 -19.847797 1509.4074 1509.4074
 8 735.27869 0.010408554  3.035861  0.9699589 0.022497867  0.1179374 1.0863244 2.0818895e-09   68.1701 -19.847797 -19.847797  1510.253  1510.253
12 733.89101 0.010407317 3.0361663 0.96875776 0.022500654 0.11745692 1.0825457 2.0825252e-09 68.303022 -19.847797 -19.847797 1507.4776 1507.4776
 1 732.76118 0.010408383 3.0358803 0.96925807 0.022506772 0.11778616 1.0817305 2.0819296e-09 68.225827 -19.847797 -19.847797  1505.218  1505.218
25 732.84332 0.010407994 3.0358527 0.96910629 0.022505608 0.11761605  1.082046 2.0818723e-09 68.272755 -19.847797 -19.847797 1505.3822 1505.3822
 1  735.4125  0.01040972 3.0359783  0.9698511 0.022507304 0.11823716 1.0829782 2.0821337e-09 68.110071 -19.847797 -19.847797 1510.5206 1510.5206
 1 736.07028 0.010409813 3.0357999 0.97006176 0.022505934 0.11823115 1.0845702 2.0817622e-09 68.114228 -19.847797 -19.847797 1511.8361 1511.8361
 6 735.42139 0.010408344 3.0356494 0.97097262 0.022499681 0.11778037 1.0784846  2.081449e-09 68.220735 -19.847797 -19.847797 1510.5384 1510.5384
12 733.91447 0.010407671  3.035496 0.97054678 0.022497931 0.11748929 1.0778072 2.0811299e-09 68.301043 -19.847797 -19.847797 1507.5245 1507.5245
 1 734.85807 0.010407969 3.0356218 0.97073566 0.022500215 0.11767653 1.0782874 2.0813915e-09 68.245774 -19.847797 -19.847797 1509.4117 1509.4117
28 734.65833  0.01040752 3.0356364  0.9704163 0.022499568 0.11747353 1.0788078  2.081422e-09 68.303001 -19.847797 -19.847797 1509.0123 1509.0123
 8 737.73427 0.010410419 3.0357014  0.9717567 0.022500105 0.11797734 1.0803193 2.0815573e-09 68.220355 -19.847797 -19.847797 1515.1641 1515.1641
 6 735.11153 0.010409722 3.0342304 0.97168458 0.022466444 0.11665187 1.1018695 2.0784975e-09 68.646296 -19.847797 -19.847797 1509.9187 1509.9187
 2 737.17031 0.010410416  3.034049 0.97219247 0.022477743 0.11703096 1.1061264 2.0781206e-09 68.541818 -19.847797 -19.847797 1514.0362 1514.0362
 8 736.95795 0.010410399 3.0340845 0.97207377 0.022477441 0.11699916 1.1064951 2.0781944e-09 68.552479 -19.847797 -19.847797 1513.6115 1513.6115
 4  735.5459 0.010410563  3.034236 0.97190226 0.022472635  0.1169768 1.1037209 2.0785091e-09 68.562107 -19.847797 -19.847797 1510.7874 1510.7874
 2  735.5407  0.01040974   3.03474 0.97044112  0.02247663 0.11665903 1.1019892  2.079557e-09 68.652721 -19.847797 -19.847797  1510.777  1510.777
12 731.77835 0.010409357 3.0344722  0.9710337 0.022474371 0.11715067 1.0873802 2.0790002e-09 68.460169 -19.847797 -19.847797 1503.2523 1503.2523
 8 731.85383 0.010409348 3.0345087 0.97095924 0.022474186 0.11717286 1.0881733  2.079076e-09 68.451741 -19.847797 -19.847797 1503.4033 1503.4033
 1 731.78975 0.010410138 3.0345429  0.9711399 0.022477006  0.1174995 1.0870164 2.0791472e-09 68.363073 -19.847797 -19.847797 1503.2751 1503.2751
 7 731.86905 0.010409471 3.0349922 0.97047739 0.022475379 0.11715302 1.0848907 2.0800817e-09 68.464018 -19.847797 -19.847797 1503.4337 1503.4337
 1 731.72066 0.010409968 3.0349554 0.97056728 0.022478496 0.11736736 1.0865319 2.0800051e-09 68.406096 -19.847797 -19.847797 1503.1369 1503.1369
 5 731.58247 0.010409961  3.035149 0.97054279 0.022480452 0.11744137 1.0851222 2.0804077e-09 68.380846 -19.847797 -19.847797 1502.8605 1502.8605
35 734.21388 0.010408334 3.0350892  0.9716024 0.022478401 0.11692839 1.0773964 2.0802833e-09 68.509354 -19.847797 -19.847797 1508.1234 1508.1234
 7 734.21063   0.0104115 3.0363911 0.97139265 0.022496252 0.11818147  1.066532 2.0829933e-09 68.180617 -19.847797 -19.847797 1508.1168 1508.1168
 3 734.32045 0.010411524 3.0363485 0.97143844 0.022496249 0.11819343 1.0665368 2.0829048e-09 68.177148 -19.847797 -19.847797 1508.3365 1508.3365
