#weight  minuslogpost  cosmomc_theta      logA         ns       ombh2      omch2     Alens         tau     a_tSZ     a_kSZ       a_p    beta_p       a_c    beta_c       a_s            As        H0  minuslogprior  minuslogprior__0      chi2  chi2__chi2
     10     760.22883    0.010411534 3.0235012 0.96628211 0.022800146 0.11777672 1.0624508 0.047039548 3.2063486 1.6883949 7.0150381 2.0538357 4.7540195 2.2445674 3.1311403 2.0563161e-09 68.578478     -25.675863        -25.675863 1571.8094   1571.8094
     14     760.67506    0.010411403 3.0233332 0.96617705 0.022801879  0.1177064 1.0598264 0.046562754 3.2063486 1.6883949 7.0150381 2.0538357 4.7540195 2.2445674 3.1311403 2.0559708e-09 68.600674     -25.607875        -25.607875 1572.5659   1572.5659
     38     759.85249    0.010411403 3.0233332 0.96617705 0.022801879  0.1177064 1.0598264 0.046562754 3.2127529 1.6898781 7.0211442 2.0598324 4.7575932 2.2343998 3.1119606 2.0559708e-09 68.600674     -25.607875        -25.607875 1570.9207   1570.9207
     38     760.14961    0.010411403 3.0233332 0.96617705 0.022801879  0.1177064 1.0598264 0.046562754 3.2179744 1.6803306 7.0355411 2.0600953 4.7631207 2.2272934 3.1106358 2.0559708e-09 68.600674     -25.607875        -25.607875  1571.515    1571.515
     29     759.69647    0.010411439 3.0231706 0.96615002 0.022799871  0.1177543 1.0609192 0.046650113 3.2179744 1.6803306 7.0355411 2.0600953 4.7631207 2.2272934 3.1106358 2.0556364e-09 68.583089     -25.620651        -25.620651 1570.6342   1570.6342
     11     759.61972    0.010411406 3.0231272 0.96619656 0.022798558 0.11785583 1.0618745 0.046508287 3.2179744 1.6803306 7.0355411 2.0600953 4.7631207 2.2272934 3.1106358 2.0555473e-09 68.544541     -25.599837        -25.599837 1570.4391   1570.4391
     35     759.05139    0.010411406 3.0231272 0.96619656 0.022798558 0.11785583 1.0618745 0.046508287 3.2175968 1.6834395 7.0306075 2.0595608 4.7649632 2.2264853 3.1102424 2.0555473e-09 68.544541     -25.599837        -25.599837 1569.3025   1569.3025
     42      759.1195    0.010411289 3.0244504 0.96552509 0.022804945 0.11798689 1.0625337 0.047114412 3.2175968 1.6834395 7.0306075 2.0595608 4.7649632 2.2264853 3.1102424  2.058269e-09 68.499041     -25.686151        -25.686151 1569.6113   1569.6113
     42     759.68296    0.010411013 3.0252522 0.96705548 0.022796797 0.11754274 1.0594175 0.048792421 3.2175968 1.6834395 7.0306075 2.0595608 4.7649632 2.2264853 3.1102424   2.05992e-09 68.642008     -25.889142        -25.889142 1571.1442   1571.1442
      8     758.98663     0.01041106 3.0252419 0.96731952 0.022796283 0.11754529 1.0580256  0.04838038 3.2175968 1.6834395 7.0306075 2.0595608 4.7649632 2.2264853 3.1102424 2.0598986e-09 68.642257     -25.844191        -25.844191 1569.6616   1569.6616
     39     759.44489    0.010410971 3.0251405 0.96776951 0.022796721 0.11742569 1.0602927 0.048219559 3.2175968 1.6834395 7.0306075 2.0595608 4.7649632 2.2264853 3.1102424 2.0596899e-09 68.682556     -25.825782        -25.825782 1570.5413   1570.5413
     13     759.17063    0.010410971 3.0251405 0.96776951 0.022796721 0.11742569 1.0602927 0.048219559 3.2238081 1.6724813 7.0359183 2.0579916 4.7525424 2.2290345 3.1107242 2.0596899e-09 68.682556     -25.825782        -25.825782 1569.9928   1569.9928
      1     758.36777    0.010410776 3.0297052 0.96477066 0.022749145 0.11718029 1.0603999 0.050378948 3.2238081 1.6724813 7.0359183 2.0579916 4.7525424 2.2290345 3.1107242 2.0691133e-09 68.724779     -26.032472        -26.032472 1568.8005   1568.8005
      3     752.23591    0.010409609 3.0276906 0.96403336 0.022676806 0.11861342 1.0694458 0.046543368 3.2238081 1.6724813 7.0359183 2.0579916 4.7525424 2.2290345 3.1107242  2.064949e-09 68.112975      -25.60502         -25.60502 1555.6819   1555.6819
     51       747.012    0.010409635 3.0282108 0.96610554 0.022649007 0.11849069 1.0707593 0.048261158 3.2238081 1.6724813 7.0359183 2.0579916 4.7525424 2.2290345 3.1107242 2.0660235e-09 68.134351     -25.830591        -25.830591 1545.6852   1545.6852
     12     746.47109    0.010409635 3.0282108 0.96610554 0.022649007 0.11849069 1.0707593 0.048261158 3.2301199  1.657286 7.0369379 2.0582478  4.746324 2.2316132 3.1124789 2.0660235e-09 68.134351     -25.830591        -25.830591 1544.6034   1544.6034
      1     747.17962    0.010409635 3.0282108 0.96610554 0.022649007 0.11849069 1.0707593 0.048261158 3.2319414  1.657243 7.0347034 2.0594451 4.7570067 2.2315789 3.1120848 2.0660235e-09 68.134351     -25.830591        -25.830591 1546.0204   1546.0204
      3     747.45678    0.010409635 3.0282108 0.96610554 0.022649007 0.11849069 1.0707593 0.048261158 3.2565281 1.6463067 7.0223739 2.0584518  4.724535 2.2431418 3.1109729 2.0660235e-09 68.134351     -25.830591        -25.830591 1546.5747   1546.5747
     10     747.49983    0.010409451 3.0284243 0.96605522 0.022668799 0.11821737 1.0621285 0.049283204 3.2565281 1.6463067 7.0223739 2.0584518  4.724535 2.2431418 3.1109729 2.0664646e-09 68.241835     -25.938526        -25.938526 1546.8767   1546.8767
     18     747.30145    0.010409411  3.028532 0.96598677 0.022668518 0.11822907 1.0625558 0.048983335 3.2565281 1.6463067 7.0223739 2.0584518  4.724535 2.2431418 3.1109729 2.0666872e-09 68.236079      -25.90889         -25.90889 1546.4207   1546.4207
 8  746.8106 0.010409411  3.028532 0.96598677 0.022668518 0.11822907 1.0625558 0.048983335 3.2607253 1.6381671 7.0228836 2.0598461 4.7338465  2.234425 3.1095109 2.0666872e-09 68.236079  -25.90889  -25.90889  1545.439  1545.439
 1 746.22865 0.010409411  3.028532 0.96598677 0.022668518 0.11822907 1.0625558 0.048983335 3.2581762 1.6388917 7.0236318 2.0602334 4.7405132  2.232477 3.1109436 2.0666872e-09 68.236079  -25.90889  -25.90889 1544.2751 1544.2751
14 746.64128 0.010409411  3.028532 0.96598677 0.022668518 0.11822907 1.0625558 0.048983335 3.2589892 1.6454255 7.0309611 2.0607801 4.7313214 2.2362581 3.1118387 2.0666872e-09 68.236079  -25.90889  -25.90889 1545.1003 1545.1003
11 746.74602 0.010409453 3.0268066 0.96620887 0.022623896  0.1185274 1.0561689 0.047105274 3.2589892 1.6454255 7.0309611 2.0607801 4.7313214 2.2362581 3.1118387 2.0631244e-09 68.094392 -25.684901 -25.684901 1544.8619 1544.8619
 5 748.12582 0.010409453 3.0268066 0.96620887 0.022623896  0.1185274 1.0561689 0.047105274  3.256941  1.669667 7.0219711 2.0595454 4.7198737 2.2347755 3.1120792 2.0631244e-09 68.094392 -25.684901 -25.684901 1547.6214 1547.6214
16  747.7194 0.010409453 3.0268066 0.96620887 0.022623896  0.1185274 1.0561689 0.047105274 3.2578022 1.6708302 7.0214871 2.0596359 4.7218802 2.2349543 3.1119431 2.0631244e-09 68.094392 -25.684901 -25.684901 1546.8086 1546.8086
18 749.01291 0.010409453 3.0268066 0.96620887 0.022623896  0.1185274 1.0561689 0.047105274 3.2592868 1.6705477 7.0217142 2.0587997  4.721215  2.234446 3.1119882 2.0631244e-09 68.094392 -25.684901 -25.684901 1549.3956 1549.3956
17 748.30634 0.010409453 3.0268066 0.96620887 0.022623896  0.1185274 1.0561689 0.047105274 3.2579967 1.6704518 7.0246661 2.0586614 4.7268262 2.2327121 3.1118773 2.0631244e-09 68.094392 -25.684901 -25.684901 1547.9825 1547.9825
 7 746.06398 0.010409453 3.0268066 0.96620887 0.022623896  0.1185274 1.0561689 0.047105274 3.2562238  1.662279 7.0169248 2.0608871 4.7386395 2.2339065 3.1107089 2.0631244e-09 68.094392 -25.684901 -25.684901 1543.4978 1543.4978
 3 746.27707 0.010409453 3.0268066 0.96620887 0.022623896  0.1185274 1.0561689 0.047105274  3.258143 1.6602174 7.0173466 2.0619155 4.7389325 2.2348231 3.1117279 2.0631244e-09 68.094392 -25.684901 -25.684901 1543.9239 1543.9239
13  746.2471 0.010409453 3.0268066 0.96620887 0.022623896  0.1185274 1.0561689 0.047105274 3.2582084 1.6603271  7.017685 2.0618829  4.740181 2.2347042 3.1117519 2.0631244e-09 68.094392 -25.684901 -25.684901  1543.864  1543.864
22 743.42174 0.010409341 3.0238712 0.96693348 0.022607379 0.11865628 1.0602491 0.046425507 3.2582084 1.6603271  7.017685 2.0618829  4.740181 2.2347042 3.1117519 2.0570772e-09 68.031185 -25.587514 -25.587514 1538.0185 1538.0185
12 743.41118 0.010409348   3.02378 0.96689141 0.022606853 0.11864622 1.0600791 0.046341981 3.2582084 1.6603271  7.017685 2.0618829  4.740181 2.2347042 3.1117519 2.0568896e-09 68.034543 -25.574949 -25.574949 1537.9723 1537.9723
16 743.45629 0.010409348   3.02378 0.96689141 0.022606853 0.11864622 1.0600791 0.046341981 3.2582811 1.6611765 7.0201012 2.0620723 4.7380999 2.2345132 3.1115174 2.0568896e-09 68.034543 -25.574949 -25.574949 1538.0625 1538.0625
16  743.9772 0.010409348   3.02378 0.96689141 0.022606853 0.11864622 1.0600791 0.046341981 3.2513499 1.6752957 7.0323358 2.0609998 4.7692692  2.217682 3.1119384 2.0568896e-09 68.034543 -25.574949 -25.574949 1539.1043 1539.1043
 6 744.84096 0.010409551 3.0233458 0.96758764 0.022576651 0.11835423 1.0562962 0.045800312 3.2513499 1.6752957 7.0323358 2.0609998 4.7692692  2.217682 3.1119384 2.0559966e-09   68.1201  -25.49029  -25.49029 1540.6625 1540.6625
 5  745.0836 0.010409105 3.0233069 0.96868521 0.022577116 0.11838736  1.061182 0.046481822 3.2513499 1.6752957 7.0323358 2.0609998 4.7692692  2.217682 3.1119384 2.0559167e-09 68.093717 -25.595911 -25.595911  1541.359  1541.359
 4 745.55527 0.010409105 3.0233069 0.96868521 0.022577116 0.11838736  1.061182 0.046481822 3.2516705 1.6749395 7.0346958 2.0605308 4.7664022  2.217682 3.1120649 2.0559167e-09 68.093717 -25.595911 -25.595911 1542.3024 1542.3024
10 745.63293 0.010409105 3.0233069 0.96868521 0.022577116 0.11838736  1.061182 0.046481822 3.2535942 1.6751034 7.0464343 2.0624219 4.7650111 2.2177002 3.1111918 2.0559167e-09 68.093717 -25.595911 -25.595911 1542.4577 1542.4577
 7 747.82105 0.010409105 3.0233069 0.96868521 0.022577116 0.11838736  1.061182 0.046481822 3.2525201 1.6736782 7.0418045 2.0604594  4.783883 2.2241305 3.1109521 2.0559167e-09 68.093717 -25.595911 -25.595911 1546.8339 1546.8339
 2 748.03698 0.010409105 3.0233069 0.96868521 0.022577116 0.11838736  1.061182 0.046481822  3.269238 1.6822305 7.0426656 2.0617379 4.7814684 2.2188547 3.1110119 2.0559167e-09 68.093717 -25.595911 -25.595911 1547.2658 1547.2658
 9 745.67054 0.010409105 3.0233069 0.96868521 0.022577116 0.11838736  1.061182 0.046481822 3.2725572 1.6634437 7.0411472 2.0612474 4.7480928 2.2213546  3.112124 2.0559167e-09 68.093717 -25.595911 -25.595911 1542.5329 1542.5329
 6  743.5494  0.01040932 3.0225882 0.96869982 0.022582334 0.11832561 1.0599682 0.046516127 3.2725572 1.6634437 7.0411472 2.0612474 4.7480928 2.2213546  3.112124 2.0544395e-09 68.127238 -25.600997 -25.600997 1538.3008 1538.3008
 1 743.65862 0.010408465 3.0207817 0.96590803 0.022542489 0.11870151 1.0693716 0.044011476 3.2725572 1.6634437 7.0411472 2.0612474 4.7480928 2.2213546  3.112124 2.0507317e-09 67.931984 -25.171592 -25.171592 1537.6604 1537.6604
24 745.17154 0.010407584 3.0193279 0.96518165 0.022593935  0.1180541 1.0651857 0.044043533 3.2725572 1.6634437 7.0411472 2.0612474 4.7480928 2.2213546  3.112124 2.0477524e-09 68.175249 -25.177832 -25.177832 1540.6987 1540.6987
24 745.15351 0.010407279 3.0199398 0.96467537 0.022591961 0.11821533 1.0662471 0.044242457 3.2725572 1.6634437 7.0411472 2.0612474 4.7480928 2.2213546  3.112124 2.0490057e-09 68.105887  -25.21612  -25.21612 1540.7393 1540.7393
 4  745.2454 0.010407316 3.0198714 0.96463871 0.022591786 0.11816986 1.0666572 0.044206677 3.2725572 1.6634437 7.0411472 2.0612474 4.7480928 2.2213546  3.112124 2.0488657e-09 68.123183 -25.209288 -25.209288 1540.9094 1540.9094
 8  745.2915 0.010407319 3.0198756 0.96467969 0.022592125 0.11818058 1.0666585 0.044148601 3.2725572 1.6634437 7.0411472 2.0612474 4.7480928 2.2213546  3.112124 2.0488743e-09 68.119744 -25.198147 -25.198147 1540.9793 1540.9793
 9 746.43601 0.010406966 3.0207544 0.96549064 0.022589287 0.11827369 1.0619468 0.044497941 3.2725572 1.6634437 7.0411472 2.0612474 4.7480928 2.2213546  3.112124 2.0506757e-09 68.072371 -25.264205 -25.264205 1543.4004 1543.4004
 1  742.1309 0.010406704 3.0205964 0.96598164 0.022500274 0.11877752 1.0503256  0.04476341 3.2725572 1.6634437 7.0411472 2.0612474 4.7480928 2.2213546  3.112124 2.0503516e-09 67.811077 -25.312872 -25.312872 1534.8875 1534.8875
 7  742.4323 0.010406698 3.0207605 0.96589931 0.022498854 0.11877564 1.0512613 0.044390202 3.2725572 1.6634437 7.0411472 2.0612474 4.7480928 2.2213546  3.112124 2.0506882e-09 67.810343 -25.244076 -25.244076 1535.3528 1535.3528
11 742.56766 0.010407253 3.0194207 0.96511123 0.022468295 0.11942343 1.0443072 0.042343988 3.2725572 1.6634437 7.0411472 2.0612474 4.7480928 2.2213546  3.112124 2.0479425e-09  67.57508 -24.820438 -24.820438 1534.7762 1534.7762
25 741.86894 0.010407253 3.0194207 0.96511123 0.022468295 0.11942343 1.0443072 0.042343988 3.2764511 1.6536609 7.0347553 2.0608871 4.7653283 2.2209735 3.1110782 2.0479425e-09  67.57508 -24.820438 -24.820438 1533.3788 1533.3788
 2 743.00625 0.010407253 3.0194207 0.96511123 0.022468295 0.11942343 1.0443072 0.042343988  3.273411 1.6530413 7.0407901 2.0602901 4.7576796 2.2199962 3.1136257 2.0479425e-09  67.57508 -24.820438 -24.820438 1535.6534 1535.6534
 4 743.11594 0.010407253 3.0194207 0.96511123 0.022468295 0.11942343 1.0443072 0.042343988 3.2720371 1.6694871  7.026335 2.0621919 4.7701617 2.2173618 3.1147944 2.0479425e-09  67.57508 -24.820438 -24.820438 1535.8728 1535.8728
 8 742.35855 0.010407253 3.0194207 0.96511123 0.022468295 0.11942343 1.0443072 0.042343988 3.2706727 1.6437753 7.0281872  2.064935 4.7775251 2.2133235 3.1149206 2.0479425e-09  67.57508 -24.820438 -24.820438  1534.358  1534.358
 3 742.33394 0.010407253 3.0194207 0.96511123 0.022468295 0.11942343 1.0443072 0.042343988 3.2704947 1.6432498 7.0291119  2.064163 4.7804429  2.213441 3.1148837 2.0479425e-09  67.57508 -24.820438 -24.820438 1534.3088 1534.3088
26 742.39604 0.010407253 3.0194207 0.96511123 0.022468295 0.11942343 1.0443072 0.042343988 3.2707724 1.6435183 7.0308257 2.0640389 4.7761703 2.2141077 3.1147659 2.0479425e-09  67.57508 -24.820438 -24.820438  1534.433  1534.433
15 740.06028 0.010407561 3.0206281 0.96587236 0.022494734 0.11941403 1.0410304 0.043922353 3.2707724 1.6435183 7.0308257 2.0640389 4.7761703 2.2141077 3.1147659 2.0504167e-09 67.610556 -25.154144 -25.154144 1530.4288 1530.4288
15 740.70717 0.010407601 3.0214635 0.96506367 0.022503662 0.11930289 1.0407044 0.044645113 3.2707724 1.6435183 7.0308257 2.0640389 4.7761703 2.2141077 3.1147659 2.0521304e-09 67.658391 -25.291349 -25.291349  1531.997  1531.997
100 740.96338 0.010407565 3.0215857 0.96505888 0.022504845 0.11928581 1.0412005 0.044807258 3.2707724 1.6435183 7.0308257 2.0640389 4.7761703 2.2141077 3.1147659 2.0523811e-09  67.66419 -25.320783 -25.320783 1532.5683 1532.5683
 20   741.994 0.010407565 3.0215857 0.96505888 0.022504845 0.11928581 1.0412005 0.044807258 3.2712686 1.6466137  7.038889  2.064908 4.7813302 2.2135454 3.1144918 2.0523811e-09  67.66419 -25.320783 -25.320783 1534.6296 1534.6296
  1 741.72388 0.010407567 3.0218007 0.96497717 0.022503733 0.11933147 1.0409862 0.044791557 3.2712686 1.6466137  7.038889  2.064908 4.7813302 2.2135454 3.1144918 2.0528225e-09 67.647236 -25.317954 -25.317954 1534.0837 1534.0837
  8 741.66565 0.010407395 3.0215681 0.96480974 0.022508877 0.11943302 1.0402949 0.044411893 3.2712686 1.6466137  7.038889  2.064908 4.7813302 2.2135454 3.1144918  2.052345e-09 67.610014 -25.248146 -25.248146 1533.8276 1533.8276
 19 742.09597 0.010407511 3.0223401 0.96479556 0.022486199 0.11973758  1.027578 0.044789217 3.2712686 1.6466137  7.038889  2.064908 4.7813302 2.2135454 3.1144918   2.05393e-09 67.488181 -25.317532 -25.317532  1534.827  1534.827
 17 742.06637 0.010407511 3.0223401 0.96479556 0.022486199 0.11973758  1.027578 0.044789217 3.2704708 1.6539074 7.0309303 2.0652928 4.7859487 2.2156784 3.1149282   2.05393e-09 67.488181 -25.317532 -25.317532 1534.7678 1534.7678
  8 741.41122 0.010407511 3.0223401 0.96479556 0.022486199 0.11973758  1.027578 0.044789217 3.2750063 1.6537093 7.0360431 2.0651772 4.7592545 2.2157093 3.1151559   2.05393e-09 67.488181 -25.317532 -25.317532 1533.4575 1533.4575
 20 740.72509 0.010407499 3.0223509 0.96486741 0.022485687 0.11971619 1.0281395 0.044559897 3.2750063 1.6537093 7.0360431 2.0651772 4.7592545 2.2157093 3.1151559 2.0539521e-09 67.494879 -25.275681 -25.275681 1532.0015 1532.0015
  1 740.83665 0.010407503 3.0223695 0.96484344 0.022485953 0.11971467 1.0280975   0.0446219 3.2750063 1.6537093 7.0360431 2.0651772 4.7592545 2.2157093 3.1151559 2.0539904e-09  67.49575 -25.287094 -25.287094 1532.2475 1532.2475
  2 741.94308 0.010407355 3.0216762 0.96446151 0.022495768 0.11968895 1.0267198 0.044289058 3.2750063 1.6537093 7.0360431 2.0651772 4.7592545 2.2157093 3.1151559 2.0525668e-09 67.507938 -25.224982 -25.224982 1534.3361 1534.3361
 18 741.58957 0.010408128 3.0212803 0.96435405 0.022506322 0.11987771 1.0261936 0.043037089 3.2750063 1.6537093 7.0360431 2.0651772 4.7592545 2.2157093 3.1151559 2.0517544e-09 67.476403 -24.972734 -24.972734 1533.1246 1533.1246
 36 741.49828 0.010408143 3.0211398 0.96408862 0.022504341 0.11974066 1.0249493 0.043150382 3.2750063 1.6537093 7.0360431 2.0651772 4.7592545 2.2157093 3.1151559 2.0514661e-09 67.523283 -24.996771 -24.996771 1532.9901 1532.9901
 10 742.54371 0.010407829 3.0212556 0.96573472 0.022514222 0.11989809  1.024962 0.043634074 3.2750063 1.6537093 7.0360431 2.0651772 4.7592545 2.2157093 3.1151559 2.0517036e-09 67.465818 -25.096684 -25.096684 1535.2808 1535.2808
 29 742.62608 0.010407829 3.0212556 0.96573472 0.022514222 0.11989809  1.024962 0.043634074 3.2750559 1.6548519 7.0363043 2.0652107 4.7575569 2.2160782 3.1153059 2.0517036e-09 67.465818 -25.096684 -25.096684 1535.4455 1535.4455
 54 742.69076 0.010408083 3.0219418  0.9645412 0.022480061 0.12017186 1.0093774  0.04395522 3.2750559 1.6548519 7.0363043 2.0652107 4.7575569 2.2160782 3.1153059  2.053112e-09 67.350364 -25.160596 -25.160596 1535.7027 1535.7027
  9 742.99705 0.010407899 3.0218103 0.96435296 0.022477068 0.12012857 1.0159024 0.044215226 3.2750559 1.6548519 7.0363043 2.0652107 4.7575569 2.2160782 3.1153059 2.0528421e-09 67.356844 -25.210922 -25.210922 1536.4159 1536.4159
  4 743.57605 0.010407899 3.0218103 0.96435296 0.022477068 0.12012857 1.0159024 0.044215226 3.2672752 1.6605114 7.0405556 2.0641219 4.7504119 2.2197324 3.1179436 2.0528421e-09 67.356844 -25.210922 -25.210922 1537.5739 1537.5739
 11 743.45866 0.010407899 3.0218103 0.96435296 0.022477068 0.12012857 1.0159024 0.044215226 3.2657457 1.6636635 7.0363872 2.0636423 4.7509807 2.2182426 3.1177729 2.0528421e-09 67.356844 -25.210922 -25.210922 1537.3392 1537.3392
  2 741.59667 0.010407976  3.022218 0.96461526 0.022471408 0.12020433  1.012687 0.043636059 3.2657457 1.6636635 7.0363872 2.0636423 4.7509807 2.2182426 3.1177729 2.0536792e-09 67.328278 -25.097085 -25.097085 1533.3875 1533.3875
 14 741.62201 0.010407976  3.022218 0.96461526 0.022471408 0.12020433  1.012687 0.043636059 3.2656289 1.6637749 7.0364127 2.0636311 4.7507227  2.218225 3.1177887 2.0536792e-09 67.328278 -25.097085 -25.097085 1533.4382 1533.4382
35  742.8584 0.010407976  3.022218 0.96461526 0.022471408 0.12020433  1.012687 0.043636059 3.2531297 1.6337121 7.0288267   2.06413 4.7699139 2.2149303 3.1226609 2.0536792e-09 67.328278 -25.097085 -25.097085  1535.911  1535.911
84  743.5675 0.010407976  3.022218 0.96461526 0.022471408 0.12020433  1.012687 0.043636059 3.2610027 1.6177262 7.0307715 2.0614297 4.7634261 2.2267533 3.1237881 2.0536792e-09 67.328278 -25.097085 -25.097085 1537.3292 1537.3292
27 743.35208 0.010407975 3.0221757 0.96478749 0.022470579 0.12021459 1.0138397  0.04382878 3.2610027 1.6177262 7.0307715 2.0614297 4.7634261 2.2267533 3.1237881 2.0535922e-09 67.323984 -25.135664 -25.135664 1536.9755 1536.9755
 1 743.30735 0.010407975 3.0221757 0.96478749 0.022470579 0.12021459 1.0138397  0.04382878 3.2604361 1.6159121   7.03877 2.0606466 4.7625038  2.225886 3.1234593 2.0535922e-09 67.323984 -25.135664 -25.135664  1536.886  1536.886
17  745.2182 0.010407975 3.0221757 0.96478749 0.022470579 0.12021459 1.0138397  0.04382878 3.2653771 1.6259633 7.0460395 2.0682755 4.7355714 2.2172824  3.118132 2.0535922e-09 67.323984 -25.135664 -25.135664 1540.7077 1540.7077
10 745.03099 0.010407762 3.0223273 0.96492608 0.022466926 0.12022013 1.0136649 0.043661682 3.2653771 1.6259633 7.0460395 2.0682755 4.7355714 2.2172824  3.118132 2.0539036e-09 67.311896 -25.102254 -25.102254 1540.2665 1540.2665
30 743.88155 0.010407762 3.0223273 0.96492608 0.022466926 0.12022013 1.0136649 0.043661682 3.2543504 1.6686714 7.0333071 2.0677129 4.8285643 2.1954283 3.1113825 2.0539036e-09 67.311896 -25.102254 -25.102254 1537.9676 1537.9676
11 743.93806 0.010407831 3.0222397 0.96471214 0.022463148  0.1201268  1.014427 0.044067175 3.2543504 1.6686714 7.0333071 2.0677129 4.8285643 2.1954283 3.1113825 2.0537238e-09 67.343674 -25.182421 -25.182421  1538.241  1538.241
 4 742.35512 0.010407911 3.0223117 0.96390805  0.02245508 0.12028136 1.0283897 0.043686931 3.2543504 1.6686714 7.0333071 2.0677129 4.8285643 2.1954283 3.1113825 2.0538716e-09 67.285753 -25.107336 -25.107336 1534.9249 1534.9249
