#weight  minuslogpost  cosmomc_theta      logA        ns       ombh2      omch2     Alens            As        H0  minuslogprior  minuslogprior__0      chi2  chi2__chi2
1 729.32018 0.010406242  3.040451 0.97054719 0.022320491 0.12111189 0.98657825 2.0914673e-09 66.830594 -19.847797 -19.847797  1498.336  1498.336
4 728.71282 0.010405343 3.0410971 0.96880577 0.022310396 0.12160175 0.99695951 2.0928191e-09   66.6235 -19.847797 -19.847797 1497.1212 1497.1212
2 729.71101 0.010405131 3.0406655 0.96944806 0.022299921 0.12153914 0.99807727  2.091916e-09 66.629301 -19.847797 -19.847797 1499.1176 1499.1176
1 728.76606 0.010405417 3.0413911 0.96875321 0.022310665 0.12156592 0.99891377 2.0934345e-09  66.63849 -19.847797 -19.847797 1497.2277 1497.2277
5 728.02073 0.010406227 3.0409203 0.96948876 0.022307315 0.12151084 0.99554891 2.0924492e-09 66.681645 -19.847797 -19.847797 1495.7371 1495.7371
1 727.87288 0.010406921 3.0399602 0.97092286 0.022295358 0.12092525  1.0079403 2.0904411e-09 66.897073 -19.847797 -19.847797 1495.4414 1495.4414
4  728.2021 0.010408054 3.0400696 0.97153015 0.022283501  0.1210713  1.0011952 2.0906698e-09 66.874538 -19.847797 -19.847797 1496.0998 1496.0998
1 729.33402 0.010409156   3.03385 0.97521804  0.02231898 0.11938045  1.0364642 2.0777071e-09 67.530658 -19.847797 -19.847797 1498.3636 1498.3636
4 730.42012  0.01040923  3.032886 0.97370788 0.022457306 0.11744379  1.0723765 2.0757051e-09 68.336298 -19.847797 -19.847797 1500.5358 1500.5358
3 730.35092 0.010409228 3.0329665 0.97363564 0.022456975 0.11746462  1.0721797 2.0758723e-09 68.328456 -19.847797 -19.847797 1500.3974 1500.3974
6  725.9295 0.010408744 3.0377557 0.97162325 0.022347533 0.11933894  1.0396801 2.0858379e-09 67.555029 -19.847797 -19.847797 1491.5546 1491.5546
 4 725.89314 0.010408745  3.038145 0.97100685 0.022357967 0.11957536  1.0378091   2.08665e-09 67.480495 -19.847797 -19.847797 1491.4819 1491.4819
 3  725.8047 0.010408887 3.0380267 0.97104092 0.022357006 0.11952598  1.0393623 2.0864031e-09 67.501807 -19.847797 -19.847797  1491.305  1491.305
 5 725.36163 0.010408881 3.0402321 0.96985026 0.022306707 0.12037385  1.0285624 2.0910095e-09 67.163384 -19.847797 -19.847797 1490.4189 1490.4189
 4 725.13894  0.01040846 3.0411349 0.96905102  0.02233416 0.11998926  1.0260353 2.0928983e-09 67.306225 -19.847797 -19.847797 1489.9735 1489.9735
 1  725.1109  0.01040841 3.0411317 0.96904989 0.022335036 0.12000466  1.0254429 2.0928915e-09 67.299876 -19.847797 -19.847797 1489.9174 1489.9174
 1 725.11193 0.010408295 3.0415778 0.96862212 0.022339412 0.12009597  1.0234383 2.0938255e-09 67.267728 -19.847797 -19.847797 1489.9195 1489.9195
 1 724.99088 0.010407814 3.0414626 0.96887418  0.02232122 0.12012416  1.0217958 2.0935842e-09 67.226813 -19.847797 -19.847797 1489.6774 1489.6774
 1 725.01061 0.010407819 3.0416242 0.96894228 0.022314734 0.12026807  1.0188973 2.0939226e-09 67.171404 -19.847797 -19.847797 1489.7168 1489.7168
 2 725.20181 0.010407879 3.0437831 0.96754854 0.022265237  0.1208829  1.0129851 2.0984479e-09  66.91886 -19.847797 -19.847797 1490.0992 1490.0992
 7 725.56059 0.010407878 3.0437653 0.96767803 0.022263658 0.12085643  1.0141886 2.0984105e-09 66.926695 -19.847797 -19.847797 1490.8168 1490.8168
 1 725.59612 0.010407868 3.0438418 0.96762715 0.022263493 0.12087259  1.0138372 2.0985711e-09 66.920647 -19.847797 -19.847797 1490.8878 1490.8878
 2 725.41623 0.010408132 3.0449258 0.96632157 0.022264781 0.12121865  1.0130763 2.1008473e-09  66.81079 -19.847797 -19.847797  1490.528  1490.528
 1 725.29719 0.010408033 3.0450304 0.96619782 0.022264197 0.12127694   1.012021 2.1010669e-09 66.786888 -19.847797 -19.847797   1490.29   1490.29
11 726.13523 0.010407825 3.0451003 0.96485832 0.022353344 0.12090031  1.0213785 2.1012139e-09 66.983717 -19.847797 -19.847797 1491.9661 1491.9661
 2 724.86394 0.010407307 3.0473381 0.96234965 0.022335869  0.1220181 0.99141134 2.1059212e-09 66.567136 -19.847797 -19.847797 1489.4235 1489.4235
 2 725.12235 0.010407137 3.0477959 0.96166354 0.022353876 0.12203031 0.99058451 2.1068855e-09 66.572154 -19.847797 -19.847797 1489.9403 1489.9403
 3 724.69258 0.010406869 3.0472759 0.96259563 0.022323905 0.12221339 0.98603067 2.1057903e-09 66.475871 -19.847797 -19.847797 1489.0808 1489.0808
 1  725.1229 0.010406268 3.0487135 0.96137877 0.022317357 0.12261366  0.9798195 2.1088197e-09 66.314045 -19.847797 -19.847797 1489.9414 1489.9414
 6 725.52288 0.010405942 3.0481903 0.96158092 0.022304325 0.12229302 0.98315344 2.1077167e-09 66.401672 -19.847797 -19.847797 1490.7414 1490.7414
 4 725.57083 0.010405954 3.0480811 0.96143754 0.022311974 0.12228314 0.98443254 2.1074865e-09 66.411756 -19.847797 -19.847797 1490.8372 1490.8372
2 725.58231 0.010406151 3.0481399 0.96130938 0.022327611 0.12215261 0.98493969 2.1076104e-09 66.475795 -19.847797 -19.847797 1490.8602 1490.8602
1  725.5293 0.010406153 3.0482662 0.96146893 0.022320196 0.12219529 0.98280771 2.1078767e-09 66.455156 -19.847797 -19.847797 1490.7542 1490.7542
2 724.90941  0.01040579 3.0469299 0.96274485 0.022302909 0.12190347 0.98897921 2.1050619e-09 66.528655 -19.847797 -19.847797 1489.5144 1489.5144
1 724.94204 0.010406166  3.046657 0.96259653 0.022343961 0.12132078  1.0006275 2.1044875e-09 66.775331 -19.847797 -19.847797 1489.5797 1489.5797
3 726.67084 0.010406788 3.0451959 0.96313663 0.022315151 0.12087048  1.0175699 2.1014148e-09 66.927919 -19.847797 -19.847797 1493.0373 1493.0373
1 727.33327 0.010407233  3.044175 0.96621559 0.022248412 0.12053362  1.0125028 2.0992706e-09 67.004712 -19.847797 -19.847797 1494.3621 1494.3621
2 726.31884 0.010408793 3.0407924 0.97053452 0.022196863  0.1207335  1.0173258 2.0921815e-09 66.944846 -19.847797 -19.847797 1492.3333 1492.3333
1 725.59675  0.01040855 3.0408887 0.97051092 0.022214389 0.12075095  1.0141565 2.0923829e-09  66.94512 -19.847797 -19.847797 1490.8891 1490.8891
4 725.74158 0.010408199 3.0412071 0.97030458 0.022199881 0.12095704  1.0115655 2.0930492e-09 66.850031 -19.847797 -19.847797 1491.1788 1491.1788
3 725.64133 0.010407821 3.0413369 0.97033985 0.022205961 0.12087898  1.0111423 2.0933211e-09 66.869463 -19.847797 -19.847797 1490.9782 1490.9782
5 726.41416 0.010407099 3.0418652  0.9702113 0.022181205 0.12139525 0.99681775 2.0944271e-09 66.646621 -19.847797 -19.847797 1492.5239 1492.5239
3 724.86164 0.010408266 3.0384097 0.97071132 0.022316673 0.11966569  1.0392379 2.0872025e-09 67.398689 -19.847797 -19.847797 1489.4189 1489.4189
1 725.35081 0.010408394 3.0378335 0.97148769 0.022311302 0.11958817  1.0406332     2.086e-09 67.425766 -19.847797 -19.847797 1490.3972 1490.3972
4 725.71263 0.010409073 3.0383719 0.97174277 0.022287535 0.11960719  1.0394422 2.0871234e-09 67.422219 -19.847797 -19.847797 1491.1209 1491.1209
3 725.72407 0.010407903 3.0384089 0.97082045 0.022319541 0.11908083  1.0427363 2.0872007e-09 67.594832 -19.847797 -19.847797 1491.1437 1491.1437
3 725.28079 0.010408018 3.0377824 0.97082682 0.022320391 0.11900651  1.0436496 2.0858935e-09  67.62566 -19.847797 -19.847797 1490.2572 1490.2572
5 725.25638 0.010407902 3.0375259  0.9705633 0.022367724 0.11905997  1.0336885 2.0853585e-09 67.641901 -19.847797 -19.847797 1490.2083 1490.2083
5 723.79742 0.010407435 3.0429746 0.96603146 0.022337766 0.12097141  1.0068763  2.096752e-09 66.933212 -19.847797 -19.847797 1487.2904 1487.2904
2 724.22131 0.010407229 3.0437789 0.96585952 0.022355403  0.1211832  1.0071169 2.0984392e-09 66.867698 -19.847797 -19.847797 1488.1382 1488.1382
2 725.17019 0.010406462 3.0429864 0.96528984 0.022362825 0.12019492  1.0163759 2.0967768e-09 67.191228 -19.847797 -19.847797  1490.036  1490.036
7  725.1589 0.010406453 3.0429514 0.96531984 0.022361873 0.12019214  1.0165954 2.0967033e-09  67.19111 -19.847797 -19.847797 1490.0134 1490.0134
6  727.0933 0.010405901 3.0398498 0.96810418 0.022365258 0.11976338  1.0102255 2.0902103e-09 67.325392 -19.847797 -19.847797 1493.8822 1493.8822
3 726.64089 0.010406197 3.0411625 0.96734822 0.022369207 0.12005888  1.0026409 2.0929559e-09 67.235153 -19.847797 -19.847797 1492.9774 1492.9774
3 726.51448 0.010408163 3.0376499 0.96982499 0.022438488 0.11887233  1.0391291 2.0856172e-09 67.775388 -19.847797 -19.847797 1492.7245 1492.7245
6 725.84661 0.010408142 3.0386038 0.96899488 0.022430198 0.11916344  1.0368531 2.0876075e-09 67.664961 -19.847797 -19.847797 1491.3888 1491.3888
1 725.19469 0.010408643 3.0409159 0.96721074 0.022400654 0.12001226  1.0327465 2.0924398e-09 67.359188 -19.847797 -19.847797  1490.085  1490.085
2 725.52154 0.010408525 3.0440536 0.96605073 0.022386793  0.1208818   1.006306 2.0990157e-09 67.041129 -19.847797 -19.847797 1490.7387 1490.7387
5 725.50484 0.010408184 3.0452183 0.96445796 0.022381695 0.12062504  1.0129801 2.1014618e-09 67.114601 -19.847797 -19.847797 1490.7053 1490.7053
2 725.59061 0.010407307 3.0480255 0.96201313 0.022370118 0.12156135  0.9942537 2.1073693e-09 66.752132 -19.847797 -19.847797 1490.8768 1490.8768
5 725.06313  0.01040764 3.0463994 0.96264705 0.022381046 0.12166946 0.99730257 2.1039453e-09 66.735128 -19.847797 -19.847797 1489.8218 1489.8218
5  725.0741 0.010407619 3.0464669 0.96258989 0.022380181 0.12169893 0.99715867 2.1040873e-09 66.723592 -19.847797 -19.847797 1489.8438 1489.8438
6 725.88118 0.010408496 3.0455987 0.96392593 0.022404892 0.12099938  1.0100273 2.1022614e-09 67.014429 -19.847797 -19.847797 1491.4579 1491.4579
3 727.34727 0.010408502   3.04623 0.96326421 0.022443893 0.12100471  1.0028402 2.1035889e-09 67.045052 -19.847797 -19.847797 1494.3901 1494.3901
4 725.51929 0.010408953 3.0434638 0.96624531   0.0223923 0.12037772  1.0115547 2.0977781e-09 67.235095 -19.847797 -19.847797 1490.7342 1490.7342
4 725.73216 0.010408852 3.0426043 0.96679779 0.022404713 0.12011719  1.0115821 2.0959758e-09 67.332872 -19.847797 -19.847797 1491.1599 1491.1599
2 725.78388  0.01040884 3.0426882 0.96673531 0.022405563 0.12013101  1.0111117 2.0961517e-09 67.328336 -19.847797 -19.847797 1491.2634 1491.2634
2 725.76443 0.010408857 3.0427205 0.96669967 0.022405506 0.12015109  1.0109787 2.0962194e-09 67.321843 -19.847797 -19.847797 1491.2244 1491.2244
3 726.01138 0.010409055 3.0425042 0.96688466 0.022404239 0.12004456   1.012172 2.0957661e-09 67.364625 -19.847797 -19.847797 1491.7184 1491.7184
6 725.02181 0.010407677 3.0409028 0.96768971 0.022355573 0.12027179  1.0081653 2.0924124e-09 67.199064 -19.847797 -19.847797 1489.7392 1489.7392
3 724.26851 0.010407672 3.0422473 0.96627633 0.022336967 0.12068188  1.0136709 2.0952277e-09  67.04085 -19.847797 -19.847797 1488.2326 1488.2326
 3 724.04687 0.010407567  3.044103 0.96564831 0.022329643 0.12110893 0.99854424 2.0991193e-09 66.883378 -19.847797 -19.847797 1487.7893 1487.7893
 4 723.84705 0.010407796 3.0444481 0.96556798 0.022323738  0.1212395  1.0003851 2.0998438e-09 66.841041 -19.847797 -19.847797 1487.3897 1487.3897
10  723.8481 0.010407785 3.0444987 0.96553264 0.022322792 0.12125917  1.0001699 2.0999502e-09 66.833098 -19.847797 -19.847797 1487.3918 1487.3918
 1 723.79173 0.010407622 3.0441711 0.96570576 0.022312737 0.12113684  1.0029349 2.0992623e-09 66.861601 -19.847797 -19.847797 1487.2791 1487.2791
 8 723.70707 0.010407466  3.044082 0.96566792 0.022319741 0.12108515  1.0032464 2.0990753e-09 66.880037 -19.847797 -19.847797 1487.1097 1487.1097
 3 725.56164 0.010406241 3.0476375 0.96427675 0.022256575 0.12218317 0.97908615 2.1065519e-09 66.409753 -19.847797 -19.847797 1490.8189 1490.8189
 1 726.40712 0.010405279 3.0459456 0.96621547 0.022209144  0.1221831 0.98257174 2.1029907e-09  66.33869 -19.847797 -19.847797 1492.5098 1492.5098
 5    726.37 0.010405704 3.0444402 0.96765686 0.022208108  0.1217649 0.98574824 2.0998272e-09 66.495177 -19.847797 -19.847797 1492.4356 1492.4356
 7  724.8336 0.010406173 3.0427203 0.96668818 0.022318847 0.12088628  0.9957857  2.096219e-09 66.904988 -19.847797 -19.847797 1489.3628 1489.3628
 2 724.82373 0.010406145 3.0429214 0.96647063 0.022319903 0.12092791 0.99529591 2.0966405e-09 66.890513 -19.847797 -19.847797 1489.3431 1489.3431
 9 724.87895  0.01040613  3.042923  0.9664534 0.022320338 0.12092915 0.99503155  2.096644e-09 66.889928 -19.847797 -19.847797 1489.4535 1489.4535
 1 726.81121 0.010405767 3.0478598 0.96156665 0.022340057 0.12191443 0.97857083 2.1070202e-09 66.554777 -19.847797 -19.847797  1493.318  1493.318
 1  726.5384 0.010406576 3.0470186  0.9626428 0.022314238 0.12169196 0.98502549 2.1052485e-09 66.636739 -19.847797 -19.847797 1492.7724 1492.7724
 1 725.97962 0.010406103 3.0472816 0.96201077 0.022301862 0.12192851  0.9906449 2.1058022e-09 66.529637 -19.847797 -19.847797 1491.6548 1491.6548
 2  726.5606 0.010406436 3.0458553 0.96218983 0.022353052 0.12110537  1.0055096 2.1028009e-09 66.866183 -19.847797 -19.847797 1492.8168 1492.8168
 2 726.13803 0.010407028 3.0444246 0.96389569  0.02231811 0.12079611  1.0155188 2.0997946e-09 66.964147 -19.847797 -19.847797 1491.9716 1491.9716
 4 724.68969 0.010407757 3.0409481 0.96730457 0.022332667  0.1201524  1.0213704 2.0925074e-09 67.224467 -19.847797 -19.847797  1489.075  1489.075
 7 723.98041 0.010407304 3.0407214 0.96785249 0.022333166 0.12019968  1.0291632 2.0920329e-09 67.193256 -19.847797 -19.847797 1487.6564 1487.6564
 2 724.32942 0.010407766 3.0388805   0.969859 0.022299877 0.11988132  1.0339341 2.0881852e-09  67.29254 -19.847797 -19.847797 1488.3544 1488.3544
 3 724.31434 0.010407768 3.0389023 0.96985118 0.022299792 0.11988601  1.0337095 2.0882309e-09 67.290884 -19.847797 -19.847797 1488.3243 1488.3243
 3 725.00865  0.01040842 3.0385075 0.97048411 0.022279114 0.12008207  1.0323874 2.0874066e-09 67.227046 -19.847797 -19.847797 1489.7129 1489.7129
 9 724.52699 0.010407953 3.0427956 0.96649543 0.022297706 0.12121627  1.0154512 2.0963768e-09   66.8328 -19.847797 -19.847797 1488.7496 1488.7496
 6 724.54925 0.010407799 3.0438177  0.9657221  0.02229051 0.12149871  1.0097766 2.0985206e-09 66.724371 -19.847797 -19.847797 1488.7941 1488.7941
 1  728.9197 0.010406335 3.0464126 0.96388275 0.022223523 0.12268552  1.0087012 2.1039732e-09 66.214421 -19.847797 -19.847797  1497.535  1497.535
 2 731.24383 0.010407401 3.0467236 0.96234012 0.022314485 0.12236762  1.0210781 2.1046275e-09 66.433153 -19.847797 -19.847797 1502.1833 1502.1833
 3 730.10861 0.010407154 3.0488606 0.96100439 0.022331021 0.12256609  1.0110412   2.10913e-09 66.371005 -19.847797 -19.847797 1499.9128 1499.9128
10 729.79822 0.010407191 3.0488705 0.96118661 0.022327289 0.12252715  1.0105029 2.1091509e-09 66.382399 -19.847797 -19.847797  1499.292  1499.292
 1  731.9181 0.010406581  3.049393 0.96006561 0.022310834 0.12247529    1.01943 2.1102532e-09 66.366169 -19.847797 -19.847797 1503.5318 1503.5318
 4 730.77576 0.010407015 3.0520434 0.95804809 0.022300162 0.12295855  1.0012378 2.1158535e-09 66.207562 -19.847797 -19.847797 1501.2471 1501.2471
 1 731.18455 0.010406245 3.0513936 0.95805621 0.022267743 0.12325887 0.99598632 2.1144791e-09 66.053592 -19.847797 -19.847797 1502.0647 1502.0647
 1 730.06712 0.010406639 3.0508114  0.9585917 0.022286358  0.1231989  0.9947954 2.1132485e-09 66.102306 -19.847797 -19.847797 1499.8298 1499.8298
 3 728.07713 0.010405041 3.0458201 0.96532617 0.022187549 0.12254198   1.000814 2.1027268e-09 66.190593 -19.847797 -19.847797 1495.8498 1495.8498
 4 724.57646 0.010405494  3.043497 0.96646859 0.022308239 0.12121003 0.99699137 2.0978477e-09  66.76166 -19.847797 -19.847797 1488.8485 1488.8485
 5 723.87308 0.010406105 3.0429628 0.96676716 0.022300003 0.12096452   1.006094 2.0967273e-09   66.8601 -19.847797 -19.847797 1487.4418 1487.4418
 2 723.88169 0.010406094 3.0429752 0.96676202 0.022299491 0.12096953  1.0061046 2.0967533e-09 66.857573 -19.847797 -19.847797  1487.459  1487.459
 7 724.00835 0.010405999 3.0429492 0.96685961 0.022297597 0.12096007  1.0054376 2.0966987e-09 66.856112 -19.847797 -19.847797 1487.7123 1487.7123
 3 724.29371  0.01040623 3.0424539 0.96629723 0.022363265  0.1205902  1.0143924 2.0956606e-09 67.046226 -19.847797 -19.847797  1488.283  1488.283
 1 724.34133 0.010406157  3.042356 0.96635471 0.022361532 0.12059144  1.0148222 2.0954555e-09 67.041921 -19.847797 -19.847797 1488.3783 1488.3783
 3  724.7853  0.01040636 3.0418898 0.96644084 0.022362892 0.12029676  1.0267802 2.0944787e-09 67.152361 -19.847797 -19.847797 1489.2662 1489.2662
 2  725.4736 0.010408957 3.0388807 0.97045003 0.022332644 0.11913353  1.0358231 2.0881857e-09  67.62233 -19.847797 -19.847797 1490.6428 1490.6428
 5 725.45365 0.010408903 3.0389984 0.97028873 0.022332363 0.11915156  1.0354491 2.0884314e-09 67.613908 -19.847797 -19.847797 1490.6029 1490.6029
11 724.95546 0.010409053 3.0414504  0.9693107 0.022288165 0.12027742  1.0203585 2.0935587e-09 67.187454 -19.847797 -19.847797 1489.6065 1489.6065
 9 725.00178 0.010409317 3.0416614 0.96893272 0.022294853 0.12042863  1.0217147 2.0940004e-09  67.14907 -19.847797 -19.847797 1489.6992 1489.6992
 1 724.74331  0.01040923 3.0414524 0.96881926 0.022299035 0.12033006   1.023616 2.0935628e-09  67.18398 -19.847797 -19.847797 1489.1822 1489.1822
 1 726.21732 0.010407375 3.0393362 0.96935792 0.022346518 0.12067188  1.0195108  2.089137e-09 67.042281 -19.847797 -19.847797 1492.1302 1492.1302
 1 726.45017 0.010407826 3.0389317 0.96983734 0.022346957 0.12063794  1.0173563 2.0882922e-09 67.069486 -19.847797 -19.847797 1492.5959 1492.5959
 5 726.94806  0.01040713 3.0419411 0.96715326 0.022317451 0.12177819   1.002542 2.0945863e-09 66.628236 -19.847797 -19.847797 1493.5917 1493.5917
 1 726.76252 0.010407358 3.0410827 0.96807532 0.022320876 0.12147746  1.0076233  2.092789e-09 66.742026 -19.847797 -19.847797 1493.2206 1493.2206
 1 727.03102 0.010407538 3.0420287 0.96724685 0.022337862 0.12166127  1.0047829 2.0947698e-09 66.698858 -19.847797 -19.847797 1493.7576 1493.7576
 7 725.91819 0.010409559 3.0411925 0.96769273  0.02235946  0.1206216  1.0189004 2.0930187e-09 67.143384 -19.847797 -19.847797  1491.532  1491.532
 9 725.76273 0.010408487  3.042997 0.96781226 0.022341358 0.12039588  1.0143999  2.096799e-09 67.171132 -19.847797 -19.847797 1491.2211 1491.2211
 2 724.14591 0.010407604 3.0436014 0.96738027 0.022287574 0.12111142  1.0048504 2.0980666e-09  66.84903 -19.847797 -19.847797 1487.9874 1487.9874
 8 724.44168  0.01040703 3.0443084   0.966785 0.022280705 0.12114449  1.0027317 2.0995505e-09 66.812793 -19.847797 -19.847797  1488.579  1488.579
 9  726.3819 0.010408816 3.0372778 0.97248532 0.022301287 0.11919325  1.0471026 2.0848412e-09 67.570672 -19.847797 -19.847797 1492.4594 1492.4594
 5 724.80413 0.010408149 3.0433568   0.966455 0.022367414 0.12052427  1.0172706 2.0975537e-09 67.136664 -19.847797 -19.847797 1489.3039 1489.3039
 2 725.02585 0.010408309 3.0432386 0.96654005 0.022370435 0.12047933  1.0193718 2.0973057e-09 67.160153 -19.847797 -19.847797 1489.7473 1489.7473
 1 724.93269 0.010408289 3.0431792 0.96662168 0.022365715 0.12049206   1.019673 2.0971812e-09 67.151162 -19.847797 -19.847797  1489.561  1489.561
 1 724.85609 0.010408027 3.0429705 0.96654693  0.02237303  0.1206715  1.0181335 2.0967435e-09 67.086059 -19.847797 -19.847797 1489.4078 1489.4078
 2 724.14004 0.010408032 3.0427285 0.96632022 0.022372455 0.12051495  1.0194557  2.096236e-09 67.140156 -19.847797 -19.847797 1487.9757 1487.9757
 2 726.11026 0.010409043 3.0443333 0.96570842 0.022362141 0.12155348 0.99520443 2.0996029e-09 66.806138 -19.847797 -19.847797 1491.9161 1491.9161
 2 725.82035 0.010407408 3.0469129 0.96349556 0.022318179 0.12265722 0.97977188 2.1050259e-09 66.337835 -19.847797 -19.847797 1491.3363 1491.3363
 3 725.68694 0.010407174 3.0459057 0.96409347 0.022322511 0.12246511  0.9826432 2.1029069e-09 66.399025 -19.847797 -19.847797 1491.0695 1491.0695
 6 724.33527 0.010406562 3.0446323 0.96609803 0.022276689 0.12198714 0.99351382 2.1002308e-09 66.504075 -19.847797 -19.847797 1488.3661 1488.3661
 7 724.26809  0.01040684 3.0445026 0.96671481   0.0222709 0.12176002  0.9923547 2.0999583e-09 66.586403 -19.847797 -19.847797 1488.2318 1488.2318
 1 723.95674 0.010407108 3.0450071 0.96596245 0.022288739 0.12163399 0.99489927 2.1010179e-09 66.653327 -19.847797 -19.847797 1487.6091 1487.6091
 7 724.94328 0.010407755 3.0434965 0.96569246 0.022339339 0.12149874  1.0090511 2.0978467e-09 66.763185 -19.847797 -19.847797 1489.5821 1489.5821
 6 725.92396 0.010406974 3.0450236 0.96360337 0.022339445 0.12182471  1.0114863 2.1010527e-09 66.625249 -19.847797 -19.847797 1491.5435 1491.5435
10 725.29735 0.010407366 3.0442457 0.96423991 0.022372098 0.12141054  1.0131447 2.0994189e-09 66.807636 -19.847797 -19.847797 1490.2903 1490.2903
 1 725.31866 0.010405704 3.0474926 0.96207942 0.022331989 0.12248947 0.99122532 2.1062467e-09 66.349632 -19.847797 -19.847797 1490.3329 1490.3329
 4 725.32167 0.010405278 3.0441923 0.96432573 0.022351252 0.12146297 0.99200198 2.0993067e-09 66.702749 -19.847797 -19.847797 1490.3389 1490.3389
 2 725.52793 0.010405611 3.0426846 0.96578254 0.022358977  0.1210252 0.99466346  2.096144e-09 66.871262 -19.847797 -19.847797 1490.7515 1490.7515
 2 729.19524 0.010407312 3.0433242 0.96828116 0.022204605 0.12242134 0.97164294 2.0974852e-09 66.321228 -19.847797 -19.847797 1498.0861 1498.0861
 5 728.37483 0.010407114 3.0450186  0.9668504 0.022201811 0.12289789 0.96967281 2.1010423e-09 66.150289 -19.847797 -19.847797 1496.4453 1496.4453
 3 728.29748  0.01040729 3.0446824 0.96696547 0.022208907 0.12283375 0.97286189  2.100336e-09 66.183748 -19.847797 -19.847797 1496.2906 1496.2906
 2 726.07249 0.010408286 3.0455565 0.96408962  0.02234081 0.12155814 0.98990437 2.1021727e-09 66.761665 -19.847797 -19.847797 1491.8406 1491.8406
 3 727.15926 0.010409813  3.042077 0.96817611 0.022296141 0.12052732  1.0068593 2.0948708e-09 67.132374 -19.847797 -19.847797 1494.0141 1494.0141
 4 726.75038 0.010407291 3.0469142 0.96389557  0.02226145 0.12242475 0.97553616 2.1050287e-09 66.366256 -19.847797 -19.847797 1493.1964 1493.1964
 5 728.42696 0.010408718 3.0453131 0.96710359  0.02222711 0.12205901   0.975166  2.101661e-09 66.510345 -19.847797 -19.847797 1496.5495 1496.5495
 1  728.9722 0.010407976  3.047663 0.96555071 0.022246344  0.1226637 0.95995823 2.1066056e-09 66.295214 -19.847797 -19.847797   1497.64   1497.64
 3 729.85843 0.010406355 3.0484055 0.96422845 0.022236858 0.12360321 0.94539058 2.1081703e-09 65.915622 -19.847797 -19.847797 1499.4125 1499.4125
 2 729.11764 0.010405665 3.0494211 0.96343867 0.022251783 0.12395873 0.95334169 2.1103125e-09 65.785555 -19.847797 -19.847797 1497.9309 1497.9309
 7 727.73503 0.010405029 3.0489258 0.96313968  0.02227468 0.12353935 0.95954114 2.1092673e-09 65.924313 -19.847797 -19.847797 1495.1657 1495.1657
 2 725.99744 0.010407179 3.0460572 0.96477742 0.022298041 0.12218196  1.0012987 2.1032255e-09 66.475599 -19.847797 -19.847797 1491.6905 1491.6905
 2 726.37391 0.010407104 3.0462636 0.96475504 0.022286242 0.12232494  1.0002274 2.1036597e-09  66.41454 -19.847797 -19.847797 1492.4434 1492.4434
 1 727.25582 0.010407243 3.0456299 0.96463275  0.02229857 0.12243948  1.0022864 2.1023269e-09 66.390263 -19.847797 -19.847797 1494.2072 1494.2072
 2 726.96817 0.010406926 3.0443936  0.9655331 0.022285835 0.12215939  1.0082655 2.0997294e-09 66.464808 -19.847797 -19.847797 1493.6319 1493.6319
16 726.25328 0.010407343 3.0453982 0.96574149 0.022279533 0.12228521 0.99828277   2.10184e-09 66.430489 -19.847797 -19.847797 1492.2022 1492.2022
 8 726.35785 0.010407162 3.0423372 0.96952357 0.022257602 0.12136406 0.99971805 2.0954161e-09  66.72236 -19.847797 -19.847797 1492.4113 1492.4113
 5  724.6151 0.010408299 3.0408251 0.97005889  0.02226349 0.12072189   1.012599 2.0922499e-09 66.987269 -19.847797 -19.847797 1488.9258 1488.9258
 5 724.59525 0.010408172 3.0406025 0.97015415 0.022262024 0.12066514  1.0156231 2.0917843e-09 67.001523 -19.847797 -19.847797 1488.8861 1488.8861
 3 724.83457 0.010408478 3.0393684 0.97115289 0.022271414 0.12028253  1.0209608 2.0892044e-09 67.152663 -19.847797 -19.847797 1489.3647 1489.3647
 3 725.36098 0.010408205 3.0396721 0.97149253 0.022241062 0.12038799  1.0169924 2.0898389e-09 67.081789 -19.847797 -19.847797 1490.4176 1490.4176
 3  725.7338 0.010408623 3.0396824 0.97163536 0.022252696 0.12018488  1.0196913 2.0898604e-09 67.176139 -19.847797 -19.847797 1491.1632 1491.1632
 6 727.07815 0.010407589 3.0375364  0.9733541 0.022203225 0.11992219  1.0308292 2.0853804e-09  67.19274 -19.847797 -19.847797 1493.8519 1493.8519
 2 726.89603 0.010407709 3.0392502 0.97086963 0.022191531 0.12040025  1.0345292 2.0889575e-09 67.020164 -19.847797 -19.847797 1493.4876 1493.4876
 1 728.20989 0.010407255 3.0403824 0.97038495 0.022167296 0.12038682  1.0351244  2.091324e-09 66.989776 -19.847797 -19.847797 1496.1154 1496.1154
 2 728.65321 0.010407241 3.0397998 0.97080251 0.022165656 0.12025629  1.0393124 2.0901057e-09 67.033463 -19.847797 -19.847797  1497.002  1497.002
 4 726.76663 0.010407312 3.0406175 0.96965963 0.022230406  0.1199812  1.0378265 2.0918156e-09 67.185201 -19.847797 -19.847797 1493.2289 1493.2289
 2 725.69387 0.010405484 3.0403424 0.96880455 0.022254069 0.12045007  1.0210183 2.0912403e-09 66.980071 -19.847797 -19.847797 1491.0833 1491.0833
 7  726.8323 0.010404797  3.040905 0.96799133 0.022269138 0.12074599  1.0036276  2.092417e-09 66.866745 -19.847797 -19.847797 1493.3602 1493.3602
