#weight  minuslogpost  cosmomc_theta      logA         ns       ombh2      omch2      Alens         tau     a_tSZ     a_kSZ       a_p    beta_p       a_c    beta_c       a_s            As        H0  minuslogprior  minuslogprior__0      chi2  chi2__chi2
      5     747.50812    0.010410088 3.0788377 0.97184623 0.022329024 0.11969435 0.95616072  0.07482097 3.4164534  1.696678 6.9724011 2.0742706 4.7882009 2.2262809 3.0484342 2.1733127e-09 67.459764     -22.271474        -22.271474 1539.5592   1539.5592
     23     747.00612    0.010409993 3.0787071 0.97159347 0.022330663 0.11976152  0.9576997 0.074194455 3.4164534  1.696678 6.9724011 2.0742706 4.7882009 2.2262809 3.0484342 2.1730288e-09 67.434384     -22.507875        -22.507875  1539.028    1539.028
     17     744.34545    0.010410334 3.0757889  0.9694453 0.022380304 0.11886409  0.9610692 0.072827441 3.4164534  1.696678 6.9724011 2.0742706 4.7882009 2.2262809 3.0484342 2.1666967e-09 67.803046     -22.998116        -22.998116 1534.6871   1534.6871
      1     745.11763    0.010410334 3.0757889  0.9694453 0.022380304 0.11886409  0.9610692 0.072827441 3.4147517 1.7019537   6.95914 2.0762473 4.7899913  2.227342 3.0502053 2.1666967e-09 67.803046     -22.998116        -22.998116 1536.2315   1536.2315
     16     740.50717    0.010410334 3.0757889  0.9694453 0.022380304 0.11886409  0.9610692 0.072827441 3.4162939  1.715571   6.95966 2.0743481 4.7911999 2.2232171  3.051545 2.1666967e-09 67.803046     -22.998116        -22.998116 1527.0106   1527.0106
      1     742.24068    0.010410334 3.0757889  0.9694453 0.022380304 0.11886409  0.9610692 0.072827441 3.4258493 1.7199637 6.9447267 2.0738045 4.7891867 2.2261822 3.0536981 2.1666967e-09 67.803046     -22.998116        -22.998116 1530.4776   1530.4776
      6     743.05534    0.010410334 3.0757889  0.9694453 0.022380304 0.11886409  0.9610692 0.072827441 3.4242404 1.7397863 6.9459445 2.0749866 4.7695726 2.2298063 3.0532102 2.1666967e-09 67.803046     -22.998116        -22.998116 1532.1069   1532.1069
     14     742.36677    0.010409554 3.0730263  0.9708797 0.022328416 0.11888583 0.96800517 0.071794192 3.4242404 1.7397863 6.9459445 2.0749866 4.7695726 2.2298063 3.0532102 2.1607194e-09 67.726408     -23.345392        -23.345392 1531.4243   1531.4243
     20      741.2618    0.010409554 3.0730263  0.9708797 0.022328416 0.11888583 0.96800517 0.071794192 3.4189051 1.7284804 6.9438941 2.0754717 4.7773295 2.2273475 3.0522716 2.1607194e-09 67.726408     -23.345392        -23.345392 1529.2144   1529.2144
      1     740.93758    0.010409554 3.0730263  0.9708797 0.022328416 0.11888583 0.96800517 0.071794192   3.41931 1.7476989   6.95474 2.0752955 4.7739217 2.2270687 3.0518712 2.1607194e-09 67.726408     -23.345392        -23.345392 1528.5659   1528.5659
     13     740.93851    0.010409554 3.0730262 0.97087946 0.022328414 0.11888591 0.96800403 0.071795096   3.41931 1.7476989   6.95474 2.0752955 4.7739217 2.2270687 3.0518712 2.1607192e-09 67.726379     -23.345096        -23.345096 1528.5672   1528.5672
      3     740.23571    0.010409554 3.0730262 0.97087946 0.022328414 0.11888591 0.96800403 0.071795096 3.4097596 1.7668179 6.9383146 2.0756139 4.8079903 2.2198418 3.0451121 2.1607192e-09 67.726379     -23.345096        -23.345096 1527.1616   1527.1616
     14     740.59726    0.010409946 3.0719807 0.97031665 0.022341509 0.11887325 0.96666068 0.071357679 3.4097596 1.7668179 6.9383146 2.0756139 4.8079903 2.2198418 3.0451121 2.1584612e-09 67.754767     -23.486084        -23.486084 1528.1667   1528.1667
     16     739.52071    0.010410015 3.0723192 0.96971206 0.022343208 0.11909908 0.96871444 0.070616506 3.4097596 1.7668179 6.9383146 2.0756139 4.8079903 2.2198418 3.0451121 2.1591921e-09 67.678645     -23.716782        -23.716782  1526.475    1526.475
     17     739.55323    0.010410015 3.0723192 0.96971206 0.022343208 0.11909908 0.96871444 0.070616506 3.4089823 1.7682248 6.9386872   2.07551 4.8074453 2.2195553 3.0450245 2.1591921e-09 67.678645     -23.716782        -23.716782   1526.54     1526.54
     66     739.44338    0.010410015 3.0723192 0.96971206 0.022343208 0.11909908 0.96871444 0.070616506 3.4020536 1.7705837  6.917851 2.0776701 4.8265967 2.2182131 3.0452567 2.1591921e-09 67.678645     -23.716782        -23.716782 1526.3203   1526.3203
      5      736.3992    0.010410015 3.0723192 0.96971206 0.022343208 0.11909908 0.96871444 0.070616506 3.3575428 1.7286462 6.8838993 2.0790739 4.8667246 2.2152516 3.0666894 2.1591921e-09 67.678645     -23.716782        -23.716782  1520.232    1520.232
     21     735.50093    0.010410015 3.0723192 0.96971206 0.022343208 0.11909908 0.96871444 0.070616506 3.3550372 1.7369683  6.891818 2.0789754 4.8613898  2.213442 3.0676549 2.1591921e-09 67.678645     -23.716782        -23.716782 1518.4354   1518.4354
     16     736.00942    0.010410248 3.0719944 0.96981544 0.022343507 0.11901918 0.96472739 0.070143898 3.3550372 1.7369683  6.891818 2.0789754 4.8613898  2.213442 3.0676549  2.158491e-09 67.714902     -23.858505        -23.858505 1519.7359   1519.7359
     30     736.91145    0.010410172 3.0721845 0.96996445 0.022343357 0.11901961 0.96421897 0.069948815 3.3550372 1.7369683  6.891818 2.0789754 4.8613898  2.213442 3.0676549 2.1589012e-09  67.71209     -23.915782        -23.915782 1521.6545   1521.6545
14 737.08582 0.010410172 3.0721845 0.96996445 0.022343357 0.11901961 0.96421897 0.069948815 3.3623083 1.7448354 6.9067539 2.0798051 4.8571807 2.2165175 3.0678251 2.1589012e-09  67.71209 -23.915782 -23.915782 1522.0032 1522.0032
54 736.90675 0.010410172 3.0721845 0.96996445 0.022343357 0.11901961 0.96421897 0.069948815  3.349035 1.7234615 6.8941007 2.0751546 4.9023434 2.2125448 3.0663236 2.1589012e-09  67.71209 -23.915782 -23.915782 1521.6451 1521.6451
47 737.33995 0.010410491 3.0691274 0.96981473 0.022308309 0.11895294 0.96880596 0.068103481  3.349035 1.7234615 6.8941007 2.0751546 4.9023434 2.2125448 3.0663236 2.1523113e-09 67.717449 -24.422259 -24.422259 1523.5244 1523.5244
11 737.62467 0.010410491 3.0691274 0.96981473 0.022308309 0.11895294 0.96880596 0.068103481 3.3476432 1.7249498 6.8949504   2.07544 4.9020514 2.2149334 3.0663574 2.1523113e-09 67.717449 -24.422259 -24.422259 1524.0939 1524.0939
10 738.23273 0.010410167 3.0689874 0.96974253 0.022308989 0.11903057 0.96823912 0.069362039 3.3476432 1.7249498 6.8949504   2.07544 4.9020514 2.2149334 3.0663574   2.15201e-09 67.679718  -24.08376  -24.08376  1524.633  1524.633
 5 737.93226 0.010410142 3.0689398 0.96944065 0.022303949 0.11888352 0.96761711 0.068924714 3.3476432 1.7249498 6.8949504   2.07544 4.9020514 2.2149334 3.0663574 2.1519076e-09  67.72673 -24.204752 -24.204752  1524.274  1524.274
 6 738.07445 0.010409935 3.0686068 0.96946993 0.022342573 0.11848757 0.97518267 0.067998404 3.3476432 1.7249498 6.8949504   2.07544 4.9020514 2.2149334 3.0663574 2.1511911e-09 67.892138 -24.449176 -24.449176 1525.0472 1525.0472
 8 737.43164 0.010409935 3.0686068 0.96946993 0.022342573 0.11848757 0.97518267 0.067998404 3.3601565 1.7092124 6.9237319 2.0739835 4.8889002 2.2118951 3.0666391 2.1511911e-09 67.892138 -24.449176 -24.449176 1523.7616 1523.7616
59 737.74627 0.010409935 3.0686068 0.96946993 0.022342573 0.11848757 0.97518267 0.067998404 3.3591464 1.6851931 6.9493045 2.0719539 4.8818986   2.20952 3.0708352 2.1511911e-09 67.892138 -24.449176 -24.449176 1524.3909 1524.3909
 3 735.85422 0.010409915 3.0688622 0.96988066 0.022347968 0.11852748 0.97545825 0.068725632 3.3591464 1.6851931 6.9493045 2.0719539 4.8818986   2.20952 3.0708352 2.1517407e-09 67.881748 -24.258641 -24.258641 1520.2257 1520.2257
 6 735.94116 0.010409912 3.0688736  0.9698936 0.022347988 0.11850218 0.97521134 0.068735972 3.3591464 1.6851931 6.9493045 2.0719539 4.8818986   2.20952 3.0708352 2.1517652e-09 67.890656 -24.255861 -24.255861  1520.394  1520.394
12 736.01762 0.010409912 3.0688736  0.9698936 0.022347988 0.11850218 0.97521134 0.068735972  3.359032 1.6855479 6.9493397 2.0719359  4.882165  2.209675 3.0708504 2.1517652e-09 67.890656 -24.255861 -24.255861  1520.547  1520.547
39 736.01421 0.010410301 3.0691585 0.96980756 0.022348282 0.11850917 0.97117693   0.0691817  3.359032 1.6855479 6.9493397 2.0719359  4.882165  2.209675 3.0708504 2.1523782e-09 67.901426 -24.134088 -24.134088 1520.2966 1520.2966
 5 736.01935 0.010410299 3.0691617 0.96980697 0.022348178 0.11851004 0.97116764 0.069190833  3.359032 1.6855479 6.9493397 2.0719359  4.882165  2.209675 3.0708504 2.1523852e-09 67.900987 -24.131554 -24.131554 1520.3018 1520.3018
16 736.05107 0.010410299 3.0691617 0.96980697 0.022348178 0.11851004 0.97116764 0.069190833 3.3543948 1.7000114  6.955537 2.0697125   4.86947 2.2093777 3.0708625 2.1523852e-09 67.900987 -24.131554 -24.131554 1520.3652 1520.3652
21   736.735 0.010410241 3.0698229 0.96959004 0.022351874 0.11842333 0.96840098 0.069394758 3.3543948 1.7000114  6.955537 2.0697125   4.86947 2.2093777 3.0708625 2.1538088e-09 67.932911 -24.074563 -24.074563 1521.6191 1521.6191
55  735.4722 0.010410241 3.0698229 0.96959004 0.022351874 0.11842333 0.96840098 0.069394758 3.3750297  1.702259  6.948625 2.0725755 4.8411577 2.2160603 3.0692751 2.1538088e-09 67.932911 -24.074563 -24.074563 1519.0935 1519.0935
20 736.08392  0.01041002 3.0699488 0.96964629 0.022357601 0.11858372 0.96736742 0.068998607 3.3750297  1.702259  6.948625 2.0725755 4.8411577 2.2160603 3.0692751 2.1540799e-09 67.873217  -24.18456  -24.18456  1520.537  1520.537
14 736.66716  0.01041002 3.0699488 0.96964629 0.022357601 0.11858372 0.96736742 0.068998607 3.3801904 1.6920963 6.9494585 2.0724433 4.8389436 2.2187626 3.0698436 2.1540799e-09 67.873217  -24.18456  -24.18456 1521.7034 1521.7034
43 736.19784 0.010410539 3.0678121 0.97119265 0.022330686 0.11860924 0.96918375 0.069388318 3.3801904 1.6920963 6.9494585 2.0724433 4.8389436 2.2187626 3.0698436 2.1494822e-09 67.859361 -24.076375 -24.076375 1520.5484 1520.5484
 6  736.2569  0.01041055 3.0677918 0.97122916 0.022331826 0.11864309 0.96931884 0.069420859 3.3801904 1.6920963 6.9494585 2.0724433 4.8389436 2.2187626 3.0698436 2.1494387e-09 67.848635 -24.067213 -24.067213 1520.6482 1520.6482
23 733.98849 0.010410253 3.0596781  0.9710547 0.022319995 0.11861226 0.98512726 0.065095338 3.3801904 1.6920963 6.9494585 2.0724433 4.8389436 2.2187626 3.0698436 2.1320694e-09 67.839892 -25.110898 -25.110898 1518.1988 1518.1988
13 734.92056 0.010410226 3.0598514 0.97115452 0.022321325 0.11859612 0.98541773 0.065615836 3.3801904 1.6920963 6.9494585 2.0724433 4.8389436 2.2187626 3.0698436 2.1324388e-09 67.845799 -25.003891 -25.003891 1519.8489 1519.8489
11 734.96677 0.010410233 3.0597209 0.97119207  0.02232115 0.11860783 0.98425277 0.065535352 3.3801904 1.6920963 6.9494585 2.0724433 4.8389436 2.2187626 3.0698436 2.1321605e-09 67.841726  -25.02077  -25.02077 1519.9751 1519.9751
10 735.25353 0.010410233 3.0597209 0.97119207  0.02232115 0.11860783 0.98425277 0.065535352 3.3717087 1.6893085 6.9642846 2.0761777 4.7995473 2.2172943 3.0682463 2.1321605e-09 67.841726  -25.02077  -25.02077 1520.5486 1520.5486
49 734.93084 0.010410233 3.0597209 0.97119207  0.02232115 0.11860783 0.98425277 0.065535352 3.3694344 1.6907544 6.9708369 2.0761025 4.7962134 2.2139485 3.0673576 2.1321605e-09 67.841726  -25.02077  -25.02077 1519.9032 1519.9032
17 735.02708 0.010410233 3.0597209 0.97119207  0.02232115 0.11860783 0.98425277 0.065535352  3.370775 1.7230659 6.9645545 2.0796457 4.8072588 2.2019607 3.0707602 2.1321605e-09 67.841726  -25.02077  -25.02077 1520.0957 1520.0957
 8 734.94938 0.010410233 3.0597209 0.97119207  0.02232115 0.11860783 0.98425277 0.065535352 3.3702815 1.7291733 6.9657016 2.0803757 4.8073984 2.2037005 3.0723934 2.1321605e-09 67.841726  -25.02077  -25.02077 1519.9403 1519.9403
17 735.71308 0.010409931 3.0617104 0.97138136 0.022366882 0.11858182 0.98513513 0.066025053 3.3702815 1.7291733 6.9657016 2.0803757 4.8073984 2.2037005 3.0723934 2.1364067e-09 67.878563 -24.916193 -24.916193 1521.2586 1521.2586
12 734.47932 0.010410114 3.0622202 0.97096176 0.022342321 0.11831677 0.98091462 0.066393745 3.3702815 1.7291733 6.9657016 2.0803757 4.8073984 2.2037005 3.0723934 2.1374961e-09 67.958719 -24.834489 -24.834489 1518.6276 1518.6276
 2 734.95365 0.010410093 3.0622654 0.97114842  0.02234483 0.11835211 0.98044769 0.066139351 3.3702815 1.7291733 6.9657016 2.0803757 4.8073984 2.2037005 3.0723934 2.1375927e-09 67.947508 -24.891137 -24.891137 1519.6896 1519.6896
 7 734.60115 0.010410066 3.0628472 0.97136266 0.022339532  0.1183932 0.98094808 0.066876852 3.3702815 1.7291733 6.9657016 2.0803757 4.8073984 2.2037005 3.0723934 2.1388368e-09 67.927604 -24.723568 -24.723568 1518.6494 1518.6494
28 739.79334 0.010409208 3.0625954 0.96970159  0.02232147   0.116998  1.0291939 0.066993378 3.3702815 1.7291733 6.9657016 2.0803757 4.8073984 2.2037005 3.0723934 2.1382982e-09 68.384309 -24.696158 -24.696158  1528.979  1528.979
10 739.72072 0.010409094 3.0624962   0.969899 0.022327928 0.11704048  1.0304355 0.066810265 3.3702815 1.7291733 6.9657016 2.0803757 4.8073984 2.2037005 3.0723934 2.1380861e-09 68.370431 -24.739117 -24.739117 1528.9197 1528.9197
 7 738.86728 0.010409094 3.0624962   0.969899 0.022327928 0.11704048  1.0304355 0.066810265 3.3373747 1.7499686 6.9421141 2.0757847 4.8161789 2.2116045 3.0706122 2.1380861e-09 68.370431 -24.739117 -24.739117 1527.2128 1527.2128
18 740.57708 0.010409094 3.0624962   0.969899 0.022327928 0.11704048  1.0304355 0.066810265 3.3459852 1.6943693 6.9421571 2.0818075   4.77296 2.2196151 3.0772976 2.1380861e-09 68.370431 -24.739117 -24.739117 1530.6324 1530.6324
 9 739.74444 0.010409094 3.0624962   0.969899 0.022327928 0.11704048  1.0304355 0.066810265 3.3378038 1.6897471 6.9464723 2.0790272 4.7791174 2.2198391 3.0769311 2.1380861e-09 68.370431 -24.739117 -24.739117 1528.9671 1528.9671
11 740.45292 0.010409094 3.0624962   0.969899 0.022327928 0.11704048  1.0304355 0.066810265 3.3353705 1.7042469  6.942623  2.079287 4.7819755 2.2244604 3.0762702 2.1380861e-09 68.370431 -24.739117 -24.739117 1530.3841 1530.3841
 1 737.74853 0.010409436 3.0624719 0.97045109 0.022283273 0.11805183  1.0335168 0.066149304 3.3353705 1.7042469  6.942623  2.079287 4.7819755 2.2244604 3.0762702 2.1380341e-09 67.981881 -24.888943 -24.888943 1525.2749 1525.2749
35 737.29562  0.01040974 3.0611871 0.96981269 0.022290358 0.11817612  1.0243364 0.064840472 3.3353705 1.7042469  6.942623  2.079287 4.7819755 2.2244604 3.0762702  2.135289e-09 67.953517  -25.16144  -25.16144 1524.9141 1524.9141
 2 739.55427  0.01040974 3.0611871 0.96981269 0.022290358 0.11817612  1.0243364 0.064840472 3.3452915 1.6858239 6.9489952 2.0785422 4.7488319 2.2313106 3.0779363  2.135289e-09 67.953517  -25.16144  -25.16144 1529.4314 1529.4314
27 737.53479  0.01040975 3.0609469 0.97156056 0.022304474  0.1185628  1.0281515 0.065761462 3.3452915 1.6858239 6.9489952 2.0785422 4.7488319 2.2313106 3.0779363 2.1347762e-09 67.827819 -24.973043 -24.973043 1525.0157 1525.0157
22 737.34363 0.010409352 3.0591798 0.97208774 0.022331971 0.11813854  1.0334043 0.065989707 3.3452915 1.6858239 6.9489952 2.0785422 4.7488319 2.2313106 3.0779363 2.1310072e-09 67.988183 -24.923892 -24.923892  1524.535  1524.535
19 736.60014 0.010409352 3.0591798 0.97208774 0.022331971 0.11813854  1.0334043 0.065989707  3.329339 1.7288081 6.9578795  2.077656 4.7468165 2.2330391 3.0779428 2.1310072e-09 67.988183 -24.923892 -24.923892 1523.0481 1523.0481
24 736.75655 0.010409326 3.0591868 0.97193213 0.022332123 0.11815379  1.0333945 0.066028035  3.329339 1.7288081 6.9578795  2.077656 4.7468165 2.2330391 3.0779428 2.1310221e-09 67.982001 -24.915543 -24.915543 1523.3442 1523.3442
 3 736.62431  0.01040979   3.06169  0.9723547 0.022348116 0.11824664  1.0288835 0.067205792  3.329339 1.7288081 6.9578795  2.077656 4.7468165 2.2330391 3.0779428 2.1363632e-09 67.977639 -24.645538 -24.645538 1522.5397 1522.5397
19 737.11571 0.010409913 3.0608967 0.97119546 0.022374266 0.11874805   1.021298 0.065672282  3.329339 1.7288081 6.9578795  2.077656 4.7468165 2.2330391 3.0779428 2.1346691e-09 67.825058 -24.991982 -24.991982 1524.2154 1524.2154
21 736.99865 0.010409845 3.0607718 0.97133355 0.022371979 0.11875059  1.0218888  0.06585923  3.329339 1.7288081 6.9578795  2.077656 4.7468165 2.2330391 3.0779428 2.1344025e-09 67.819996 -24.952109 -24.952109 1523.9015 1523.9015
 9 738.13698 0.010410253 3.0611235  0.9701307 0.022409084 0.11845467  1.0290371 0.065257118  3.329339 1.7288081 6.9578795  2.077656 4.7468165 2.2330391 3.0779428 2.1351532e-09 67.969385 -25.078183 -25.078183 1526.4303 1526.4303
11 736.56738 0.010410105  3.061153 0.97035785 0.022407876 0.11839652  1.0294075 0.065953646  3.329339 1.7288081 6.9578795  2.077656 4.7468165 2.2330391 3.0779428 2.1352163e-09 67.984091 -24.931723 -24.931723 1522.9982 1522.9982
 3 737.82625 0.010410105  3.061153 0.97035785 0.022407876 0.11839652  1.0294075 0.065953646 3.3221701 1.7386126 6.9382916 2.0775176 4.7445363 2.2398447 3.0818193 2.1352163e-09 67.984091 -24.931723 -24.931723 1525.5159 1525.5159
30 736.71791 0.010410105  3.061153 0.97035785 0.022407876 0.11839652  1.0294075 0.065953646 3.3210771 1.7183071  6.954432 2.0707087 4.7851285  2.237063 3.0847837 2.1352163e-09 67.984091 -24.931723 -24.931723 1523.2993 1523.2993
 2 738.43069 0.010410963 3.0600109 0.96727542 0.022421579 0.11896465  1.0221889  0.06301937 3.3210771 1.7183071  6.954432 2.0707087 4.7851285  2.237063 3.0847837 2.1327789e-09 67.822624  -25.48711  -25.48711 1527.8356 1527.8356
26 738.10709 0.010410963 3.0600109 0.96727542 0.022421579 0.11896465  1.0221889  0.06301937  3.322178 1.7174518 6.9533986 2.0707695 4.7837355 2.2363318 3.0853915 2.1327789e-09 67.822624  -25.48711  -25.48711 1527.1884 1527.1884
36 739.32492 0.010410963 3.0600109 0.96727542 0.022421579 0.11896465  1.0221889  0.06301937 3.3038897 1.7027086 6.9879776 2.0677675  4.790843 2.2323642 3.0869162 2.1327789e-09 67.822624  -25.48711  -25.48711 1529.6241 1529.6241
 3 736.68101 0.010410855 3.0597205 0.96799344 0.022442255  0.1187583  1.0198174 0.063873032 3.3038897 1.7027086 6.9879776 2.0677675  4.790843 2.2323642 3.0869162 2.1321596e-09 67.909159 -25.342197 -25.342197 1524.0464 1524.0464
 4  737.7928 0.010410896  3.058353 0.96700721  0.02246075 0.11902963  1.0196256 0.063287234 3.3038897 1.7027086 6.9879776 2.0677675  4.790843 2.2323642 3.0869162  2.129246e-09 67.829794 -25.443111 -25.443111 1526.4718 1526.4718
 1 737.94974 0.010409529 3.0563566 0.96517024 0.022508444 0.11861455 0.99800898 0.061015039 3.3038897 1.7027086 6.9879776 2.0677675  4.790843 2.2323642 3.0869162 2.1249995e-09 67.970382 -25.773607 -25.773607 1527.4467 1527.4467
