#weight  minuslogpost  cosmomc_theta      logA         ns       ombh2      omch2      Alens         tau     a_tSZ     a_kSZ       a_p    beta_p       a_c    beta_c       a_s            As        H0  minuslogprior  minuslogprior__0      chi2  chi2__chi2
     23     767.04302    0.010403181 3.0914434 0.95329512 0.022112514 0.12536172 0.88766458 0.070562091 3.4011857 1.7317107 6.7939532 2.1103063 5.0024711 2.1454706 3.0772902 2.2008823e-09 65.121375     -23.733313        -23.733313 1581.5527   1581.5527
      4     767.17202    0.010403181 3.0914434 0.95329512 0.022112514 0.12536172 0.88766458 0.070562091 3.4010647 1.7333924 6.7923295 2.1104587 5.0029023 2.1453195 3.0771991 2.2008823e-09 65.121375     -23.733313        -23.733313 1581.8107   1581.8107
      6     767.86285    0.010403127 3.0917321 0.95340058 0.022113624 0.12532685 0.88961245 0.070209606 3.4010647 1.7333924 6.7923295 2.1104587 5.0029023 2.1453195 3.0771991 2.2015177e-09 65.132041     -23.839051        -23.839051 1583.4038   1583.4038
      2     765.32157    0.010402409 3.0893063 0.95693027 0.022068369  0.1241486 0.90584493 0.071830403 3.4010647 1.7333924 6.7923295 2.1104587 5.0029023 2.1453195 3.0771991 2.1961837e-09 65.463044      -23.33356         -23.33356 1577.3103   1577.3103
     32       764.386    0.010402271 3.0895152 0.95724844 0.022076113 0.12430996 0.90898823  0.07217458 3.4010647 1.7333924 6.7923295 2.1104587 5.0029023 2.1453195 3.0771991 2.1966427e-09 65.410893     -23.219873        -23.219873 1575.2117   1575.2117
     19     764.98234    0.010402271 3.0895152 0.95724844 0.022076113 0.12430996 0.90898823  0.07217458 3.4022117 1.7366197 6.7921086 2.1106051 5.0012505 2.1447838 3.0776111 2.1966427e-09 65.410893     -23.219873        -23.219873 1576.4044   1576.4044
      8     765.14756    0.010402271 3.0895152 0.95724844 0.022076113 0.12430996 0.90898823  0.07217458 3.4043809 1.7424023 6.7909767 2.1115666 5.0004066 2.1467762 3.0792791 2.1966427e-09 65.410893     -23.219873        -23.219873 1576.7349   1576.7349
     37     765.57448    0.010402281 3.0895817  0.9572394 0.022070256 0.12428894 0.90777401 0.072291079 3.4043809 1.7424023 6.7909767 2.1115666 5.0004066 2.1467762 3.0792791 2.1967887e-09 65.413441     -23.180888        -23.180888 1577.5107   1577.5107
     14     765.31012     0.01040226   3.08954 0.95738564 0.022070339  0.1243803 0.90479145 0.072100985 3.4043809 1.7424023 6.7909767 2.1115666 5.0004066 2.1467762 3.0792791  2.196697e-09  65.38228     -23.244369        -23.244369  1577.109    1577.109
     39     765.63019     0.01040226   3.08954 0.95738564 0.022070339  0.1243803 0.90479145 0.072100985 3.4038488 1.7446342 6.7897367 2.1117712 4.9994256  2.145975 3.0794692  2.196697e-09  65.38228     -23.244369        -23.244369 1577.7491   1577.7491
      7     765.50295    0.010402301 3.0893374 0.95714858 0.022073763 0.12436109 0.90465991 0.071687659 3.4038488 1.7446342 6.7897367 2.1117712 4.9994256  2.145975 3.0794692 2.1962521e-09 65.392862     -23.380058        -23.380058  1577.766    1577.766
     27     765.44923    0.010402267 3.0893204 0.95709949 0.022080743     0.1243 0.90539718 0.071561458 3.4038488 1.7446342 6.7897367 2.1117712 4.9994256  2.145975 3.0794692 2.1962147e-09 65.417875     -23.420849        -23.420849 1577.7402   1577.7402
      7     768.80723     0.01040268 3.0889421  0.9582029 0.022082581 0.12355485 0.90675071 0.071268045 3.4038488 1.7446342 6.7897367 2.1117712 4.9994256  2.145975 3.0794692 2.1953841e-09 65.683029     -23.514532        -23.514532 1584.6435   1584.6435
     34     765.44325     0.01040268 3.0889421  0.9582029 0.022082581 0.12355485 0.90675071 0.071268045 3.4042323   1.74799 6.8205853 2.0905873 4.9927569 2.1812365 3.0733168 2.1953841e-09 65.683029     -23.514532        -23.514532 1577.9156   1577.9156
      5     765.50961     0.01040268 3.0889421  0.9582029 0.022082581 0.12355485 0.90675071 0.071268045  3.407066  1.730856 6.8183792 2.0887065 4.9963407 2.1847887 3.0735315 2.1953841e-09 65.683029     -23.514532        -23.514532 1578.0483   1578.0483
      8      763.6169    0.010402821 3.0886368 0.95970417 0.022056032 0.12365256 0.90351596 0.071966555  3.407066  1.730856 6.8183792 2.0887065 4.9963407 2.1847887 3.0735315 2.1947138e-09 65.633024     -23.288852        -23.288852 1573.8115   1573.8115
     11     764.15597    0.010402821 3.0886368 0.95970417 0.022056032 0.12365256 0.90351596 0.071966555 3.4040118 1.7291492 6.8191103 2.0878038 5.0058105 2.1862344 3.0728262 2.1947138e-09 65.633024     -23.288852        -23.288852 1574.8896   1574.8896
      8     761.08293    0.010402671 3.0890903 0.96007449 0.022098898 0.12351391 0.90987195 0.073273146 3.4040118 1.7291492 6.8191103 2.0878038 5.0058105 2.1862344 3.0728262 2.1957095e-09  65.70993     -22.842129        -22.842129 1567.8501   1567.8501
      8     761.06493    0.010402671 3.0890903 0.96007449 0.022098898 0.12351391 0.90987195 0.073273146 3.3696935 1.7199714 6.8508501 2.0897675  5.007942 2.1703268 3.0737534 2.1957095e-09  65.70993     -22.842129        -22.842129 1567.8141   1567.8141
     18     760.38512    0.010402671 3.0890903 0.96007449 0.022098898 0.12351391 0.90987195 0.073273146 3.3720221 1.7275033 6.8467771  2.089782 5.0068781 2.1694542 3.0739062 2.1957095e-09  65.70993     -22.842129        -22.842129 1566.4545   1566.4545
20 760.29755 0.010402614 3.0890726 0.95999046 0.022103114 0.12349649 0.91039084 0.073286668 3.3720221 1.7275033 6.8467771  2.089782 5.0068781 2.1694542 3.0739062 2.1956706e-09 65.717383 -22.837338 -22.837338 1566.2698 1566.2698
35 760.44674 0.010402614 3.0890726 0.95999046 0.022103114 0.12349649 0.91039084 0.073286668 3.3726602 1.7270802 6.8483722 2.0891918 5.0058187 2.1692878 3.0735816 2.1956706e-09 65.717383 -22.837338 -22.837338 1566.5682 1566.5682
 6 761.32245 0.010402614 3.0890726 0.95999046 0.022103114 0.12349649 0.91039084 0.073286668 3.3835531 1.7497543 6.8049221 2.0957617   5.00518 2.1648499 3.0720581 2.1956706e-09 65.717383 -22.837338 -22.837338 1568.3196 1568.3196
11 761.33633 0.010402708 3.0880437 0.96034698 0.022108849 0.12337706 0.91040568 0.073150793 3.3835531 1.7497543 6.8049221 2.0957617   5.00518 2.1648499 3.0720581 2.1934127e-09 65.765483 -22.885321 -22.885321 1568.4433 1568.4433
 5 760.24928 0.010402708 3.0880437 0.96034698 0.022108849 0.12337706 0.91040568 0.073150793 3.3879223 1.7323688 6.8018077 2.0966403 5.0071371 2.1661615 3.0718066 2.1934127e-09 65.765483 -22.885321 -22.885321 1566.2692 1566.2692
39 759.30065 0.010402708 3.0880437 0.96034698 0.022108849 0.12337706 0.91040568 0.073150793 3.3861481 1.7231744 6.8148092 2.0939586 5.0114308 2.1698729 3.0709888 2.1934127e-09 65.765483 -22.885321 -22.885321 1564.3719 1564.3719
 1 759.68319 0.010402696  3.088039 0.96033174 0.022105137 0.12333133 0.91027889  0.07318943 3.3861481 1.7231744 6.8148092 2.0939586 5.0114308 2.1698729 3.0709888 2.1934024e-09 65.777446 -22.871712 -22.871712 1565.1098 1565.1098
