#weight  minuslogpost  cosmomc_theta      logA         ns       ombh2      omch2      Alens         tau     a_tSZ     a_kSZ       a_p    beta_p       a_c    beta_c       a_s            As        H0  minuslogprior  minuslogprior__0      chi2  chi2__chi2
     25     745.47818    0.010409156 3.0654203 0.96625327 0.022260214 0.12072487 0.97406366 0.065351851 3.4973744  1.295855 6.8393622 2.0911097 5.2859306   2.10816 3.0773741 2.1443472e-09 67.012138     -25.058798        -25.058798 1541.0739   1541.0739
     66     745.53509    0.010409156 3.0654203 0.96625327 0.022260214 0.12072487 0.97406366 0.065351851  3.497853 1.2962985 6.8396665  2.091029 5.2862177 2.1085129 3.0774163 2.1443472e-09 67.012138     -25.058798        -25.058798 1541.1878   1541.1878
     32     745.71892    0.010409156 3.0654203 0.96625327 0.022260214 0.12072487 0.97406366 0.065351851 3.4980692 1.2938184 6.8377576 2.0908223 5.2912159 2.1081189 3.0771225 2.1443472e-09 67.012138     -25.058798        -25.058798 1541.5554   1541.5554
     16     746.68664    0.010408985 3.0663175 0.96913124 0.022265858  0.1202316 0.97427836 0.066710286 3.4980692 1.2938184 6.8377576 2.0908223 5.2912159 2.1081189 3.0771225  2.146272e-09 67.182784     -24.762306        -24.762306 1542.8979   1542.8979
      5     746.56972    0.010408985 3.0663175 0.96913124 0.022265858  0.1202316 0.97427836 0.066710286 3.4977084 1.2941662 6.8378915 2.0908661 5.2889047 2.1082212 3.0770654  2.146272e-09 67.182784     -24.762306        -24.762306 1542.6641   1542.6641
     15     746.61748    0.010408985 3.0663175 0.96913124 0.022265858  0.1202316 0.97427836 0.066710286 3.4955849 1.2980684 6.8317034 2.0902021 5.2990745 2.1081441 3.0767679  2.146272e-09 67.182784     -24.762306        -24.762306 1542.7596   1542.7596
     45     747.16217    0.010408985 3.0663175 0.96913124 0.022265858  0.1202316 0.97427836 0.066710286 3.4985142 1.2967973  6.829239 2.0896137 5.3066268 2.1099612 3.0774478  2.146272e-09 67.182784     -24.762306        -24.762306 1543.8489   1543.8489
     23     747.99896    0.010408985 3.0663175 0.96913124 0.022265858  0.1202316 0.97427836 0.066710286 3.4736153 1.3276867 6.8178065  2.086507 5.3301705 2.1074269 3.0835897  2.146272e-09 67.182784     -24.762306        -24.762306 1545.5225   1545.5225
     66     747.44577    0.010408985 3.0663175 0.96913124 0.022265858  0.1202316 0.97427836 0.066710286 3.4668203 1.3126987  6.801782 2.0872838 5.3393533 2.1102547 3.0890839  2.146272e-09 67.182784     -24.762306        -24.762306 1544.4162   1544.4162
      2     747.32113    0.010408902 3.0664759 0.96909666 0.022258893 0.12031636 0.97390929  0.06682776 3.4668203 1.3126987  6.801782 2.0872838 5.3393533 2.1102547 3.0890839  2.146612e-09 67.144692      -24.73504         -24.73504 1544.1123   1544.1123
