# l Dl_TT Dl_TE Dl_TB Dl_ET Dl_BT Dl_EE Dl_EB Dl_BE Dl_BB
7.050000000000000000e+01 1.862083516877204374e+03 -5.237854412032385554e+00 -1.037842990945797794e+00 -5.237854412032385554e+00 -1.037842990945797794e+00 3.638291843615755750e-01 -6.830970018558287296e-03 -6.830970018558289031e-03 6.499615736091029529e-03
1.065000000000000000e+02 2.829919882966897603e+03 -2.836669646587849769e+01 -2.170194467736796806e-01 -2.836669646587849769e+01 -2.170194467736796806e-01 9.096633926571405793e-01 -1.643978312637179098e-02 -1.643978312637179792e-02 -2.220365420745535473e-02
1.425000000000000000e+02 4.265742446202233623e+03 -4.531621819382495886e+01 3.885406610366597957e-01 -4.531621819382495886e+01 3.885406610366597957e-01 1.094973970500805915e+00 6.797161348755305366e-03 6.797161348755314039e-03 -1.516758606472590545e-02
1.785000000000000000e+02 5.244766978363614726e+03 -3.463067612195479938e+01 -1.612352259402187515e+00 -3.463067612195479938e+01 -1.612352259402187515e+00 8.325957124622360706e-01 -3.829776028201859264e-03 -3.829776028201864468e-03 1.558353373220460608e-02
2.145000000000000000e+02 5.685289376975602863e+03 5.189335904475190553e+00 2.376329202016802533e-02 5.189335904475190553e+00 2.376329202016802533e-02 8.504528634372698903e-01 -4.513674135600019566e-03 -4.513674135600024770e-03 5.297349154555416884e-03
2.505000000000000000e+02 5.390329223629725675e+03 6.292192201983945665e+01 -7.188009492797726718e-01 6.292192201983945665e+01 -7.188009492797726718e-01 2.380106985845005241e+00 4.361336715729682498e-03 4.361336715729684232e-03 4.982860974778569908e-03
2.865000000000000000e+02 4.590103873108123480e+03 1.077504265626562159e+02 1.785028062736687460e+00 1.077504265626562159e+02 1.785028062736687460e+00 6.849263365549984606e+00 3.487246691875581922e-02 3.487246691875580534e-02 3.646878626604308643e-02
3.225000000000000000e+02 3.294827838519499437e+03 1.171485310345516524e+02 -4.030115891207635692e-01 1.171485310345516524e+02 -4.030115891207635692e-01 1.331373396559498978e+01 -5.112178728674725281e-02 -5.112178728674728057e-02 3.038533660109868015e-02
3.585000000000000000e+02 2.313749145348816455e+03 8.264425761599241582e+01 -4.542798900757785696e-02 8.264425761599241582e+01 -4.542798900757785696e-02 1.942597951750368424e+01 -4.541923601891018764e-02 -4.541923601891019457e-02 2.457080031565948494e-02
3.945000000000000000e+02 1.825928423714598011e+03 6.882271809262528350e+00 -2.317522100471608726e-01 6.882271809262528350e+00 -2.317522100471608726e-01 2.172329946214056662e+01 7.492566049238862103e-03 7.492566049238858633e-03 1.083095423273415653e-01
