# l Dl_TT Dl_TE Dl_TB Dl_ET Dl_BT Dl_EE Dl_EB Dl_BE Dl_BB
7.050000000000000000e+01 4.630094605403214132e+02 -4.590042782051281023e+00 -1.693884942570688779e+00 -4.590042782051281023e+00 -1.693884942570688779e+00 3.957570500926459456e-01 5.737907732511724618e-02 5.737907732511726006e-02 -5.030129677733940347e-02
1.065000000000000000e+02 3.032714543892294841e+03 -3.376004339034074064e+01 2.264703484899247776e+00 -3.376004339034074064e+01 2.264703484899247776e+00 1.068638552125728225e+00 -2.930302098736951855e-03 -2.930302098736965732e-03 1.070507367532934767e-01
1.425000000000000000e+02 3.876969682904015372e+03 -3.893921885821178819e+01 1.252973224180544465e+00 -3.893921885821178819e+01 1.252973224180544465e+00 1.300941480993019317e+00 3.805445830128980494e-02 3.805445830128979801e-02 -1.132629677246431987e-01
1.785000000000000000e+02 5.000319529430435978e+03 -3.768725348130709563e+01 8.648984960236187902e+00 -3.768725348130709563e+01 8.648984960236187902e+00 7.624550898770547924e-01 7.624493395325766809e-02 7.624493395325752931e-02 1.530994738799016097e-01
2.145000000000000000e+02 5.596815231468914135e+03 1.211618054619998830e+01 2.223074391121255378e+00 1.211618054619998830e+01 2.223074391121255378e+00 9.122741493787497324e-01 1.622598731201967820e-02 1.622598731201962963e-02 -8.749975686753423687e-02
2.505000000000000000e+02 5.522119512878365640e+03 6.208758125000360906e+01 -3.065530158108259240e+00 6.208758125000360906e+01 -3.065530158108259240e+00 2.462366779815468920e+00 -5.336266876824415084e-02 -5.336266876824416472e-02 -1.859667793989633333e-02
2.865000000000000000e+02 4.610680576566185664e+03 1.109721709314798659e+02 1.085268775832857635e+00 1.109721709314798659e+02 1.085268775832857635e+00 6.778155792818652436e+00 -4.444788027875253011e-02 -4.444788027875254399e-02 2.784933622101268963e-02
3.225000000000000000e+02 3.386917756021076457e+03 1.104618829623181284e+02 1.359974849226885940e-01 1.104618829623181284e+02 1.359974849226885940e-01 1.265382491159750700e+01 -3.690297536293223740e-02 -3.690297536293223740e-02 1.950558412524093163e-02
3.585000000000000000e+02 2.344853007737337066e+03 7.586373505293795461e+01 1.223185288091841461e+00 7.586373505293795461e+01 1.223185288091841461e+00 1.903170968745729041e+01 3.219709618769418802e-03 3.219709618769439619e-03 1.778957736538508139e-01
3.945000000000000000e+02 1.808124945583148246e+03 7.155630718618039232e+00 -2.660254990468390979e+00 7.155630718618039232e+00 -2.660254990468390979e+00 2.117109365580363800e+01 -1.626592222330975057e-01 -1.626592222330975890e-01 -1.242075630708776857e-01
