# l Dl_TT Dl_TE Dl_TB Dl_ET Dl_BT Dl_EE Dl_EB Dl_BE Dl_BB
7.050000000000000000e+01 2.991761880163513069e+03 -1.254515944216132972e+01 -1.456478347064056766e+00 -1.254515944216132972e+01 -1.456478347064056766e+00 4.845290875724847512e-01 -8.181218591793401607e-02 -8.181218591793400219e-02 4.788248945192413730e-02
1.065000000000000000e+02 3.557333435768979598e+03 -2.637249100078612329e+01 -1.541667145013710716e+00 -2.637249100078612329e+01 -1.541667145013710716e+00 7.869391111810568606e-01 8.318717563698618811e-03 8.318717563698618811e-03 1.831833641486983744e-02
1.425000000000000000e+02 4.195057574584903705e+03 -4.525057934487897171e+01 1.741144030715686464e+00 -4.525057934487897171e+01 1.741144030715686464e+00 1.085209928093079590e+00 4.320816171422721397e-02 4.320816171422722091e-02 -8.283140385795820237e-03
1.785000000000000000e+02 4.957409353986129645e+03 -3.281916851394951351e+01 8.187264222847943085e-01 -3.281916851394951351e+01 8.187264222847943085e-01 9.863412010070959912e-01 7.462836080560564245e-02 7.462836080560561469e-02 -1.693128666473416866e-01
2.145000000000000000e+02 5.539153232509206646e+03 5.831758373142116092e+00 3.230331159284502984e+00 5.831758373142116092e+00 3.230331159284502984e+00 7.951545227016755257e-01 -3.531418638636162760e-02 -3.531418638636162760e-02 1.813479717019993442e-01
2.505000000000000000e+02 5.584319793889715584e+03 6.619220489247186379e+01 -3.040642383574918561e+00 6.619220489247186379e+01 -3.040642383574918561e+00 2.612784499895183910e+00 -1.800014902092080676e-02 -1.800014902092080676e-02 -4.175955331633544182e-02
2.865000000000000000e+02 4.489991123364876330e+03 1.192886213404505895e+02 -1.822532014308929194e+00 1.192886213404505895e+02 -1.822532014308929194e+00 7.130466970120058257e+00 -1.018901699292693863e-01 -1.018901699292694141e-01 -6.142672738964750218e-02
3.225000000000000000e+02 3.215687191103290843e+03 1.192918584588247626e+02 5.168252796621886080e-01 1.192918584588247626e+02 5.168252796621886080e-01 1.350325725600855087e+01 1.079298757337805031e-02 1.079298757337805031e-02 1.779657357234134263e-01
3.585000000000000000e+02 2.349045716573848495e+03 6.951999772969071500e+01 -2.687842973738289398e+00 6.951999772969071500e+01 -2.687842973738289398e+00 1.891397620951616432e+01 -1.772849640002156502e-01 -1.772849640002155669e-01 -2.531905495765047753e-01
3.945000000000000000e+02 1.774358743748079632e+03 4.259775449064692410e+00 -6.069638368765293279e-01 4.259775449064692410e+00 -6.069638368765293279e-01 2.121197009516883014e+01 -9.325724883943192767e-02 -9.325724883943192767e-02 5.031358872689478678e-02
4.305000000000000000e+02 1.792874842411838472e+03 -4.932620421217993112e+01 2.461657639152872612e+00 -4.932620421217993112e+01 2.461657639152872612e+00 1.948764405240123310e+01 1.189883953784115905e-01 1.189883953784115905e-01 -1.461895961454821591e-01
4.665000000000000000e+02 2.060077317231926372e+03 -7.346383046897393854e+01 8.456106957466699714e-02 -7.346383046897393854e+01 8.456106957466699714e-02 1.354980088301075725e+01 5.589458078923325440e-02 5.589458078923326134e-02 2.020792223513338814e-02
5.025000000000000000e+02 2.413444399984708980e+03 -5.452895827482603863e+01 9.827893746946980702e-01 -5.452895827482603863e+01 9.827893746946980702e-01 8.336127236475304514e+00 7.080697559283279097e-02 7.080697559283277709e-02 9.326256966996472608e-02
5.385000000000000000e+02 2.620273751460582389e+03 -1.364838628904943185e+01 -4.690848253800344869e-01 -1.364838628904943185e+01 -4.690848253800344869e-01 7.076258077496943244e+00 -1.586782662654881992e-01 -1.586782662654882825e-01 -3.846183124942505888e-02
5.745000000000000000e+02 2.410670170268552738e+03 2.513072770902968500e+01 1.754358780268701956e+00 2.513072770902968500e+01 1.754358780268701956e+00 1.313438409107489413e+01 -8.918402912856754350e-03 -8.918402912856747411e-03 -1.357675980086230916e-01
6.105000000000000000e+02 2.143799790069178471e+03 2.798479087125400611e+01 1.875697375736996575e+00 2.798479087125400611e+01 1.875697375736996575e+00 2.302945593738327545e+01 -1.115830082381606692e-01 -1.115830082381606969e-01 1.200191611102559286e-01
6.465000000000000000e+02 1.890556997923759582e+03 -6.242864799462280345e+00 -8.308817369662648833e-01 -6.242864799462280345e+00 -8.308817369662648833e-01 3.251095898858780942e+01 -1.597710011283249854e-01 -1.597710011283249854e-01 1.048623124450036720e-01
6.825000000000000000e+02 1.864995157919996927e+03 -7.111253306703645194e+01 2.360112500729240281e+00 -7.111253306703645194e+01 2.360112500729240281e+00 3.792551526837693388e+01 1.407235694814097937e-01 1.407235694814097104e-01 1.080181539497569593e-01
7.185000000000000000e+02 1.973482572720858798e+03 -1.163945402681829080e+02 -8.600827742341542459e-01 -1.163945402681829080e+02 -8.600827742341542459e-01 3.472968475795564558e+01 -1.071944187634785162e-01 -1.071944187634785717e-01 3.238020492912743187e-01
7.545000000000000000e+02 2.311425399136027409e+03 -1.320179863852753783e+02 9.543858621144413190e-01 -1.320179863852753783e+02 9.543858621144413190e-01 2.635897469526259940e+01 -8.844516009828282121e-02 -8.844516009828282121e-02 1.243502560460370554e-01
7.905000000000000000e+02 2.488175038107207001e+03 -1.026625334784387604e+02 1.348810203292523102e-01 -1.026625334784387604e+02 1.348810203292523102e-01 1.764610972027814029e+01 -1.571799744047644998e-01 -1.571799744047645553e-01 -4.082282541220602079e-01
8.265000000000000000e+02 2.534939695285394919e+03 -4.110390402911032481e+01 3.302237469417527826e+00 -4.110390402911032481e+01 3.302237469417527826e+00 1.261040581476787104e+01 -4.697879481373623545e-02 -4.697879481373615218e-02 1.317040522729858998e-01
8.625000000000000000e+02 2.351906331975261310e+03 1.831348820129314703e+01 -1.759398414189248916e+00 1.831348820129314703e+01 -1.759398414189248916e+00 1.500194934998920360e+01 2.628046224871727343e-03 2.628046224871713465e-03 2.153795767647417037e-01
8.985000000000000000e+02 1.922381731539137945e+03 5.686296759528499933e+01 1.931772838229567579e+00 5.686296759528499933e+01 1.931772838229567579e+00 2.359468210156664014e+01 5.385986287213848089e-02 5.385986287213843926e-02 -7.518979627896833773e-02
9.345000000000000000e+02 1.567944169957078202e+03 5.256643674122665999e+01 5.100035426999049992e-02 5.256643674122665999e+01 5.100035426999049992e-02 3.380696590480466313e+01 -2.951138629843028105e-01 -2.951138629843028660e-01 -4.636578375585111988e-01
