# l Dl_TT Dl_TE Dl_TB Dl_ET Dl_BT Dl_EE Dl_EB Dl_BE Dl_BB
7.050000000000000000e+01 2.061090211668381926e+03 -7.984452864628284630e+00 2.861918853254759032e-01 -7.864868189285199485e+00 1.378511659012456869e+00 3.263437633835627460e-01 -2.816591137352491073e-02 1.942192140188026342e-02 7.921133815810874057e-03
1.065000000000000000e+02 2.966563775820663977e+03 -2.802379005395104627e+01 9.375254566889397179e-01 -2.840464630945612612e+01 -1.917163799763018650e+00 7.813307541638444542e-01 4.197075566616789710e-02 -2.500737171385477783e-02 1.933008925903926395e-02
1.425000000000000000e+02 4.149679394505077653e+03 -4.718379639892566502e+01 8.123169997617079030e-01 -4.411276369843758971e+01 2.543438407999358386e+00 1.100998402015590960e+00 -9.172406454811554699e-02 -4.333491608663102984e-02 2.797359934483275440e-02
1.785000000000000000e+02 5.009619701039949177e+03 -3.303894825100800858e+01 2.379755000239798690e+00 -3.625992180351073557e+01 1.500058613884377223e+00 8.199344390668532601e-01 9.520801086945994418e-03 9.866199679961919211e-03 2.529602964259774697e-02
2.145000000000000000e+02 5.707060868387559822e+03 3.734804802622935682e+00 5.045474926526389403e+00 7.289019984683932307e+00 1.628300396511343173e+00 8.147595416705639693e-01 5.166352836934762216e-02 2.959796846942076148e-03 2.320233659507874024e-02
2.505000000000000000e+02 5.554739556804319363e+03 6.067091314609282193e+01 1.823813165726108076e+00 6.562327325919000032e+01 -1.008383302825855532e+00 2.476347863403956850e+00 -1.377573119713282682e-02 -2.676873533391250365e-02 6.462686152585872534e-02
2.865000000000000000e+02 4.525255659448846018e+03 1.106432113231834364e+02 -1.141926351349832114e+00 1.087298735150204720e+02 1.552151727186225072e+00 6.928686222792864058e+00 -6.582627356132336738e-02 4.691134281254893956e-03 -1.666251381009247606e-02
3.225000000000000000e+02 3.294227621383229689e+03 1.163949041175231685e+02 -3.122739507360911215e+00 1.144539520028816213e+02 -2.270260940800912230e-01 1.331080043913708799e+01 5.376365465301194413e-03 -1.736261924871184553e-02 -1.439982089364367362e-02
3.585000000000000000e+02 2.277166621991559623e+03 7.628285832433540747e+01 1.223296242263210987e+00 7.834424149694832806e+01 -7.889055813113048377e-01 1.908238887384353433e+01 -9.934758525587497613e-02 2.046451412165375613e-02 2.413785610888938282e-02
3.945000000000000000e+02 1.808362139265895394e+03 1.086989780108169512e+01 -4.862013747151648357e-01 1.196084706112869256e+01 8.212946379029375521e-01 2.155976130366907029e+01 -4.004726707890308990e-02 -7.348038071658044568e-02 2.257680531736595830e-02
4.305000000000000000e+02 1.814903613090708859e+03 -4.915068378791310977e+01 -1.520129716774055284e+00 -5.100328859434701201e+01 5.225971747190870653e-01 1.875303472348586808e+01 2.195426616929925523e-01 1.299507646948343600e-02 4.935899185009927359e-02
4.665000000000000000e+02 2.097720435390790044e+03 -7.212518366734431652e+01 5.982934728257832679e-01 -7.643352527372064742e+01 -3.196418491527330819e-02 1.361153545050122915e+01 8.922118218000979484e-02 -6.087265749271616316e-02 5.887640780651719197e-02
5.025000000000000000e+02 2.496736826387967994e+03 -5.921740332667848605e+01 -1.661524923039805923e+00 -6.099029536882152058e+01 5.465380776835452314e-01 8.167870360933669360e+00 -1.927391764494057469e-02 1.615739652161459969e-02 6.685036523330584179e-02
5.385000000000000000e+02 2.590276241196646879e+03 -1.464336774562846699e+01 -2.853814915223370274e+00 -1.506720565152278546e+01 8.759889548168771078e-01 7.504410318531409274e+00 5.827182216056533276e-02 -3.931093202232670281e-02 9.650283143448987189e-02
5.745000000000000000e+02 2.402206511575091099e+03 2.106089008905265558e+01 -2.932440231203540248e-01 1.838773056121864613e+01 5.689214437393489421e-01 1.312171047404185842e+01 1.406967683797243074e-01 8.308709672972439120e-02 1.553931188668862262e-01
6.105000000000000000e+02 2.169239431420681285e+03 2.446692226462266007e+01 -2.523387802676522185e-01 2.610167306514716046e+01 -1.268822163896177857e+00 2.313824911249099614e+01 -2.626980444237302786e-02 2.069898136102019809e-02 7.937847337933305603e-02
6.465000000000000000e+02 1.879261982436387598e+03 -9.234258898999385679e+00 -9.826947437888674530e-01 -9.290081478452183461e+00 -5.471619650672524537e-01 3.263253098917586215e+01 1.583502366731854016e-01 -2.920741405791188461e-02 7.155544503790650657e-02
6.825000000000000000e+02 1.819783953248043645e+03 -7.362873237925515468e+01 -1.032049617079328740e+00 -7.617848886541335673e+01 -3.619038749450353420e-01 3.751147743823523228e+01 -9.627146297060323876e-03 7.205994594010863008e-02 1.054412729317962816e-01
7.185000000000000000e+02 1.983204830817779566e+03 -1.198088188539866792e+02 -2.082910990512474747e+00 -1.197115838162698651e+02 1.262785204345384660e-01 3.542940578513554328e+01 3.369508312297365693e-01 6.637964160026887939e-02 8.711464034905203047e-02
7.545000000000000000e+02 2.254798458614121046e+03 -1.323109754755753329e+02 -1.809444110618533552e-01 -1.333933134183096740e+02 9.951569735884167045e-01 2.703066263982390183e+01 8.840573906511732874e-03 -6.355795257736855663e-02 7.053660439305403651e-02
7.905000000000000000e+02 2.518504679459243562e+03 -1.008350887645736975e+02 1.166528219663452437e-01 -1.012325755697410727e+02 -1.296851944591043693e-01 1.749763445159528175e+01 9.582241162560525827e-02 1.448882720494193768e-02 7.245381654605476118e-02
