# l Dl_TT Dl_TE Dl_TB Dl_ET Dl_BT Dl_EE Dl_EB Dl_BE Dl_BB
7.050000000000000000e+01 1.994880318359506418e+03 -7.847975887824198082e+00 -5.105493136174249491e-01 -7.847975887824198082e+00 -5.105493136174249491e-01 3.348328233251986474e-01 1.669381443152818251e-02 1.669381443152818945e-02 2.139655649330962986e-03
1.065000000000000000e+02 2.752798930162178749e+03 -2.530076042329952202e+01 -4.860842391548063079e-01 -2.530076042329952202e+01 -4.860842391548063079e-01 8.509385410262897409e-01 1.977919330276924764e-02 1.977919330276924764e-02 1.609399383645289394e-02
1.425000000000000000e+02 4.274984193720018993e+03 -4.535279869228868677e+01 -9.345158490971523513e-01 -4.535279869228868677e+01 -9.345158490971523513e-01 1.092090626944266507e+00 7.255635285032544304e-03 7.255635285032535631e-03 1.677912914609161824e-02
1.785000000000000000e+02 5.277032796265844809e+03 -3.496741366598210732e+01 1.023207096307909847e+00 -3.496741366598210732e+01 1.023207096307909847e+00 8.460552368543882151e-01 -4.944424002621300093e-03 -4.944424002621301828e-03 1.053070844777806783e-02
2.145000000000000000e+02 5.566962754222034164e+03 4.593118831436898475e+00 9.752663616422936332e-01 4.593118831436898475e+00 9.752663616422936332e-01 8.111609549898864957e-01 2.440931431723974629e-04 2.440931431723983303e-04 2.295499774651162117e-02
2.505000000000000000e+02 5.439829997662505775e+03 6.525759075581274260e+01 -4.575043278919593281e-01 6.525759075581274260e+01 -4.575043278919593281e-01 2.460535884636494419e+00 -5.796228515151317928e-03 -5.796228515151319663e-03 2.505770076571147906e-02
2.865000000000000000e+02 4.570688709753725561e+03 1.102555887844869744e+02 -2.945229943567457750e-02 1.102555887844869744e+02 -2.945229943567457750e-02 7.026185058168335829e+00 -2.616504663087878407e-02 -2.616504663087878407e-02 4.410328144750013529e-02
3.225000000000000000e+02 3.303563025719641701e+03 1.146908827208135051e+02 5.401670322690730330e-01 1.146908827208135051e+02 5.401670322690730330e-01 1.333194271052904156e+01 2.241538664195340952e-02 2.241538664195340952e-02 2.250262528960014427e-02
3.585000000000000000e+02 2.345796396894113514e+03 7.723056852657310856e+01 -1.030310872916150977e+00 7.723056852657310856e+01 -1.030310872916150977e+00 1.921615816096091933e+01 -3.044507587539535369e-03 -3.044507587539532767e-03 3.529132585341882705e-02
3.945000000000000000e+02 1.821480363177495292e+03 8.036852098187846849e+00 -4.783936559858616988e-01 8.036852098187846849e+00 -4.783936559858616988e-01 2.142893140260327556e+01 -2.572951835011492994e-02 -2.572951835011495769e-02 4.501211530449672482e-02
4.305000000000000000e+02 1.804852696070438014e+03 -4.834071095817479602e+01 -7.274051279937701620e-02 -4.834071095817479602e+01 -7.274051279937701620e-02 1.936059358113039863e+01 2.294570890533715116e-02 2.294570890533714769e-02 2.222455703307778252e-02
4.665000000000000000e+02 2.117519335270754709e+03 -6.958550726550470245e+01 -3.136895987053884283e-01 -6.958550726550470245e+01 -3.136895987053884283e-01 1.288738822507265880e+01 4.362571131013173037e-02 4.362571131013175119e-02 4.284269992894682022e-02
5.025000000000000000e+02 2.458712346201524269e+03 -5.507952871764730673e+01 3.731748812535384818e-01 -5.507952871764730673e+01 3.731748812535384818e-01 8.032107558405698455e+00 -3.644153198037522468e-02 -3.644153198037519692e-02 7.212552274096446780e-02
5.385000000000000000e+02 2.548322472466744330e+03 -1.277308537142594247e+01 5.363108749517160323e-01 -1.277308537142594247e+01 5.363108749517160323e-01 7.633114235453844820e+00 3.492649099137238450e-02 3.492649099137239144e-02 6.225592802107031420e-02
5.745000000000000000e+02 2.491315625635840206e+03 2.339199727693523556e+01 1.029530297289905860e+00 2.339199727693523556e+01 1.029530297289905860e+00 1.304269837982324809e+01 6.043594291000193783e-03 6.043594291000197252e-03 6.026594894318830498e-02
6.105000000000000000e+02 2.176717260480358618e+03 3.008666384927800053e+01 -4.727113083122545523e-01 3.008666384927800053e+01 -4.727113083122545523e-01 2.277617098078749791e+01 1.988046554512083383e-02 1.988046554512083036e-02 8.099626490149029745e-02
6.465000000000000000e+02 1.877192090950118427e+03 -9.380463799284498805e+00 -8.051595155717716779e-02 -9.380463799284498805e+00 -8.051595155717716779e-02 3.221342893387537742e+01 2.538090346477929124e-02 2.538090346477929471e-02 5.138905525185363810e-02
6.825000000000000000e+02 1.797723273548985389e+03 -6.908297333983387034e+01 -4.383292181123588094e-02 -6.908297333983387034e+01 -4.383292181123588094e-02 3.812482799997636107e+01 6.130739943712423812e-03 6.130739943712437690e-03 9.854060788061348719e-02
7.185000000000000000e+02 1.967456694352212935e+03 -1.148936063588363936e+02 1.240793131541049338e-01 -1.148936063588363936e+02 1.240793131541049338e-01 3.464250844695690290e+01 1.003701358822501125e-02 1.003701358822501472e-02 1.066214416492325401e-01
7.545000000000000000e+02 2.284589189095744587e+03 -1.324340213308601051e+02 1.158461487588487104e+00 -1.324340213308601051e+02 1.158461487588487104e+00 2.665735879270931363e+01 -3.098502875067720916e-02 -3.098502875067721263e-02 4.328631978325608864e-02
7.905000000000000000e+02 2.468317868674132114e+03 -1.043025909755253906e+02 7.604845334503400611e-01 -1.043025909755253906e+02 7.604845334503400611e-01 1.776857102231610952e+01 -6.379599631685679839e-02 -6.379599631685677064e-02 9.586309702152480405e-02
8.265000000000000000e+02 2.530934219244847554e+03 -4.336253809220009714e+01 8.067660928245176111e-01 -4.336253809220009714e+01 8.067660928245176111e-01 1.277301976450290688e+01 -3.995656924546865663e-02 -3.995656924546866356e-02 1.304147990186139694e-01
8.625000000000000000e+02 2.309911324314634385e+03 2.015971910935036959e+01 -1.353911453580183832e-01 2.015971910935036959e+01 -1.353911453580183832e-01 1.485087739638023052e+01 3.176326838050923251e-02 3.176326838050923251e-02 9.894715561915604085e-02
8.985000000000000000e+02 1.882852512075183768e+03 5.313460549836879920e+01 -6.450371219569612791e-01 5.313460549836879920e+01 -6.450371219569612791e-01 2.367844309336274833e+01 -3.973345385242922634e-02 -3.973345385242923328e-02 1.097700974185810696e-01
9.345000000000000000e+02 1.505658651319950877e+03 5.096856034362068044e+01 -1.865481720718684122e-02 5.096856034362068044e+01 -1.865481720718684122e-02 3.363707925347875971e+01 -5.190251364102851928e-04 -5.190251364102921317e-04 1.338961020040360106e-01
9.705000000000000000e+02 1.193647686220365131e+03 1.391913764866569636e+01 1.221791571954684574e-01 1.391913764866569636e+01 1.221791571954684574e-01 4.142688404475391906e+01 -1.374715085582142379e-03 -1.374715085582138910e-03 1.220956284517309698e-01
1.006500000000000000e+03 1.054765866910444402e+03 -3.251631086766483492e+01 1.695361231961168003e-01 -3.251631086766483492e+01 1.695361231961168003e-01 4.153709538208643437e+01 5.193744073916404386e-02 5.193744073916406467e-02 9.026001815298820286e-02
1.042500000000000000e+03 1.075534371487693079e+03 -6.872001971951178234e+01 2.972919229643307126e-01 -6.872001971951178234e+01 2.972919229643307126e-01 3.577570235506820495e+01 -5.916405572794192907e-02 -5.916405572794192907e-02 6.963044660617856429e-02
1.078500000000000000e+03 1.169483546429903299e+03 -7.844697609217990930e+01 4.904659713239554186e-01 -7.844697609217990930e+01 4.904659713239554186e-01 2.547110928753061998e+01 -7.040496898778808577e-02 -7.040496898778808577e-02 7.093355297274882287e-02
1.114500000000000000e+03 1.228687179059650362e+03 -5.954276781212860215e+01 3.050084184822438038e-01 -5.954276781212860215e+01 3.050084184822438038e-01 1.685570537772485622e+01 -1.396625448922009238e-02 -1.396625448922009759e-02 8.583956658852201493e-02
1.150500000000000000e+03 1.219309340711999539e+03 -3.054413926836915039e+01 -2.504221548092095961e-01 -3.054413926836915039e+01 -2.504221548092095961e-01 1.362025370269417479e+01 3.058507251640290442e-02 3.058507251640289748e-02 3.618694341031958306e-02
1.186500000000000000e+03 1.117818703658640288e+03 -3.483477348649823391e+00 4.865088166749938492e-01 -3.483477348649823391e+00 4.865088166749938492e-01 1.581103518103027028e+01 9.396574330337255365e-02 9.396574330337255365e-02 7.694517987451848784e-02
1.222500000000000000e+03 9.572257894583837015e+02 6.081685819733309906e+00 1.099781629322191812e-01 6.081685819733309906e+00 1.099781629322191812e-01 2.156816482858060269e+01 6.240433416304434766e-02 6.240433416304431991e-02 1.064260114827784293e-01
1.258500000000000000e+03 8.184381365422831323e+02 -6.403325898550265904e+00 -3.231918888496720932e-01 -6.403325898550265904e+00 -3.231918888496720932e-01 2.756428157779143717e+01 -1.646123698968665616e-02 -1.646123698968663535e-02 9.765365287738374256e-02
1.294500000000000000e+03 7.329304018511560344e+02 -2.807166579176894317e+01 2.714053267696136529e-01 -2.807166579176894317e+01 2.714053267696136529e-01 2.987587220666699750e+01 5.136750869860010060e-02 5.136750869860012836e-02 1.168092129756980319e-01
1.330500000000000000e+03 7.354401821596059108e+02 -4.966774337503375136e+01 -3.410921272162547035e-01 -4.966774337503375136e+01 -3.410921272162547035e-01 2.860704282261878717e+01 8.216038357930700864e-03 8.216038357930706068e-03 8.309491570391930315e-02
1.366500000000000000e+03 7.786337631537405741e+02 -6.071076695324920536e+01 1.606704756799923195e-02 -6.071076695324920536e+01 1.606704756799923195e-02 2.356394554585477152e+01 -4.986880357009960268e-02 -4.986880357009960962e-02 1.134700287639014114e-02
1.402500000000000000e+03 8.185939480659529863e+02 -5.266812379205823902e+01 -4.415738094363277355e-01 -5.266812379205823902e+01 -4.415738094363277355e-01 1.692292392868527529e+01 8.765130472097854009e-02 8.765130472097856784e-02 3.918942145425041712e-02
