# l Dl_TT Dl_TE Dl_TB Dl_ET Dl_BT Dl_EE Dl_EB Dl_BE Dl_BB
7.050000000000000000e+01 1.926654929701275023e+03 -4.988513313636370405e+00 -7.780868058995852321e-01 -4.988513313636370405e+00 -7.780868058995852321e-01 2.889026316835814345e-01 2.927751670480851533e-03 2.927751670480852834e-03 2.018625421198750811e-02
1.065000000000000000e+02 2.930472477741440798e+03 -2.831147622842730271e+01 -1.113331887775191431e+00 -2.831147622842730271e+01 -1.113331887775191431e+00 8.720141526867792869e-01 7.672465508097163142e-03 7.672465508097164877e-03 -3.177158916385121670e-03
1.425000000000000000e+02 3.955917380118351048e+03 -4.186186729929943340e+01 -2.305306605455608171e-01 -4.186186729929943340e+01 -2.305306605455608171e-01 1.042689925710921894e+00 9.355187688118903055e-03 9.355187688118903055e-03 7.485068861431840893e-03
1.785000000000000000e+02 5.250929485621430103e+03 -3.664795274065340891e+01 1.567323323860373430e-01 -3.664795274065340891e+01 1.567323323860373430e-01 8.770301877256670986e-01 -1.431985736904100616e-02 -1.431985736904101657e-02 1.387284809119347304e-02
2.145000000000000000e+02 5.537099589903899869e+03 3.556261734787340423e+00 1.076526033249123326e+00 3.556261734787340423e+00 1.076526033249123326e+00 8.600517642593250578e-01 1.522190147130075485e-02 1.522190147130075485e-02 6.032554649058280080e-03
2.505000000000000000e+02 5.598530041726426134e+03 6.521064373193698316e+01 -2.069211543235408013e-01 6.521064373193698316e+01 -2.069211543235408013e-01 2.540446727193165888e+00 -1.198883193351894284e-02 -1.198883193351894284e-02 1.904550746949596612e-02
2.865000000000000000e+02 4.576109613753889789e+03 1.101547278799733931e+02 6.634528046837269155e-01 1.101547278799733931e+02 6.634528046837269155e-01 6.831054619960659657e+00 3.872118728909974827e-03 3.872118728909971358e-03 3.396099133246005541e-02
3.225000000000000000e+02 3.294879176773491508e+03 1.137039677037445244e+02 1.085307652019064761e+00 1.137039677037445244e+02 1.085307652019064761e+00 1.311223207173497052e+01 6.079379440029310244e-02 6.079379440029310244e-02 6.417578174431495461e-03
3.585000000000000000e+02 2.322770324460946085e+03 7.751919809728609323e+01 -4.931957506587304474e-01 7.751919809728609323e+01 -4.931957506587304474e-01 1.903775526046266009e+01 4.661596664739788010e-03 4.661596664739791479e-03 3.804951817697306560e-02
3.945000000000000000e+02 1.754552490145171078e+03 6.272518076658229802e+00 -5.144597842447470315e-01 6.272518076658229802e+00 -5.144597842447470315e-01 2.165054970921309518e+01 -1.009957827443315297e-02 -1.009957827443316164e-02 5.141091099805921577e-02
4.305000000000000000e+02 1.764887829853519179e+03 -4.851291328811553427e+01 1.073731384826726726e-01 -4.851291328811553427e+01 1.073731384826726726e-01 1.917843580924979108e+01 -4.320941397751597302e-02 -4.320941397751598689e-02 3.974120507637258354e-02
4.665000000000000000e+02 2.125589859924865323e+03 -7.610497415064591564e+01 1.617643587562189733e-01 -7.610497415064591564e+01 1.617643587562189733e-01 1.356725305299312545e+01 -2.524760321133252827e-02 -2.524760321133254215e-02 7.295937490749306031e-02
5.025000000000000000e+02 2.434147086155521265e+03 -5.248929421796198369e+01 2.622319270781809375e-01 -5.248929421796198369e+01 2.622319270781809375e-01 7.893914216233758552e+00 -1.267043890316761276e-02 -1.267043890316759888e-02 7.151830602036925166e-02
5.385000000000000000e+02 2.602766430520820450e+03 -1.484553854742807388e+01 2.613713401052030622e-02 -1.484553854742807388e+01 2.613713401052030622e-02 7.291462778170630266e+00 -5.591779302297440052e-02 -5.591779302297440746e-02 9.413873355133078880e-02
