# l Dl_TT Dl_TE Dl_TB Dl_ET Dl_BT Dl_EE Dl_EB Dl_BE Dl_BB
7.050000000000000000e+01 1.875090938030775078e+03 -6.282306942140346351e+00 5.938251887191801082e-01 -6.282306942140346351e+00 5.938251887191801082e-01 3.166871125820341359e-01 -8.309785586493775508e-03 -8.309785586493778978e-03 8.261351087981268432e-04
1.065000000000000000e+02 2.977319657985101003e+03 -2.773158792848414578e+01 -1.617535650924114554e-01 -2.773158792848414578e+01 -1.617535650924114554e-01 8.597831681357752664e-01 1.416405304183333824e-03 1.416405304183339028e-03 1.076667095087973681e-02
1.425000000000000000e+02 4.247359467284577477e+03 -4.555087696810588227e+01 4.906302245887392832e-01 -4.555087696810588227e+01 4.906302245887392832e-01 1.111616176015313595e+00 -7.838659006781696290e-03 -7.838659006781696290e-03 3.395717066599155797e-03
1.785000000000000000e+02 5.149425457986044421e+03 -3.558198048019649207e+01 6.357137032913343089e-02 -3.558198048019649207e+01 6.357137032913343089e-02 8.598787583518517907e-01 -9.458022106827399314e-03 -9.458022106827406253e-03 1.593800727366777303e-02
2.145000000000000000e+02 5.681450034076444354e+03 4.888071338256865239e+00 9.883151634215807668e-01 4.888071338256865239e+00 9.883151634215807668e-01 8.339794772123653166e-01 4.119984490175250536e-02 4.119984490175249842e-02 3.090125096987897738e-02
2.505000000000000000e+02 5.535763682784589037e+03 6.530900218176437022e+01 -8.948243037628089702e-01 6.530900218176437022e+01 -8.948243037628089702e-01 2.492638828859343736e+00 1.803010012828029640e-02 1.803010012828029640e-02 4.288499541355506733e-02
2.865000000000000000e+02 4.589096521830934762e+03 1.106529792702881991e+02 2.255296956591346935e-01 1.106529792702881991e+02 2.255296956591346935e-01 6.903031008256445666e+00 -1.106228222898604507e-02 -1.106228222898604854e-02 1.823234543263926172e-02
3.225000000000000000e+02 3.335953331958499348e+03 1.148586615527366632e+02 5.057392952111291473e-01 1.148586615527366632e+02 5.057392952111291473e-01 1.317888488438653916e+01 3.804311447641717248e-02 3.804311447641718635e-02 4.652971503591187691e-02
3.585000000000000000e+02 2.308989947327673235e+03 7.839322945634032180e+01 4.726642289069166170e-02 7.839322945634032180e+01 4.726642289069166170e-02 1.917225249804717535e+01 -2.607589532893384021e-02 -2.607589532893382633e-02 3.200892980557530632e-02
3.945000000000000000e+02 1.796841876814738725e+03 1.106728307480344142e+01 5.533545548761368282e-01 1.106728307480344142e+01 5.533545548761368282e-01 2.156981218362226826e+01 -5.500749102905613114e-02 -5.500749102905617277e-02 5.696708394964972166e-02
4.305000000000000000e+02 1.808913725040053123e+03 -5.010390097842936541e+01 5.619222618594729157e-01 -5.010390097842936541e+01 5.619222618594729157e-01 1.886128685308641550e+01 3.215459978669812230e-02 3.215459978669812230e-02 3.602597250121140210e-02
4.665000000000000000e+02 2.116840338264838920e+03 -7.464493421968580833e+01 1.029747386162890299e+00 -7.464493421968580833e+01 1.029747386162890299e+00 1.369564299140297337e+01 -4.191094126909603729e-02 -4.191094126909603729e-02 6.133101415633355341e-02
5.025000000000000000e+02 2.513917498142605382e+03 -5.985129790243212966e+01 7.224445792915846765e-01 -5.985129790243212966e+01 7.224445792915846765e-01 8.282584786174682634e+00 5.343311699973184170e-02 5.343311699973181395e-02 5.800100238104459460e-02
5.385000000000000000e+02 2.599725595527467704e+03 -1.599448216421661506e+01 2.954990188372841331e-01 -1.599448216421661506e+01 2.954990188372841331e-01 7.477777934986108654e+00 -3.623677681346586243e-02 -3.623677681346586243e-02 7.704867900197730213e-02
5.745000000000000000e+02 2.399710755082089690e+03 1.932925349892119726e+01 2.066497235674598643e-01 1.932925349892119726e+01 2.066497235674598643e-01 1.302679707024435274e+01 4.102840760200537201e-02 4.102840760200537895e-02 8.999130278062962562e-02
6.105000000000000000e+02 2.173630431346678961e+03 2.482707036218635466e+01 -8.294203376648683346e-01 2.482707036218635466e+01 -8.294203376648683346e-01 2.334535813902838086e+01 6.531134605683283634e-02 6.531134605683279470e-02 8.008783103140050541e-02
6.465000000000000000e+02 1.880300554720562104e+03 -1.018635084522917822e+01 8.182298832067141925e-02 -1.018635084522917822e+01 8.182298832067141925e-02 3.261846219310370287e+01 4.497988880226154451e-02 4.497988880226150288e-02 5.383492150946741356e-02
6.825000000000000000e+02 1.823863006322357023e+03 -7.511382522332537803e+01 2.006730456938453644e-01 -7.511382522332537803e+01 2.006730456938453644e-01 3.742808539366458120e+01 -1.078039320372749937e-02 -1.078039320372748550e-02 8.919383435811174821e-02
7.185000000000000000e+02 1.978519666654290631e+03 -1.191888657165299321e+02 -1.314919119209916609e-01 -1.191888657165299321e+02 -1.314919119209916609e-01 3.527425297947542049e+01 1.782106741507115052e-02 1.782106741507115052e-02 7.076413090160327268e-02
7.545000000000000000e+02 2.257848958045085965e+03 -1.312346721856194449e+02 6.435308307788137894e-01 -1.312346721856194449e+02 6.435308307788137894e-01 2.697848008293891198e+01 -5.194136021755083044e-02 -5.194136021755085819e-02 1.018431524079837225e-01
7.905000000000000000e+02 2.518849998028821574e+03 -1.025951421979555960e+02 -2.936852695496210974e-01 -1.025951421979555960e+02 -2.936852695496210974e-01 1.770938763172086539e+01 -3.596774099351167375e-02 -3.596774099351165987e-02 9.826987547077493945e-02
8.265000000000000000e+02 2.513982723006708966e+03 -4.291849348220877403e+01 -2.310422442969120582e-01 -4.291849348220877403e+01 -2.310422442969120582e-01 1.255613680615547878e+01 6.514038123167732730e-03 6.514038123167725791e-03 9.144660459072077863e-02
8.625000000000000000e+02 2.294985947470504016e+03 1.638732061883203528e+01 5.687838367692138464e-01 1.638732061883203528e+01 5.687838367692138464e-01 1.496125412683455203e+01 4.253363914109772881e-02 4.253363914109770799e-02 1.322725398238524253e-01
8.985000000000000000e+02 1.918655956108343617e+03 5.502940190236292040e+01 5.692146351851667951e-02 5.502940190236292040e+01 5.692146351851667951e-02 2.364525099382843010e+01 -9.520381239474066948e-04 -9.520381239474136337e-04 1.263950452761853360e-01
9.345000000000000000e+02 1.523349766316209980e+03 4.980936946615187821e+01 -1.233482671195389735e-01 4.980936946615187821e+01 -1.233482671195389735e-01 3.351390910203213025e+01 2.546324461114026633e-02 2.546324461114027327e-02 6.533807617277659352e-02
9.705000000000000000e+02 1.198008736068894450e+03 1.261248209616151783e+01 -5.401783889946565331e-02 1.261248209616151783e+01 -5.401783889946565331e-02 4.148719667844922299e+01 7.149206978593602990e-02 7.149206978593601602e-02 1.598573862606449403e-01
1.006500000000000000e+03 1.070603962488997922e+03 -3.240356999038397134e+01 1.127437013811837252e-01 -3.240356999038397134e+01 1.127437013811837252e-01 4.081512981934569950e+01 -1.070285911232457948e-01 -1.070285911232458087e-01 1.194460153298890770e-01
1.042500000000000000e+03 1.069276200349429701e+03 -6.628527524603208576e+01 -6.276958230232442260e-01 -6.628527524603208576e+01 -6.276958230232442260e-01 3.471322082080756388e+01 1.278644472631876305e-02 1.278644472631865203e-02 7.564192171671342557e-02
1.078500000000000000e+03 1.193296546180222776e+03 -7.937993243247640862e+01 1.687462691515234092e-01 -7.937993243247640862e+01 1.687462691515234092e-01 2.563760262825157810e+01 2.499006029609609353e-02 2.499006029609610047e-02 5.032910005033681272e-02
1.114500000000000000e+03 1.242338259489729580e+03 -6.099616504815903539e+01 -8.439368081772394281e-02 -6.099616504815903539e+01 -8.439368081772394281e-02 1.695655560862835998e+01 -1.095102450474747524e-01 -1.095102450474747247e-01 8.979769624234183734e-02
1.150500000000000000e+03 1.236519222365947599e+03 -2.836797549316758449e+01 -4.747952253446548476e-01 -2.836797549316758449e+01 -4.747952253446548476e-01 1.335537764135468741e+01 -6.616049803247148198e-03 -6.616049803247148198e-03 8.644799615161444239e-02
1.186500000000000000e+03 1.119232039728111431e+03 -1.667405039186789839e+00 -1.734462600695311774e-01 -1.667405039186789839e+00 -1.734462600695311774e-01 1.573799907167159517e+01 -1.388441552931726497e-01 -1.388441552931726497e-01 1.182301366892590522e-01
1.222500000000000000e+03 9.566408411494115853e+02 5.894028438271577741e+00 1.687073507350998480e-01 5.894028438271577741e+00 1.687073507350998480e-01 2.120971709075553591e+01 5.514732879943694266e-02 5.514732879943693572e-02 1.285035748659842381e-01
1.258500000000000000e+03 8.068719003725765333e+02 -4.500879851075134219e+00 1.068319243962459891e-01 -4.500879851075134219e+00 1.068319243962459891e-01 2.761430459656037328e+01 1.101330543125059180e-02 1.101330543125061262e-02 -3.681010733660522709e-03
1.294500000000000000e+03 7.381832741328896645e+02 -2.842575409832424782e+01 3.386976058218522656e-01 -2.842575409832424782e+01 3.386976058218522656e-01 3.091019965158352178e+01 -8.774356398469599846e-03 -8.774356398469594642e-03 1.171546028085714564e-01
1.330500000000000000e+03 7.441665836632147375e+02 -4.964767244031509108e+01 4.491008748303598752e-01 -4.964767244031509108e+01 4.491008748303598752e-01 2.882955578094866311e+01 -1.577955172330920697e-01 -1.577955172330920697e-01 6.297284059242962140e-02
1.366500000000000000e+03 7.826896537702176602e+02 -5.972313882302817944e+01 5.252913034509394397e-01 -5.972313882302817944e+01 5.252913034509394397e-01 2.309849995420410806e+01 -9.003514114534379165e-04 -9.003514114534344470e-04 -1.160320934104462805e-02
1.402500000000000000e+03 8.253149456860676310e+02 -5.243179276425912860e+01 -5.216265838930828069e-02 -5.243179276425912860e+01 -5.216265838930828069e-02 1.679141000409457263e+01 -6.899348102160848817e-02 -6.899348102160851592e-02 9.398344232130968756e-02
1.438500000000000000e+03 8.194158808161189427e+02 -3.427213364662810591e+01 3.057522810957900850e-02 -3.427213364662810591e+01 3.057522810957900850e-02 1.256593475040182106e+01 4.925207674023097948e-02 4.925207674023097254e-02 1.262789891162756362e-01
1.474500000000000000e+03 7.625038624330248922e+02 -1.242676577425698525e+01 -5.886167322663864443e-01 -1.242676577425698525e+01 -5.886167322663864443e-01 1.151007950838151750e+01 2.597549524517783065e-02 2.597549524517781677e-02 3.678935274225248603e-02
1.510500000000000000e+03 6.693757255675755005e+02 2.781399247503459904e+00 2.198363952143023714e-01 2.781399247503459904e+00 2.198363952143023714e-01 1.334141434043831431e+01 3.930906196031438982e-02 3.930906196031438982e-02 5.956875166327605525e-02
1.546500000000000000e+03 5.560303691076147743e+02 5.429515173120936566e+00 -5.098402395077411553e-02 5.429515173120936566e+00 -5.098402395077411553e-02 1.703585298458882846e+01 -4.238073569371841182e-02 -4.238073569371841876e-02 1.128947083819999558e-01
1.582500000000000000e+03 4.697192555004903625e+02 -1.588660447318090752e+00 2.172353465136281359e-01 -1.588660447318090752e+00 2.172353465136281359e-01 2.016302656360681667e+01 4.414433842309936629e-02 4.414433842309939404e-02 1.929049953192215824e-02
1.618500000000000000e+03 4.166701324503364958e+02 -1.407939338361265058e+01 2.400195675803674655e-01 -1.407939338361265058e+01 2.400195675803674655e-01 2.053632181609875573e+01 -9.656884309834676272e-02 -9.656884309834676272e-02 1.999753394753378821e-01
1.654500000000000000e+03 3.996650354470017419e+02 -2.488548133647112337e+01 3.689789509795706746e-01 -2.488548133647112337e+01 3.689789509795706746e-01 1.853878656533300529e+01 2.259341148580985142e-02 2.259341148580983061e-02 -2.029148951198377418e-02
1.690500000000000000e+03 4.048105762480339536e+02 -2.976570796579359524e+01 1.922253168396096945e-01 -2.976570796579359524e+01 1.922253168396096945e-01 1.466177632534412822e+01 3.837644133782512623e-02 3.837644133782511929e-02 8.600539516894098457e-02
1.726500000000000000e+03 4.120294835935480933e+02 -2.619228069612573151e+01 4.432144554369492617e-01 -2.619228069612573151e+01 4.432144554369492617e-01 1.083802360362718176e+01 -3.728003487580291292e-02 -3.728003487580290598e-02 9.651245446022443941e-03
1.762500000000000000e+03 4.034001952348332338e+02 -1.897777359403488617e+01 -1.174352230208955405e-01 -1.897777359403488617e+01 -1.174352230208955405e-01 8.533414386578076716e+00 -4.871832606751361205e-02 -4.871832606751360512e-02 4.917557954151693944e-02
1.798500000000000000e+03 3.783871918942365937e+02 -1.065049883722276647e+01 -2.897267609964887525e-01 -1.065049883722276647e+01 -2.897267609964887525e-01 8.042498670372344449e+00 1.186638129221095558e-02 1.186638129221095905e-02 9.018172046680841131e-03
1.834500000000000000e+03 3.355744097302685418e+02 -5.917876498374714522e+00 2.415721698146610363e-01 -5.917876498374714522e+00 2.415721698146610363e-01 8.781752584096702563e+00 -6.317473184241341466e-02 -6.317473184241342854e-02 1.397253464471471529e-01
1.870500000000000000e+03 2.915462155478869590e+02 -5.787945598833794669e+00 -1.737176677502039190e-01 -5.787945598833794669e+00 -1.737176677502039190e-01 1.019066440620216873e+01 -1.602105160876114709e-02 -1.602105160876115056e-02 -2.494396332332068922e-02
1.906500000000000000e+03 2.643040196035134954e+02 -9.649328497749646516e+00 1.740054384416427624e-01 -9.649328497749646516e+00 1.740054384416427624e-01 1.119533164484900745e+01 3.889862836588468820e-02 3.889862836588468820e-02 1.180329027930782926e-01
