# l Dl_TT Dl_TE Dl_TB Dl_ET Dl_BT Dl_EE Dl_EB Dl_BE Dl_BB
7.050000000000000000e+01 1.849785725550367260e+03 -6.889324843748833693e+00 -1.296825757625006403e+00 -7.171135100802022322e+00 -1.619896198391409747e+00 3.637983110480432769e-01 -3.051687624220853629e-02 -2.843526092214990891e-02 -2.805814595249545018e-02
1.065000000000000000e+02 2.785856107772257928e+03 -2.511219599658569734e+01 -8.973021336420083927e-01 -2.625997957396729987e+01 -2.543255953820744431e-01 8.261936844609425457e-01 1.436021411632467867e-02 -1.271198822281257614e-02 4.221799461183563598e-03
1.425000000000000000e+02 4.091735499005467318e+03 -4.753025666938104621e+01 7.603653647256987114e-01 -4.105480141352294510e+01 2.433212912564118646e+00 1.155384887762675561e+00 2.272425106183455223e-02 9.835425528741108259e-03 -2.065568838437914501e-02
1.785000000000000000e+02 5.065444416791304320e+03 -3.583550853754277910e+01 -3.101411362956665307e+00 -3.268919150901758996e+01 -2.542965362529931994e+00 8.297452265620981482e-01 -4.702685754189372264e-02 1.213289267247508185e-02 8.269531725332494865e-02
2.145000000000000000e+02 5.724587567291118830e+03 6.051430175116773391e+00 3.119145573996288778e+00 5.635413879889942024e+00 -8.521288038221106476e-01 7.975793066656826635e-01 2.043767239040546191e-02 -4.623539994505754258e-02 -1.059409048274742408e-02
2.505000000000000000e+02 5.440571134902726953e+03 6.436197583771746622e+01 -2.447305433561044019e+00 6.403636071030041421e+01 2.090949486973248561e+00 2.413137633982710195e+00 -2.129477987959715879e-02 1.759331014538152368e-02 8.312679079848794145e-03
2.865000000000000000e+02 4.545466603549124557e+03 1.148863012834016928e+02 5.518720040331226429e-01 1.129889692490221194e+02 1.100684422832857168e-01 6.998850341124846608e+00 1.078156793125087387e-02 6.628504082605445047e-02 -4.882876715793207228e-03
3.225000000000000000e+02 3.240574454141611568e+03 1.182796016756999222e+02 1.855422583571277872e-01 1.148776640196062431e+02 8.693875764374957571e-01 1.341512827649998485e+01 1.075805423522221693e-01 -7.356703301799847293e-03 3.692299109987718514e-02
3.585000000000000000e+02 2.291349137792627062e+03 7.262445809543149267e+01 1.234114631633526082e-02 6.854868867510049313e+01 8.824568694306312855e-01 1.877133918022580872e+01 -1.883955905682488385e-01 1.221160401859329170e-01 5.898844898198027376e-02
3.945000000000000000e+02 1.767426323212484249e+03 5.869589172600395699e+00 -4.196941339376941693e-01 9.885422799920487336e+00 -5.188196549955343961e-01 2.109579048121725009e+01 -8.276119388015451550e-02 3.548066075626660210e-03 2.208858727514732140e-02
