# l Dl_TT Dl_TE Dl_TB Dl_ET Dl_BT Dl_EE Dl_EB Dl_BE Dl_BB
7.050000000000000000e+01 2.022914338987528936e+03 -3.973832865570380068e+00 1.470049267524271119e+00 -4.347226392888497770e+00 6.985554759143165482e-01 3.745713027716468524e-01 2.711517784120396485e-02 2.004607912102381734e-03 1.153420646396780339e-02
1.065000000000000000e+02 3.144963420838848833e+03 -2.673690530496391560e+01 1.644240374726120502e+00 -2.569836385506670950e+01 1.686321319601671531e+00 8.469642121115201761e-01 -2.059895545562611535e-02 -4.047268370894940848e-02 5.323691015740442123e-03
1.425000000000000000e+02 4.510745593699376514e+03 -4.753740462426129909e+01 5.433101954608955397e-01 -5.210237141767337476e+01 -1.359927129411065083e+00 1.122635893377216476e+00 -6.965858235596606579e-03 8.586741117493884579e-03 4.040237316821754243e-02
1.785000000000000000e+02 5.203188404716408513e+03 -3.800404634216538113e+01 -2.507873980940758418e+00 -3.451280476627653115e+01 -1.381057421085561510e+00 8.643714016261774269e-01 2.241577791709555012e-02 -1.731512960483819197e-02 -3.515146138488276645e-03
2.145000000000000000e+02 5.780235598647883307e+03 5.475172903069010388e+00 6.089929648876726276e+00 7.251093437927361052e+00 1.391579821284765428e+00 7.754983398104502434e-01 8.769852678929379586e-03 -4.000928833081932035e-02 4.434488414919417199e-02
2.505000000000000000e+02 5.382278769498951078e+03 6.510243379906934535e+01 1.622700931591077200e+00 6.424810597439764592e+01 -9.915517467422235720e-02 2.465191177799922695e+00 -5.091334667323721419e-02 -2.116776827848962372e-02 1.490833970828110006e-02
2.865000000000000000e+02 4.631948074922869637e+03 1.110073329698491023e+02 8.293132971143413190e-02 1.138669507136018098e+02 8.094072113036737681e-01 7.015154057247018571e+00 8.090984016947258550e-03 -4.720473947476520882e-02 3.203632560258840717e-02
3.225000000000000000e+02 3.417988496893979118e+03 1.184012279174114042e+02 -2.575888056381852032e-01 1.181719744934836172e+02 -1.936368078813455185e-02 1.310299486520168699e+01 1.041381242811017516e-01 -1.213394244412553530e-01 7.950112448014393096e-02
3.585000000000000000e+02 2.230281063583197920e+03 7.191786383365371194e+01 2.161837843850356045e+00 6.598098981000322283e+01 8.110819760601931661e-01 1.886724919024948832e+01 1.438209671208759421e-01 6.171973652648002351e-03 6.831984267953795931e-02
3.945000000000000000e+02 1.786915108213388976e+03 1.051236250410790873e+01 1.851954205677258880e+00 7.447150468403313184e+00 9.915446505146682799e-02 2.105275034155300062e+01 -1.484943508673947088e-01 4.828787663286175300e-03 1.972403148117025246e-02
4.305000000000000000e+02 1.723794326623036795e+03 -4.655562899688987955e+01 -5.334009205354219851e-01 -4.853858493008246455e+01 -4.126004628118135065e-01 1.908023625827806313e+01 1.750730524084240236e-01 3.916623294072191230e-02 5.042682209342467387e-02
4.665000000000000000e+02 2.148481441053612343e+03 -7.720061319028502567e+01 -1.876874859463621703e-01 -7.350827294382568766e+01 -1.035932521599835177e+00 1.347051810211849698e+01 1.245010690635355577e-01 6.157376159791248110e-02 7.189089185100386303e-02
5.025000000000000000e+02 2.439614487797874062e+03 -5.414691703968038894e+01 -8.471036227521822060e-01 -5.860305452114735658e+01 -4.084085038378237886e-01 8.134013721338732239e+00 -8.539431277299411316e-02 1.987097706191913449e-02 4.574833687892151945e-02
5.385000000000000000e+02 2.586418811193797410e+03 -1.349317332418695869e+01 1.021927701361304397e+00 -1.422544596147246843e+01 -4.539301929766690336e-01 7.703889355701882380e+00 -5.170259633521848835e-02 6.970072528602913597e-02 8.768099135999081473e-03
5.745000000000000000e+02 2.426258879785989848e+03 2.197320708383774246e+01 2.388525259866466577e+00 1.922258232697560487e+01 6.298533423311372115e-01 1.289909031851852816e+01 1.364224897122971458e-01 1.417622407144931707e-01 6.185345375061621770e-02
6.105000000000000000e+02 2.125710789193554774e+03 2.229484444239766106e+01 -5.217365211653508528e-01 2.078711168155107458e+01 1.576348949714414804e-01 2.270806835139208957e+01 1.523232115953344346e-01 -4.057002183902630454e-02 5.582894219910862488e-02
6.465000000000000000e+02 1.828992077595824412e+03 -1.272473852077302325e+01 5.020408156863378490e-01 -1.196291781242619656e+01 -2.185401699565863720e-01 3.334694102858022546e+01 8.751287035447065377e-02 1.731699883129944606e-01 3.477714016841803452e-02
6.825000000000000000e+02 1.829067973452888054e+03 -7.061827863858162857e+01 1.027870016123189512e+00 -7.055554129619838477e+01 1.125358557048482755e+00 3.811776190228501093e+01 2.294718460118952419e-02 -5.009822533248873416e-02 1.801906705421927324e-01
7.185000000000000000e+02 1.929489239147618946e+03 -1.156420866882647971e+02 -1.830163898288367896e+00 -1.126850673461423327e+02 2.277364038287850445e-01 3.446908929351856443e+01 1.266932004486795438e-02 -7.072230123525889700e-02 1.600766353633746308e-01
7.545000000000000000e+02 2.284422368364326303e+03 -1.265234953973981504e+02 1.890561773805963686e+00 -1.292166633749469895e+02 -9.929133226834546688e-01 2.649458150104630860e+01 -2.378203117349119988e-01 1.044548476175308910e-01 1.047256897200347370e-01
7.905000000000000000e+02 2.432473999306370388e+03 -1.014053895122954714e+02 -6.629101820920257904e-02 -1.005594361968678072e+02 -1.085859129504747944e+00 1.751822320295935498e+01 1.335566130460809908e-01 3.997711709059131868e-02 1.107875533186275935e-01
8.265000000000000000e+02 2.534860709824797596e+03 -4.103227082421483374e+01 -1.610322497163224620e+00 -4.112834764038818491e+01 1.426737966323797790e-01 1.274494953019830490e+01 -1.579425604823600504e-02 8.141112724203967976e-02 2.206975314785152298e-01
8.625000000000000000e+02 2.301786912878959811e+03 1.482266994593133624e+01 3.248538499794647594e-01 1.585093158678520808e+01 3.299712632184848005e-01 1.474578779634298265e+01 -2.126389093414008946e-01 -6.898470815029877218e-03 1.856613098934629391e-01
8.985000000000000000e+02 1.915055371471357375e+03 5.659647954050274876e+01 -1.433597225766091388e+00 5.834022581380682482e+01 -7.522505441204192511e-01 2.336119929492513947e+01 7.247266404477697987e-02 -2.434786014819518840e-01 1.950072175881421011e-01
9.345000000000000000e+02 1.491886743504170909e+03 5.193865662698482311e+01 -1.517707389865751377e+00 5.089563725932099203e+01 1.086263242572835130e+00 3.414632277892258116e+01 2.060242367751191905e-01 1.789898823472709788e-01 7.212585266813115181e-02
9.705000000000000000e+02 1.209801530463760628e+03 1.625583127166304820e+01 -2.867142646562526487e+00 1.698031744305207624e+01 -2.590753117431880970e-01 4.070254902443366518e+01 5.665435765115357097e-02 -1.935524831851302974e-01 5.683721307743797024e-02
1.006500000000000000e+03 1.058957359085660755e+03 -3.596824563935992103e+01 -2.706891721891788727e-01 -3.495275211814737304e+01 -5.961430919301374809e-02 4.137490704186825496e+01 1.121010026672309978e-01 8.732413486046830542e-02 2.062311805145936316e-01
1.042500000000000000e+03 1.076328073443529320e+03 -7.025258265599717333e+01 -1.397015475271726537e+00 -6.935734561119261343e+01 3.404868059400268931e-01 3.490320615834878026e+01 -3.691767515346486284e-02 -5.583195490296254115e-02 9.984427979490419214e-02
1.078500000000000000e+03 1.177940234160447289e+03 -7.784748848590355408e+01 -8.393057465565321174e-01 -7.890116142683115186e+01 -1.041509075588719302e+00 2.530306867539682969e+01 -2.809917489168009541e-02 -2.353291282715801874e-02 1.212565853428048124e-01
1.114500000000000000e+03 1.232083630391375891e+03 -6.260352296531522143e+01 -2.970427328948812007e-01 -6.148944208127244337e+01 1.694037036485600833e-01 1.728786444357070806e+01 1.419472965590335700e-01 -9.708320032314232684e-02 7.663975305311657160e-02
