# l Dl_TT Dl_TE Dl_TB Dl_ET Dl_BT Dl_EE Dl_EB Dl_BE Dl_BB
7.050000000000000000e+01 2.223851745607243629e+03 -6.160052067461874614e+00 -3.782030154911806719e+00 -9.145450353270465627e+00 -1.701138366249212996e+00 3.487013985684943584e-01 -3.398863777267766700e-02 2.005215311509515874e-02 1.584259746882163075e-02
1.065000000000000000e+02 2.918436235479159222e+03 -2.864121503125335266e+01 2.822406549068576354e+00 -2.413255171849378300e+01 1.807336308856708484e-01 8.927625694834712133e-01 6.432929711306717424e-02 1.760511348797095740e-02 -1.446423974329586262e-02
1.425000000000000000e+02 4.206912833011515431e+03 -4.258408311536754098e+01 -4.608634181153613341e+00 -4.451307227353684937e+01 -1.033370199620673446e-01 1.094802197456143045e+00 1.490893365887917266e-03 -5.927336255845574997e-02 8.285772856835047634e-03
1.785000000000000000e+02 5.192740843886679613e+03 -3.613937017489223535e+01 -2.908284435385187106e+00 -3.423840506251015370e+01 2.606726896398027016e+00 8.715755783515879429e-01 -5.952823159061121361e-03 -2.335795424072363916e-02 3.196856402599065200e-02
2.145000000000000000e+02 5.710187831330564222e+03 3.071157436214088099e-01 -1.208224960676077542e+00 4.262845615932146615e+00 -9.505840912664776932e-01 7.828473532134339052e-01 1.328791408045116446e-02 3.048410932017191211e-02 4.645586340778194018e-02
2.505000000000000000e+02 5.676223029679116735e+03 6.802255419187767416e+01 2.855249684959178413e+00 6.687656861292865074e+01 -6.087729585541179489e-01 2.586617136177595810e+00 6.385580563892194472e-02 -3.854389281441233939e-02 9.418679248524627207e-03
2.865000000000000000e+02 4.516283135630907054e+03 1.092818146051116059e+02 6.407400267205375366e-01 1.108137139019900275e+02 -1.028532196719667668e+00 6.895924517781240937e+00 1.790571924055309877e-02 4.859177397007773819e-02 4.461333829320137528e-02
3.225000000000000000e+02 3.360660744171664646e+03 1.189127682539254920e+02 -2.764869765401036794e-01 1.178921566178050711e+02 1.808379235225997528e+00 1.335088325218320726e+01 -4.183850045651436866e-03 3.260089271690517349e-02 4.309590980548789335e-02
3.585000000000000000e+02 2.330370601065763822e+03 7.907167313542731790e+01 -1.003229297731436542e+00 7.663703585426092957e+01 -3.775133748597903072e-02 1.882360706276595153e+01 7.064776927818695873e-02 5.585857016124457647e-02 2.440159666775864114e-02
3.945000000000000000e+02 1.810347902800393740e+03 1.258577723022116857e+01 1.489843866306308051e+00 1.796361497184226153e+01 6.828496895232282204e-01 2.193730026596873373e+01 -4.566798534018662314e-02 -1.618250441971914588e-01 1.283474862617696999e-01
4.305000000000000000e+02 1.791393110484105364e+03 -4.788342798561753000e+01 -1.102162541782009786e+00 -5.327590433010760762e+01 -6.767229646751876659e-01 1.928603867734986110e+01 -4.401060690287365851e-02 -1.007026174680254044e-03 -4.550488063790398413e-02
4.665000000000000000e+02 2.038588457905016639e+03 -7.201691757391986926e+01 6.967072731832795185e-01 -7.110221391067537411e+01 -6.728125584363011669e-01 1.347995510839378497e+01 -2.940421069585756608e-02 7.466463809238711724e-02 7.743108408537049958e-02
5.025000000000000000e+02 2.437391085941173969e+03 -5.342275954503591606e+01 1.211042830009614768e+00 -5.464777633383882716e+01 -1.463270055167619654e+00 8.174272190601239885e+00 9.321897821416926661e-03 1.981874815529767117e-02 1.392400256641771472e-01
5.385000000000000000e+02 2.627500027384533951e+03 -1.235972142910667770e+01 1.194776702024001047e-01 -9.551419366230913255e+00 -1.108843136854132716e+00 7.542809009077863003e+00 -2.151606959548716669e-01 2.422165360832605197e-02 -1.619302785340480735e-02
5.745000000000000000e+02 2.423283265143229528e+03 2.346945846424844717e+01 -6.858162879391336286e-01 2.461202188668570301e+01 6.589552372821987358e-01 1.289494178360894594e+01 -1.145112988746671001e-01 -1.034373337254499703e-01 4.589103289346845721e-02
6.105000000000000000e+02 2.202673138607099190e+03 2.616058973070940752e+01 -7.915884908052425173e-01 2.653904430788514901e+01 5.155305761041795165e-01 2.292916431364262664e+01 1.864455335777142064e-01 -4.844587693672829792e-02 1.676867230600936898e-01
6.465000000000000000e+02 1.880675718081804007e+03 -9.228514362485874756e+00 -3.089407875283334270e-01 -8.758256813290048015e+00 1.363297984778361061e+00 3.296490912105010551e+01 7.894367707643841492e-02 -2.324897801491051727e-02 1.718588248223666404e-01
6.825000000000000000e+02 1.823880117059514305e+03 -6.892486479421404511e+01 -4.852508488005841114e-01 -6.754550127120876368e+01 -7.226920017859550516e-02 3.698844903444395982e+01 -7.173228995353062021e-02 1.193350962705956309e-01 9.637421985070897257e-02
7.185000000000000000e+02 1.995965316849145438e+03 -1.181432018245292142e+02 -1.956456010099366094e-01 -1.178552059262062812e+02 1.125291363550207091e-01 3.533532125199156582e+01 -2.020577500587258379e-01 6.284882675088913906e-02 -1.603074361009665730e-02
7.545000000000000000e+02 2.237600017590873904e+03 -1.275502648305339335e+02 1.727738333482226274e+00 -1.276244820079707267e+02 -7.619404001489349376e-01 2.654492444929173445e+01 -8.216013438807413805e-02 -8.418476442796526960e-02 1.654308028383733031e-03
7.905000000000000000e+02 2.477811964855050974e+03 -1.016616356762785216e+02 -2.285054499589229682e-01 -1.014538337707929827e+02 -1.295837896492797459e+00 1.759673431701803992e+01 -5.691772841138584282e-02 1.422109764601174331e-01 3.739599283929586140e-03
8.265000000000000000e+02 2.467945875273836918e+03 -4.031866211095290708e+01 3.261128654106650315e-01 -3.961021805017348640e+01 7.124207594359575069e-01 1.279155032310192119e+01 3.551413306890879862e-02 -1.421424157680969413e-01 7.701026028940353985e-02
8.625000000000000000e+02 2.365037799502356393e+03 1.892879478310843666e+01 1.401193701626386678e+00 2.024169399882497800e+01 4.681844870365333144e-01 1.484021023803268768e+01 -6.962315735173944808e-02 6.492833491439536919e-02 1.202194709818831808e-01
8.985000000000000000e+02 1.939725825703036435e+03 5.386995041079693181e+01 1.089839904461364251e+00 5.650279994355446433e+01 5.970578555954394462e-01 2.340686758260303435e+01 1.160192966804457632e-01 -8.617354783253106110e-02 2.656806963714064551e-01
9.345000000000000000e+02 1.530573994126288653e+03 5.262406039379158074e+01 -1.003883521279229502e-01 5.195675345548912105e+01 -3.917559273113319085e-01 3.392294189911856961e+01 -2.629851246512584506e-01 -5.152664547072761253e-02 3.280227384696116077e-02
9.705000000000000000e+02 1.188899288473472097e+03 1.756017391395312188e+01 1.146399575212805777e+00 1.606961749013699503e+01 1.354225139049187732e-01 4.120721808221858851e+01 -2.797923714172355636e-01 2.322401685076869518e-02 1.037173787108258693e-01
