#weight  minuslogpost  cosmomc_theta      logA         ns       ombh2      omch2      Alens         tau     a_tSZ     a_kSZ       a_p    beta_p       a_c    beta_c       a_s            As        H0  minuslogprior  minuslogprior__0      chi2  chi2__chi2
     13     792.46946    0.010405007  3.065252 0.95633371  0.02226774 0.12318861 0.94974871 0.060980533 3.2729686 2.0563269 6.8681516 2.0826116 4.7038915 2.2495756  3.078618 2.1439863e-09 66.036195     -25.777879        -25.777879 1636.4947   1636.4947
      7     792.47228    0.010405007  3.065252 0.95633371  0.02226774 0.12318861 0.94974871 0.060980533 3.2729624 2.0563221 6.8681159 2.0826176 4.7039106  2.249579 3.0786194 2.1439863e-09 66.036195     -25.777879        -25.777879 1636.5003   1636.5003
     29     792.17712    0.010405021 3.0649232  0.9551795 0.022247546 0.12314662 0.94997401 0.060217042 3.2729624 2.0563221 6.8681159 2.0826176 4.7039106  2.249579 3.0786194 2.1432817e-09 66.034211     -25.866689        -25.866689 1636.0876   1636.0876
     14      793.4462    0.010404992 3.0647781 0.95513117 0.022249039 0.12312431 0.95058083 0.060415498 3.2729624 2.0563221 6.8681159 2.0826176 4.7039106  2.249579 3.0786194 2.1429707e-09 66.042037     -25.844657        -25.844657 1638.5817   1638.5817
     33      792.1913    0.010404992 3.0647781 0.95513117 0.022249039 0.12312431 0.95058083 0.060415498 3.2579384 2.0889912 6.8781952 2.0813565 4.7067271 2.2435099 3.0782924 2.1429707e-09 66.042037     -25.844657        -25.844657 1636.0719   1636.0719
      3     799.53051    0.010404992 3.0647781 0.95513117 0.022249039 0.12312431 0.95058083 0.060415498 3.2544927 2.0947667 6.8730494 2.0851562  4.718799 2.2516928 3.0748301 2.1429707e-09 66.042037     -25.844657        -25.844657 1650.7503   1650.7503
     11     795.98694    0.010404992 3.0647781 0.95513117 0.022249039 0.12312431 0.95058083 0.060415498 3.2527363  2.118787 6.9474404 2.0730502 4.5854361 2.2692326 3.0766357 2.1429707e-09 66.042037     -25.844657        -25.844657 1643.6632   1643.6632
      3     795.45452    0.010404992 3.0647781 0.95513117 0.022249039 0.12312431 0.95058083 0.060415498 3.2500807 2.1095189 6.9352861  2.072791 4.6199301 2.2612984 3.0766071 2.1429707e-09 66.042037     -25.844657        -25.844657 1642.5983   1642.5983
      9     793.57216    0.010404788 3.0630556 0.95729663 0.022259231 0.12177769 0.97027994 0.061093606 3.2500807 2.1095189 6.9352861  2.072791 4.6199301 2.2612984 3.0766071 2.1392824e-09 66.502415     -25.763796        -25.763796 1638.6719   1638.6719
     46     792.77373    0.010404788 3.0630556 0.95729663 0.022259231 0.12177769 0.97027994 0.061093606 3.2480636 2.1144415 6.9318919 2.0737185 4.6248487 2.2611334  3.076517 2.1392824e-09 66.502415     -25.763796        -25.763796 1637.0751   1637.0751
