#weight  minuslogpost  cosmomc_theta      logA         ns       ombh2      omch2     Alens         tau     a_tSZ     a_kSZ       a_p    beta_p       a_c    beta_c       a_s            As        H0  minuslogprior  minuslogprior__0      chi2  chi2__chi2
     66     758.14421    0.010407769 3.0052347 0.97551065 0.022233637 0.11912704 1.0843452 0.039701683  3.283248 1.5389325  7.013785 2.0569101 4.7417248 2.2369585 3.1159243 2.0190954e-09 67.503321     -24.157152        -24.157152 1564.6027   1564.6027
     49     757.92187    0.010407457 3.0052766 0.97539145  0.02221457 0.11916999 1.0808652  0.03937835  3.283248 1.5389325  7.013785 2.0569101 4.7417248 2.2369585 3.1159243 2.0191801e-09  67.46206      -24.06699         -24.06699 1563.9777   1563.9777
     18     757.76083    0.010407457 3.0052766 0.97539145  0.02221457 0.11916999 1.0808652  0.03937835 3.2833336 1.5389358  7.012576 2.0568196 4.7431857 2.2374991 3.1160637 2.0191801e-09  67.46206      -24.06699         -24.06699 1563.6556   1563.6556
     28     760.01748    0.010407457 3.0052766 0.97539145  0.02221457 0.11916999 1.0808652  0.03937835 3.3074116 1.5867868 6.9729784   2.05697 4.8261613 2.2429246 3.1071981 2.0191801e-09  67.46206      -24.06699         -24.06699 1568.1689   1568.1689
     26     760.23789    0.010407459 3.0052411 0.97554234 0.022215984 0.11915747 1.0802308 0.039397471 3.3074116 1.5867868 6.9729784   2.05697 4.8261613 2.2429246 3.1071981 2.0191084e-09 67.467711     -24.072376        -24.072376 1568.6205   1568.6205
     51     760.53671    0.010406541 3.0035649 0.97343323 0.022239912 0.11992882   1.06794 0.037160885 3.3074116 1.5867868 6.9729784   2.05697 4.8261613 2.2429246 3.1071981 2.0157268e-09 67.185605     -23.395784        -23.395784  1567.865    1567.865
     11      761.0075    0.010406541 3.0035649 0.97343323 0.022239912 0.11992882   1.06794 0.037160885 3.3070469 1.5873836  6.973029 2.0573516 4.8249514 2.2432893 3.1071353 2.0157268e-09 67.185605     -23.395784        -23.395784 1568.8066   1568.8066
     23      759.5988    0.010407207 3.0029974 0.97352309 0.022210673 0.11918548 1.0706778 0.037297463 3.3070469 1.5873836  6.973029 2.0573516 4.8249514 2.2432893 3.1071353 2.0145831e-09 67.445033     -23.439791        -23.439791 1566.0772   1566.0772
     12     755.91667    0.010407207 3.0029974 0.97352309 0.022210673 0.11918548 1.0706778 0.037297463 3.3206302 1.5815861 6.9731411 2.0561866 4.8227548 2.2380971 3.1093143 2.0145831e-09 67.445033     -23.439791        -23.439791 1558.7129   1558.7129
     20     758.97443    0.010407207 3.0029974 0.97352309 0.022210673 0.11918548 1.0706778 0.037297463 3.2636197 1.6683127  7.049196 2.0633778 4.6233723 2.2403097 3.1111918 2.0145831e-09 67.445033     -23.439791        -23.439791 1564.8284   1564.8284
      4     759.29266    0.010407339 3.0029087  0.9735178 0.022207022 0.11918762 1.0701227 0.037189104 3.2636197 1.6683127  7.049196 2.0633778 4.6233723 2.2403097 3.1111918 2.0144046e-09 67.445686     -23.404905        -23.404905 1565.3951   1565.3951
      3      759.3628    0.010405923  3.002603  0.9742014 0.022261596 0.11954227 1.0741503 0.037487587 3.2636197 1.6683127  7.049196 2.0633778 4.6233723 2.2403097 3.1111918 2.0137888e-09 67.318358     -23.500469        -23.500469 1565.7265   1565.7265
     10     759.07826    0.010405705 3.0025048  0.9738651 0.022256763 0.11961484 1.0636443 0.037414042 3.2636197 1.6683127  7.049196 2.0633778 4.6233723 2.2403097 3.1111918 2.0135911e-09 67.281585     -23.477078        -23.477078 1565.1107   1565.1107
     30     755.94524    0.010405705 3.0025048  0.9738651 0.022256763 0.11961484 1.0636443 0.037414042 3.2652302 1.6707419 7.0390721 2.0630376 4.6406769 2.2439496 3.1108852 2.0135911e-09 67.281585     -23.477078        -23.477078 1558.8446   1558.8446
      8     756.36594    0.010405705 3.0025048  0.9738651 0.022256763 0.11961484 1.0636443 0.037414042 3.2793213 1.6393358 7.0441221 2.0644426 4.6646139 2.2431515 3.1099251 2.0135911e-09 67.281585     -23.477078        -23.477078  1559.686    1559.686
      4     760.34894    0.010406265  3.002774 0.97111016  0.02221552 0.11945135 1.0444301 0.036003911 3.2793213 1.6393358 7.0441221 2.0644426 4.6646139 2.2431515 3.1099251 2.0141332e-09  67.32386     -23.008948        -23.008948 1566.7158   1566.7158
      9     760.29912    0.010406258  3.002844 0.97111694 0.022215355  0.1194473 1.0445985 0.035971234 3.2793213 1.6393358 7.0441221 2.0644426 4.6646139 2.2431515 3.1099251 2.0142742e-09 67.324928     -22.997658        -22.997658 1566.5936   1566.5936
      5     758.70204    0.010406258  3.002844 0.97111694 0.022215355  0.1194473 1.0445985 0.035971234 3.2814816 1.6436489 7.0370757 2.0646772 4.6602302 2.2425483 3.1122304 2.0142742e-09 67.324928     -22.997658        -22.997658 1563.3994   1563.3994
     29     757.89967    0.010406178 3.0032265 0.97103224 0.022213549  0.1194863 1.0462528  0.03630448 3.2814816 1.6436489 7.0370757 2.0646772 4.6602302 2.2425483 3.1122304 2.0150448e-09 67.307043     -23.111859        -23.111859 1562.0231   1562.0231
      5     757.50678    0.010405948  3.003376 0.97244408 0.022187852 0.12055982 1.0360472 0.035848888 3.2814816 1.6436489 7.0370757 2.0646772 4.6602302 2.2425483 3.1122304 2.0153461e-09 66.902886     -22.955207        -22.955207  1560.924    1560.924
 6 756.21674 0.010405657 3.0041154 0.97206548 0.022188596  0.1205198 1.0347991 0.036788591 3.2814816 1.6436489 7.0370757 2.0646772 4.6602302 2.2425483 3.1122304 2.0168367e-09 66.907716 -23.274048 -23.274048 1558.9816 1558.9816
 9 756.36647 0.010405639 3.0040853 0.97200938 0.022188385 0.12050816 1.0343304 0.036802481 3.2814816 1.6436489 7.0370757 2.0646772 4.6602302 2.2425483 3.1122304  2.016776e-09  66.91099 -23.278636 -23.278636 1559.2902 1559.2902
60 755.85599 0.010406559 3.0040532 0.97110362 0.022183016 0.12056578 1.0424558 0.035615602 3.2814816 1.6436489 7.0370757 2.0646772 4.6602302 2.2425483 3.1122304 2.0167112e-09 66.917212 -22.873486 -22.873486 1557.4589 1557.4589
33 755.18809 0.010406559 3.0040532 0.97110362 0.022183016 0.12056578 1.0424558 0.035615602  3.294006 1.6485866 7.0366448 2.0612261 4.6597318 2.2455122 3.1105132 2.0167112e-09 66.917212 -22.873486 -22.873486 1556.1231 1556.1231
62 755.24959 0.010406471 3.0041102 0.97195696 0.022200308 0.12017396   1.04165  0.03724419  3.294006 1.6485866 7.0366448 2.0612261 4.6597318 2.2455122 3.1105132 2.0168262e-09 67.065008 -23.422668 -23.422668 1557.3445 1557.3445
28 754.57112 0.010406538 3.0039064 0.97187305 0.022200483 0.12014293 1.0426903 0.036641841  3.294006 1.6485866 7.0366448 2.0612261 4.6597318 2.2455122 3.1105132 2.0164153e-09 67.078228 -23.225347 -23.225347 1555.5929 1555.5929
12 754.58903 0.010406538 3.0039064 0.97187305 0.022200483 0.12014293 1.0426903 0.036641841 3.3004019 1.6651357 7.0437487  2.060718 4.6532139 2.2465864 3.1114824 2.0164153e-09 67.078228 -23.225347 -23.225347 1555.6287 1555.6287
27 754.98589 0.010407887 3.0073218 0.97182328 0.022201722 0.12043682 1.0558141 0.038771891 3.3004019 1.6651357 7.0437487  2.060718 4.6532139 2.2465864 3.1114824 2.0233139e-09 67.021753 -23.892587 -23.892587 1557.7569 1557.7569
 1  754.7269 0.010408285 3.0072044 0.97239345 0.022205909 0.11999429  1.052593 0.038519736 3.3004019 1.6651357 7.0437487  2.060718 4.6532139 2.2465864 3.1114824 2.0230764e-09 67.192936 -23.818042 -23.818042 1557.0899 1557.0899
31 752.70642 0.010408277 3.0202922 0.97241014 0.022188455  0.1193246 1.0616296 0.045645105 3.3004019 1.6651357 7.0437487  2.060718 4.6532139 2.2465864 3.1114824  2.049728e-09 67.413463 -25.465017 -25.465017 1556.3429 1556.3429
13 752.69206 0.010408278  3.020221 0.97244194 0.022189006 0.11932209 1.0608987  0.04555703 3.3004019 1.6651357 7.0437487  2.060718 4.6532139 2.2465864 3.1114824 2.0495822e-09 67.414858 -25.450475 -25.450475 1556.2851 1556.2851
 6 752.47805 0.010408278  3.020221 0.97244194 0.022189006 0.11932209 1.0608987  0.04555703 3.2966485 1.6712131 7.0477553 2.0602449 4.6564342 2.2482195 3.1111284 2.0495822e-09 67.414858 -25.450475 -25.450475 1555.8571 1555.8571
63  751.6121 0.010408278  3.020221 0.97244194 0.022189006 0.11932209 1.0608987  0.04555703 3.2873076 1.6687815 7.0214994 2.0626517 4.6724407   2.24796 3.1100482 2.0495822e-09 67.414858 -25.450475 -25.450475 1554.1252 1554.1252
12 751.53719 0.010408278  3.020221 0.97244194 0.022189006 0.11932209 1.0608987  0.04555703 3.2863388 1.6706969 7.0215727 2.0626032 4.6719219 2.2478583  3.109738 2.0495822e-09 67.414858 -25.450475 -25.450475 1553.9753 1553.9753
 6 750.71433 0.010407683 3.0206794 0.97285633 0.022209015 0.11929021 1.0632765 0.045805592 3.2863388 1.6706969 7.0215727 2.0626032 4.6719219 2.2478583  3.109738 2.0505218e-09  67.42265 -25.491142 -25.491142 1552.4109 1552.4109
