#weight  minuslogpost  cosmomc_theta      logA         ns       ombh2      omch2      Alens         tau     a_tSZ     a_kSZ       a_p    beta_p       a_c    beta_c       a_s            As        H0  minuslogprior  minuslogprior__0      chi2  chi2__chi2
     95     726.58292    0.010406163 3.0446066 0.95948912 0.022458359 0.11989854  0.9586422 0.052962922 3.3022247 1.7798398 6.7443457 2.1112536 5.1389872 2.1311923 3.0975986 2.1001768e-09 67.363666     -26.164801        -26.164801 1505.4954   1505.4954
      6     726.83226    0.010406163 3.0446066 0.95948912 0.022458359 0.11989854  0.9586422 0.052962922 3.2958977 1.7760376 6.7425811 2.1100783 5.1534088 2.1318122 3.0950674 2.1001768e-09 67.363666     -26.164801        -26.164801 1505.9941   1505.9941
     12     726.74826    0.010406184 3.0446804 0.95947624 0.022457799 0.11990406 0.95881958 0.053052678 3.2958977 1.7760376 6.7425811 2.1100783 5.1534088 2.1318122 3.0950674 2.1003318e-09 67.361985     -26.167146        -26.167146 1505.8308   1505.8308
      2     728.37496    0.010406205 3.0444824 0.95985851  0.02246111 0.11986282 0.95822001 0.053846639 3.2958977 1.7760376 6.7425811 2.1100783 5.1534088 2.1318122 3.0950674 2.0999158e-09 67.379849     -26.181305        -26.181305 1509.1125   1509.1125
      1     728.48792    0.010406298  3.044454  0.9598908 0.022461707 0.11990059 0.95858055 0.053886927 3.2958977 1.7760376 6.7425811 2.1100783 5.1534088 2.1318122 3.0950674 2.0998563e-09  67.37024     -26.181708        -26.181708 1509.3393   1509.3393
     12     727.18267    0.010406315 3.0439364  0.9598799 0.022461551 0.11989123  0.9572741 0.053122231 3.2958977 1.7760376 6.7425811 2.1100783 5.1534088 2.1318122 3.0950674 2.0987696e-09 67.373949     -26.168859        -26.168859 1506.7031   1506.7031
     13     726.93489    0.010406315 3.0439364  0.9598799 0.022461551 0.11989123  0.9572741 0.053122231 3.3099851  1.817167 6.7295745 2.1146337 5.1285462 2.1369407 3.0924898 2.0987696e-09 67.373949     -26.168859        -26.168859 1506.2075   1506.2075
      2     727.98126    0.010405003 3.0415642 0.95768447 0.022407682 0.12031879 0.97773644 0.050482891 3.3099851  1.817167 6.7295745 2.1146337 5.1285462 2.1369407 3.0924898 2.0937968e-09 67.136324     -26.040214        -26.040214 1508.0429   1508.0429
     24     727.09887    0.010405003 3.0415642 0.95768447 0.022407682 0.12031879 0.97773644 0.050482891 3.3060697 1.8141735 6.7230878 2.1147954 5.1362486 2.1347667 3.0916905 2.0937968e-09 67.136324     -26.040214        -26.040214 1506.2782   1506.2782
     83     725.80508     0.01040545 3.0421273 0.95781198 0.022427149 0.12031083 0.97066657 0.051369755 3.3060697 1.8141735 6.7230878 2.1147954 5.1362486 2.1347667 3.0916905 2.0949763e-09 67.170122     -26.098024        -26.098024 1503.8062   1503.8062
     32     727.14439    0.010405298 3.0421602 0.95743012  0.02242525 0.12030699 0.96946095 0.051608374 3.3060697 1.8141735 6.7230878 2.1147954 5.1362486 2.1347667 3.0916905 2.0950452e-09 67.164793     -26.111058        -26.111058 1506.5109   1506.5109
      7     727.12762    0.010405298 3.0421602 0.95743012  0.02242525 0.12030699 0.96946095 0.051608374  3.306089 1.8144017 6.7234374 2.1147895  5.135793 2.1347442  3.091661 2.0950452e-09 67.164793     -26.111058        -26.111058 1506.4774   1506.4774
     12     725.93297    0.010404929 3.0428226  0.9575007 0.022424516 0.12061458 0.96593342 0.051091163  3.306089 1.8144017 6.7234374 2.1147895  5.135793 2.1347442  3.091661 2.0964334e-09 67.044901     -26.081454        -26.081454 1504.0289   1504.0289
     34     725.93451    0.010404943 3.0426507 0.95750489 0.022423483  0.1205968  0.9661088 0.051013694  3.306089 1.8144017 6.7234374 2.1147895  5.135793 2.1347442  3.091661  2.096073e-09 67.050677     -26.076587        -26.076587 1504.0222   1504.0222
     22     726.26039    0.010404943 3.0426507 0.95750489 0.022423483  0.1205968  0.9661088 0.051013694 3.3062062 1.8197118 6.7233536 2.1158197 5.1194563 2.1320195  3.092166  2.096073e-09 67.050677     -26.076587        -26.076587  1504.674    1504.674
     20     726.91088     0.01040451  3.040528 0.95740252 0.022413266 0.12074512  0.9714296 0.050303226 3.3062062 1.8197118 6.7233536 2.1158197 5.1194563 2.1320195  3.092166 2.0916285e-09 66.976303     -26.026705        -26.026705 1505.8752   1505.8752
     10     727.56968     0.01040451  3.040528 0.95740252 0.022413266 0.12074512  0.9714296 0.050303226 3.3174276 1.8044165 6.7181931 2.1212325 5.1374908 2.1214754 3.0935354 2.0916285e-09 66.976303     -26.026705        -26.026705 1507.1928   1507.1928
     26     728.02937    0.010404874 3.0419844 0.95678567 0.022388206 0.12084508  0.9779132 0.050304615 3.3174276 1.8044165 6.7181931 2.1212325 5.1374908 2.1214754 3.0935354 2.0946768e-09 66.933147     -26.026811        -26.026811 1508.1124   1508.1124
     13     729.36509    0.010404636 3.0440337 0.95972554 0.022439061 0.11937724 0.98311622 0.053490325 3.3174276 1.8044165 6.7181931 2.1212325 5.1374908 2.1214754 3.0935354 2.0989738e-09 67.479546     -26.176414        -26.176414  1511.083    1511.083
     29      729.8701    0.010404636 3.0440337 0.95972554 0.022439061 0.11937724 0.98311622 0.053490325 3.3074964 1.7887906 6.7028104 2.1211705 5.1368074 2.1288402 3.0916938 2.0989738e-09 67.479546     -26.176414        -26.176414  1512.093    1512.093
19 729.99368 0.010404615 3.0440152   0.959721 0.022439725 0.11936257 0.98236725 0.053402076 3.3074964 1.7887906 6.7028104 2.1211705 5.1368074 2.1288402 3.0916938 2.0989351e-09 67.484539 -26.174835 -26.174835  1512.337  1512.337
 7   729.305 0.010404767 3.0453752 0.95847158 0.022458954 0.11952561 0.98765791 0.053631357 3.3074964 1.7887906 6.7028104 2.1211705 5.1368074 2.1288402 3.0916938 2.1017917e-09 67.448215 -26.178635 -26.178635 1510.9673 1510.9673
18 729.22848 0.010404776 3.0453539 0.95849744 0.022459401 0.11953455 0.98739372 0.053737122 3.3074964 1.7887906 6.7028104 2.1211705 5.1368074 2.1288402 3.0916938 2.1017467e-09 67.445727 -26.180056 -26.180056 1510.8171 1510.8171
46 729.94065 0.010404776 3.0453539 0.95849744 0.022459401 0.11953455 0.98739372 0.053737122 3.3097259 1.7857618 6.7097545 2.1214108 5.1300175 2.1309199 3.0909239 2.1017467e-09 67.445727 -26.180056 -26.180056 1512.2414 1512.2414
21 729.91919 0.010404776 3.0453539 0.95849744 0.022459401 0.11953455 0.98739372 0.053737122 3.3097199 1.7858656 6.7097683  2.121409 5.1299489 2.1308848 3.0909185 2.1017467e-09 67.445727 -26.180056 -26.180056 1512.1985 1512.1985
 5 729.43864 0.010404874 3.0456067 0.95834286  0.02246103 0.11971899 0.98666566 0.053859272 3.3097199 1.7858656 6.7097683  2.121409 5.1299489 2.1308848 3.0909185 2.1022781e-09 67.385639 -26.181435 -26.181435 1511.2402 1511.2402
13 734.22804 0.010404233 3.0467509 0.95622775 0.022469647 0.11924638 0.99082735  0.05334986 3.3097199 1.7858656 6.7097683  2.121409 5.1299489 2.1308848 3.0909185  2.104685e-09 67.537374 -26.173831 -26.173831 1520.8038 1520.8038
 8 733.59831  0.01040425 3.0468383 0.95610774 0.022469955  0.1193112 0.99115446 0.053636501 3.3097199 1.7858656 6.7097683  2.121409 5.1299489 2.1308848 3.0909185  2.104869e-09 67.515368 -26.178709 -26.178709  1519.554  1519.554
25 732.01011  0.01040425 3.0468383 0.95610774 0.022469955  0.1193112 0.99115446 0.053636501 3.3186042 1.7257278 6.7674315 2.1143848 5.1259154 2.1195792 3.0894535  2.104869e-09 67.515368 -26.178709 -26.178709 1516.3776 1516.3776
 2 732.35849  0.01040425 3.0468383 0.95610774 0.022469955  0.1193112 0.99115446 0.053636501 3.3179546 1.7237235  6.768187 2.1144174 5.1215508 2.1192009 3.0893836  2.104869e-09 67.515368 -26.178709 -26.178709 1517.0744 1517.0744
36 732.84503 0.010404677 3.0461929 0.95525013 0.022461792 0.11955416 0.99099991 0.053210481 3.3179546 1.7237235  6.768187 2.1144174 5.1215508 2.1192009 3.0893836 2.1035109e-09  67.43751 -26.170902 -26.170902 1518.0319 1518.0319
 4 729.97377 0.010404546 3.0471529 0.95653324 0.022491033 0.11955924 0.99264872 0.053602095 3.3179546 1.7237235  6.768187 2.1144174 5.1215508 2.1192009 3.0893836 2.1055312e-09  67.45549 -26.178205 -26.178205 1512.3039 1512.3039
23 726.88921 0.010406364 3.0474329 0.95623896 0.022511607 0.12007705 0.98895436 0.053318035 3.3179546 1.7237235  6.768187 2.1144174 5.1215508 2.1192009 3.0893836 2.1061209e-09 67.352021 -26.173195 -26.173195 1506.1248 1506.1248
10 726.53127  0.01040665  3.046615 0.95746571 0.022504777 0.12008197 0.98858488 0.053816902 3.3179546 1.7237235  6.768187 2.1144174 5.1215508 2.1192009 3.0893836  2.104399e-09 67.354242 -26.180988 -26.180988 1505.4245 1505.4245
10 728.43179 0.010406503 3.0469444 0.95761071 0.022507819 0.12052654 0.98647937 0.054289026 3.3179546 1.7237235  6.768187 2.1144174 5.1215508 2.1192009 3.0893836 2.1050922e-09 67.196953 -26.184063 -26.184063 1509.2317 1509.2317
 9 727.41721 0.010407896 3.0462569 0.95735112 0.022529896 0.12022599 0.99069416 0.053391868 3.3179546 1.7237235  6.768187 2.1144174 5.1215508 2.1192009 3.0893836 2.1036455e-09 67.366472 -26.174643 -26.174643 1507.1837 1507.1837
22 728.71675 0.010407652 3.0457391 0.95664277 0.022522652 0.12032203 0.99504089 0.053254389 3.3179546 1.7237235  6.768187 2.1144174 5.1215508 2.1192009 3.0893836 2.1025564e-09 67.318835 -26.171864 -26.171864 1509.7772 1509.7772
81  728.1784 0.010407485 3.0452027 0.95700103 0.022475469 0.12017769  1.0029716 0.052761768 3.3179546 1.7237235  6.768187 2.1144174 5.1215508 2.1192009 3.0893836  2.101429e-09 67.324524 -26.158997 -26.158997 1508.6748 1508.6748
23 729.47159 0.010407485 3.0452027 0.95700103 0.022475469 0.12017769  1.0029716 0.052761768 3.3201595 1.6900172 6.7254611 2.1148185 5.2036479 2.1169747 3.0834693  2.101429e-09 67.324524 -26.158997 -26.158997 1511.2612 1511.2612
83 729.71878 0.010407485 3.0452027 0.95700103 0.022475469 0.12017769  1.0029716 0.052761768 3.3294162  1.665363 6.7367138 2.1166545 5.2023476 2.1118141 3.0833305  2.101429e-09 67.324524 -26.158997 -26.158997 1511.7555 1511.7555
43 729.65884 0.010407542 3.0449483  0.9569948 0.022457313 0.12029626  0.9987841 0.052537103 3.3294162  1.665363 6.7367138 2.1166545 5.2023476 2.1118141 3.0833305 2.1008944e-09 67.270058 -26.151617 -26.151617 1511.6209 1511.6209
 1 729.63764 0.010407542 3.0449483  0.9569948 0.022457313 0.12029626  0.9987841 0.052537103  3.329598 1.6657077  6.737107 2.1166617 5.2020563 2.1118253 3.0833397 2.1008944e-09 67.270058 -26.151617 -26.151617 1511.5785 1511.5785
 1 729.34546 0.010407542 3.0449483  0.9569948 0.022457313 0.12029626  0.9987841 0.052537103 3.3299267 1.6673598 6.7371202 2.1152887 5.2020559 2.1111891 3.0829731 2.1008944e-09 67.270058 -26.151617 -26.151617 1510.9942 1510.9942
 4 730.40605 0.010407542 3.0449483  0.9569948 0.022457313 0.12029626  0.9987841 0.052537103 3.3283185 1.6513078 6.7418868 2.1146081 5.1842524 2.1156062 3.0826428 2.1008944e-09 67.270058 -26.151617 -26.151617 1513.1153 1513.1153
 9 730.11864 0.010407429 3.0448856 0.95706771 0.022453886 0.12030532  1.0001182 0.052449256 3.3283185 1.6513078 6.7418868 2.1146081 5.1842524 2.1156062 3.0826428 2.1007627e-09 67.260298 -26.148474 -26.148474 1512.5342 1512.5342
 4 730.73481 0.010407497 3.0444444  0.9575584 0.022457469 0.12048798 0.99729126 0.051235081 3.3283185 1.6513078 6.7418868 2.1146081 5.1842524 2.1156062 3.0826428 2.0998361e-09 67.201936 -26.090195 -26.090195   1513.65   1513.65
 1 732.02766 0.010408091 3.0427562 0.95804731 0.022457069 0.12044628  1.0099938  0.05206601 3.3283185 1.6513078 6.7418868 2.1146081 5.1842524 2.1156062 3.0826428 2.0962942e-09 67.235964 -26.133066 -26.133066 1516.3214 1516.3214
 3 730.55731 0.010408298 3.0429501 0.95832903 0.022452936 0.12050771  1.0069588 0.051737205 3.3283185 1.6513078 6.7418868 2.1146081 5.1842524 2.1156062 3.0826428 2.0967007e-09 67.218096 -26.117651 -26.117651 1513.3499 1513.3499
51 732.45894 0.010408113 3.0426219 0.95849315 0.022444539 0.12060482  1.0055241 0.052193791 3.3283185 1.6513078 6.7418868 2.1146081 5.1842524 2.1156062 3.0826428 2.0960127e-09 67.171227  -26.13851  -26.13851 1517.1949 1517.1949
11   732.507 0.010407502 3.0421448 0.95829546 0.022392467 0.12118841  1.0055159 0.051281422 3.3283185 1.6513078 6.7418868 2.1146081 5.1842524 2.1156062 3.0826428 2.0950129e-09 66.905621 -26.092927 -26.092927 1517.1998 1517.1998
 2 733.36746 0.010407502 3.0421448 0.95829546 0.022392467 0.12118841  1.0055159 0.051281422 3.3257914 1.6956321 6.7561568 2.1129502 5.1667737 2.1133938 3.0800614 2.0950129e-09 66.905621 -26.092927 -26.092927 1518.9208 1518.9208
 2 732.06114 0.010407502 3.0421448 0.95829546 0.022392467 0.12118841  1.0055159 0.051281422 3.3229442 1.7056795  6.768887 2.1179785 5.1118975 2.1155842  3.084711 2.0950129e-09 66.905621 -26.092927 -26.092927 1516.3081 1516.3081
