#weight  minuslogpost  cosmomc_theta      logA         ns       ombh2      omch2      Alens         tau     a_tSZ     a_kSZ       a_p    beta_p       a_c    beta_c       a_s            As        H0  minuslogprior  minuslogprior__0      chi2  chi2__chi2
      9      734.0823    0.010407409 3.0174675 0.95405297  0.02246518 0.12122035  0.9624463 0.036071529 3.3576758 1.8547759 6.8865507 2.0837134 4.9501449 2.1821274 3.0786221 2.0439463e-09 66.951632     -23.032247        -23.032247 1514.2291   1514.2291
      4     732.97945    0.010407496 3.0190948 0.95416187 0.022474012  0.1215975 0.96804317  0.03759929 3.3576758 1.8547759 6.8865507 2.0837134 4.9501449 2.1821274 3.0786221 2.0472751e-09 66.831971     -23.535803        -23.535803 1513.0305   1513.0305
     35     734.57938    0.010406756 3.0184888 0.95638601 0.022467499 0.12166168   0.972542 0.038534652 3.3576758 1.8547759 6.8865507 2.0837134 4.9501449 2.1821274 3.0786221 2.0460348e-09 66.779832     -23.822485        -23.822485 1516.8037   1516.8037
     15     734.41311    0.010406756 3.0184888 0.95638601 0.022467499 0.12166168   0.972542 0.038534652 3.3563088 1.8499715 6.8858668 2.0838765 4.9531715 2.1833577  3.078797 2.0460348e-09 66.779832     -23.822485        -23.822485 1516.4712   1516.4712
     32     732.50577    0.010405273 3.0181773 0.95768525 0.022408834 0.12030698 0.98236555 0.038694354 3.3563088 1.8499715 6.8858668 2.0838765 4.9531715 2.1833577  3.078797 2.0453976e-09 67.150423     -23.869792        -23.869792 1512.7511   1512.7511
      4     731.17238    0.010405273 3.0181773 0.95768525 0.022408834 0.12030698 0.98236555 0.038694354 3.3549443 1.8467552 6.8830978 2.0835975 4.9501776 2.1829473 3.0784702 2.0453976e-09 67.150423     -23.869792        -23.869792 1510.0843   1510.0843
     31     731.29254    0.010405273 3.0181773 0.95768525 0.022408834 0.12030698 0.98236555 0.038694354 3.3580005 1.8408314 6.8876881 2.0827402 4.9429644 2.1829914 3.0785801 2.0453976e-09 67.150423     -23.869792        -23.869792 1510.3247   1510.3247
      9     731.31473    0.010405293 3.0179916  0.9577768 0.022412267 0.12036963 0.98246934 0.038590754 3.3580005 1.8408314 6.8876881 2.0827402 4.9429644 2.1829914 3.0785801 2.0450177e-09 67.132111     -23.839158        -23.839158 1510.3078   1510.3078
      3     730.51628    0.010405293 3.0179916  0.9577768 0.022412267 0.12036963 0.98246934 0.038590754   3.35126 1.8366444 6.8896155 2.0830087 4.9480628 2.1837271 3.0777487 2.0450177e-09 67.132111     -23.839158        -23.839158 1508.7109   1508.7109
     36     729.96258    0.010405217 3.0178732 0.95796338 0.022407109 0.12034516 0.98319097 0.038974916   3.35126 1.8366444 6.8896155 2.0830087 4.9480628 2.1837271 3.0777487 2.0447756e-09 67.133818     -23.951741        -23.951741 1507.8286   1507.8286
     10     730.05396    0.010405197 3.0178407 0.95759524 0.022405456 0.12039583 0.98463479 0.038749626   3.35126 1.8366444 6.8896155 2.0830087 4.9480628 2.1837271 3.0777487 2.0447092e-09 67.114135     -23.886053        -23.886053   1507.88     1507.88
      1         730.3    0.010405294 3.0179701 0.95786962 0.022408254  0.1204117 0.98353632 0.038667287   3.35126 1.8366444 6.8896155 2.0830087 4.9480628 2.1837271 3.0777487 2.0449739e-09  67.11419     -23.861808        -23.861808 1508.3236   1508.3236
     23     730.11096    0.010405005 3.0181968 0.95822677 0.022402825 0.12048319 0.98082246 0.039468092   3.35126 1.8366444 6.8896155 2.0830087 4.9480628 2.1837271 3.0777487 2.0454374e-09 67.075169     -24.092211        -24.092211 1508.4063   1508.4063
     33     729.05027    0.010405005 3.0181968 0.95822677 0.022402825 0.12048319 0.98082246 0.039468092 3.3526025 1.8319345 6.8895565 2.0836534 4.9362143 2.1834632 3.0773347 2.0454374e-09 67.075169     -24.092211        -24.092211  1506.285    1506.285
     15     729.30104    0.010405005 3.0181968 0.95822677 0.022402825 0.12048319 0.98082246 0.039468092 3.3559797  1.845805  6.889935 2.0840001 4.9289567 2.1865048 3.0752205 2.0454374e-09 67.075169     -24.092211        -24.092211 1506.7865   1506.7865
     12     727.89962    0.010405005 3.0181968 0.95822677 0.022402825 0.12048319 0.98082246 0.039468092 3.3376026 1.8289089  6.891982 2.0867348 4.8926416  2.187211 3.0793906 2.0454374e-09 67.075169     -24.092211        -24.092211 1503.9837   1503.9837
     22     728.31818    0.010404999  3.018249 0.95804642 0.022403649 0.12047831 0.98142902 0.039575232 3.3376026 1.8289089  6.891982 2.0867348 4.8926416  2.187211 3.0793906 2.0455443e-09 67.077354     -24.122124        -24.122124 1504.8806   1504.8806
      1     727.87251    0.010405202 3.0181938 0.95840717 0.022403954 0.12053161 0.98226914 0.039680619 3.3376026 1.8289089  6.891982 2.0867348 4.8926416  2.187211 3.0793906 2.0454314e-09 67.065839     -24.151338        -24.151338 1504.0477   1504.0477
     12     727.06308    0.010405408 3.0201488 0.95767752 0.022398952 0.12048168 0.99053272 0.040268151 3.3376026 1.8289089  6.891982 2.0867348 4.8926416  2.187211 3.0793906  2.049434e-09  67.08595     -24.310383        -24.310383 1502.7469   1502.7469
     15     727.06083    0.010405408 3.0201483 0.95767843 0.022398966  0.1204816 0.99052947 0.040267633 3.3376026 1.8289089  6.891982 2.0867348 4.8926416  2.187211 3.0793906 2.0494332e-09 67.085992     -24.310245        -24.310245 1502.7422   1502.7422
14 725.77506 0.010405882  3.020927 0.95788229 0.022436259 0.12041206 0.99141131 0.040428203 3.3376026 1.8289089  6.891982 2.0867348 4.8926416  2.187211 3.0793906 2.0510295e-09 67.156821 -24.352586 -24.352586 1500.2553 1500.2553
25 726.15819 0.010405882  3.020927 0.95788229 0.022436259 0.12041206 0.99141131 0.040428203 3.3283886 1.8494688 6.8863278 2.0883256 4.9139172 2.1805281 3.0790673 2.0510295e-09 67.156821 -24.352586 -24.352586 1501.0215 1501.0215
 3 726.26023  0.01040583 3.0211536 0.95777044 0.022432746 0.12042339  0.9900651 0.040387213 3.3283886 1.8494688 6.8863278 2.0883256 4.9139172 2.1805281 3.0790673 2.0514945e-09 67.148249 -24.341823 -24.341823 1501.2041 1501.2041
51 727.17843 0.010406062 3.0207209 0.95975894 0.022408259 0.12076831 0.98586281 0.041285534 3.3283886 1.8494688 6.8863278 2.0883256 4.9139172 2.1805281 3.0790673  2.050607e-09 67.015976 -24.570468 -24.570468 1503.4978 1503.4978
 3 726.48558 0.010406384 3.0202918 0.95932952 0.022411267 0.12078184 0.98552573 0.040445047 3.3283886 1.8494688 6.8863278 2.0883256 4.9139172 2.1805281 3.0790673 2.0497272e-09 67.024517    -24.357    -24.357 1501.6852 1501.6852
 8 726.98509 0.010406352 3.0203604 0.95928771 0.022411525  0.1207831 0.98507992 0.040128553 3.3283886 1.8494688 6.8863278 2.0883256 4.9139172 2.1805281 3.0790673 2.0498678e-09 67.023221  -24.27318  -24.27318 1502.5165 1502.5165
42  727.0566 0.010406352 3.0203604 0.95928771 0.022411525  0.1207831 0.98507992 0.040128553 3.3286925 1.8500043 6.8864159 2.0883033 4.9146779 2.1805342  3.079017 2.0498678e-09 67.023221  -24.27318  -24.27318 1502.6596 1502.6596
 3 727.09881 0.010406422 3.0201897 0.95930903 0.022408584 0.12077465 0.98501809 0.040004275 3.3286925 1.8500043 6.8864159 2.0883033 4.9146779 2.1805342  3.079017 2.0495178e-09 67.026053 -24.239753 -24.239753 1502.6771 1502.6771
23 726.78325 0.010406384 3.0204926 0.95902376 0.022414182 0.12088727 0.98539697 0.040216248 3.3286925 1.8500043 6.8864159 2.0883033 4.9146779 2.1805342  3.079017 2.0501388e-09 66.990392 -24.296593 -24.296593 1502.1597 1502.1597
 7 726.47809 0.010406388 3.0199713 0.95875655 0.022418198 0.12082592 0.98484587 0.040303724 3.3286925 1.8500043 6.8864159 2.0883033 4.9146779 2.1805342  3.079017 2.0490704e-09 67.015098 -24.319804 -24.319804 1501.5958 1501.5958
10 726.62627 0.010406379 3.0199473 0.95869438 0.022416787 0.12087283  0.9842411 0.040312196 3.3286925 1.8500043 6.8864159 2.0883033 4.9146779 2.1805342  3.079017 2.0490213e-09 66.997365 -24.322045 -24.322045 1501.8966 1501.8966
11 727.58158 0.010405531 3.0210026  0.9593953 0.022459125 0.11998771  1.0019044 0.041411273 3.3286925 1.8500043 6.8864159 2.0883033 4.9146779 2.1805342  3.079017 2.0511847e-09 67.311979 -24.601264 -24.601264 1504.3657 1504.3657
 8 727.31548 0.010405856 3.0199367 0.95840668 0.022451057 0.11999155 0.99729214 0.041081561 3.3286925 1.8500043 6.8864159 2.0883033 4.9146779 2.1805342  3.079017 2.0489994e-09 67.314861 -24.519881 -24.519881 1503.6707 1503.6707
38 727.90894 0.010405856 3.0199367 0.95840668 0.022451057 0.11999155 0.99729214 0.041081561 3.3341629 1.8094024 6.9042796  2.087285 4.9098839 2.1765246 3.0804098 2.0489994e-09 67.314861 -24.519881 -24.519881 1504.8576 1504.8576
17 728.14076 0.010405856 3.0199367 0.95840668 0.022451057 0.11999155 0.99729214 0.041081561 3.3331926 1.7982785 6.8967196 2.0894991 4.8873451 2.1783445 3.0816044 2.0489994e-09 67.314861 -24.519881 -24.519881 1505.3213 1505.3213
43 728.24234 0.010405857 3.0201851 0.95861617 0.022417491 0.11991113  1.0019164 0.041103119 3.3331926 1.7982785 6.8967196 2.0894991 4.8873451 2.1783445 3.0816044 2.0495084e-09 67.315294 -24.525265 -24.525265 1505.5352 1505.5352
25 728.36073 0.010405857 3.0201851 0.95861617 0.022417491 0.11991113  1.0019164 0.041103119 3.3305909 1.7700184 6.8976201 2.0898572 4.9323142 2.1704079 3.0816006 2.0495084e-09 67.315294 -24.525265 -24.525265  1505.772  1505.772
14 728.20129 0.010405857 3.0201755 0.95860711  0.02241741 0.11991163  1.0019723 0.041046155 3.3305909 1.7700184 6.8976201 2.0898572 4.9323142 2.1704079 3.0816006 2.0494887e-09 67.315055  -24.51102  -24.51102 1505.4246 1505.4246
15 728.07787 0.010405863 3.0201545 0.95862852 0.022417188  0.1199068  1.0020216 0.041004351 3.3305909 1.7700184 6.8976201 2.0898572 4.9323142 2.1704079 3.0816006 2.0494458e-09 67.316762 -24.500528 -24.500528 1505.1568 1505.1568
43 728.55339 0.010405863 3.0201545 0.95862852 0.022417188  0.1199068  1.0020216 0.041004351 3.3426381 1.7702569 6.8871554 2.0900959 4.9457402 2.1648607 3.0770818 2.0494458e-09 67.316762 -24.500528 -24.500528 1506.1078 1506.1078
  3 728.48188 0.010405863 3.0201545 0.95862852 0.022417188  0.1199068 1.0020216 0.041004351 3.3325799 1.7671952 6.8418921 2.0974507 4.9540981 2.1696942 3.0813599 2.0494458e-09 67.316762 -24.500528 -24.500528 1505.9648 1505.9648
  3 728.44335 0.010405863 3.0201545 0.95862852 0.022417188  0.1199068 1.0020216 0.041004351 3.3319609 1.7673377 6.8429798 2.0975282 4.9539131 2.1693116  3.081499 2.0494458e-09 67.316762 -24.500528 -24.500528 1505.8878 1505.8878
 16 728.23079 0.010405865 3.0201783 0.95865324 0.022417596 0.11992458 1.0021841 0.041001778 3.3319609 1.7673377 6.8429798 2.0975282 4.9539131 2.1693116  3.081499 2.0494946e-09 67.310932 -24.499882 -24.499882 1505.4613 1505.4613
 12 727.19171 0.010405883 3.0201515 0.95842194  0.02242527 0.11995557  1.003368 0.040541421 3.3319609 1.7673377 6.8429798 2.0975282 4.9539131 2.1693116  3.081499 2.0494396e-09 67.307021  -24.38215  -24.38215 1503.1477 1503.1477
  3 726.76071 0.010406024 3.0199263 0.95849797 0.022427922  0.1199915 1.0057389 0.040325401 3.3319609 1.7673377 6.8429798 2.0975282 4.9539131 2.1693116  3.081499 2.0489782e-09 67.301387 -24.325534 -24.325534 1502.1725 1502.1725
  2 726.65156 0.010406135 3.0207398 0.95870199 0.022439192 0.11999047 1.0054769 0.040509959 3.3319609 1.7673377 6.8429798 2.0975282 4.9539131 2.1693116  3.081499 2.0506457e-09 67.314762 -24.373958 -24.373958  1502.051  1502.051
110 726.31122 0.010405935 3.0207079 0.95943578 0.022438251 0.11984571 1.0086645 0.041262629 3.3319609 1.7673377 6.8429798 2.0975282 4.9539131 2.1693116  3.081499 2.0505803e-09 67.357946 -24.564826 -24.564826 1501.7521 1501.7521
  3 726.20487 0.010405614 3.0206308 0.95900624 0.022440333    0.12019 1.0088559 0.040935996 3.3319609 1.7673377 6.8429798 2.0975282 4.9539131 2.1693116  3.081499 2.0504221e-09 67.228585 -24.483302 -24.483302 1501.3763 1501.3763
  1   726.961 0.010405614 3.0206308 0.95900624 0.022440333    0.12019 1.0088559 0.040935996 3.3391556 1.7997144 6.8393849 2.0998582 4.9529294 2.1670062 3.0815137 2.0504221e-09 67.228585 -24.483302 -24.483302 1502.8886 1502.8886
  8 726.95298 0.010405614 3.0206308 0.95900624 0.022440333    0.12019 1.0088559 0.040935996 3.3400615 1.8016614 6.8381702 2.0991367 4.9625729 2.1673257 3.0808819 2.0504221e-09 67.228585 -24.483302 -24.483302 1502.8726 1502.8726
 29 726.96317 0.010405614 3.0206308 0.95900624 0.022440333    0.12019 1.0088559 0.040935996 3.3405287 1.8020624 6.8378175 2.0990706 4.9634879 2.1669151 3.0811737 2.0504221e-09 67.228585 -24.483302 -24.483302 1502.8929 1502.8929
 36 726.29493 0.010405614 3.0206308 0.95900624 0.022440333    0.12019 1.0088559 0.040935996 3.3400371 1.7837211 6.8267318 2.0980011  4.977128  2.168603 3.0800119 2.0504221e-09 67.228585 -24.483302 -24.483302 1501.5565 1501.5565
 15 727.62485 0.010405614 3.0206308 0.95900624 0.022440333    0.12019 1.0088559 0.040935996 3.3419375 1.7699663 6.8161286 2.0985116 4.9884448 2.1719908 3.0803958 2.0504221e-09 67.228585 -24.483302 -24.483302 1504.2163 1504.2163
 15  729.7984 0.010405614 3.0206308 0.95900624 0.022440333    0.12019 1.0088559 0.040935996 3.3605993  1.774645 6.8244445 2.0963517 5.0345368 2.1629493 3.0810427 2.0504221e-09 67.228585 -24.483302 -24.483302 1508.5634 1508.5634
 16 729.42186 0.010405518 3.0210945 0.95933551 0.022435643 0.12018647 1.0071607 0.041518594 3.3605993  1.774645 6.8244445 2.0963517 5.0345368 2.1629493 3.0810427 2.0513732e-09 67.222767 -24.627314 -24.627314 1508.0984 1508.0984
  8 731.62289 0.010405386 3.0214755 0.95901301 0.022424732 0.11993842 1.0118806 0.042655944 3.3605993  1.774645 6.8244445 2.0963517 5.0345368 2.1629493 3.0810427  2.052155e-09 67.295962   -24.8901   -24.8901  1513.026  1513.026
  7 728.56493 0.010406831 3.0262026 0.95857414 0.022559006 0.11904241 1.0004255 0.044690814 3.3605993  1.774645 6.8244445 2.0963517 5.0345368 2.1629493 3.0810427 2.0618786e-09 67.770219 -25.299694 -25.299694 1507.7293 1507.7293
 21 728.61345 0.010406803 3.0261963 0.95855482 0.022557902 0.11903936 1.0001531 0.044732996 3.3605993  1.774645 6.8244445 2.0963517 5.0345368 2.1629493 3.0810427 2.0618656e-09 67.769442 -25.307363 -25.307363 1507.8416 1507.8416
  1 729.07471 0.010406803 3.0261963 0.95855482 0.022557902 0.11903936 1.0001531 0.044732996 3.3751047 1.7358417 6.8234404 2.1025294 4.9858227 2.1583145 3.0762002 2.0618656e-09 67.769442 -25.307363 -25.307363 1508.7642 1508.7642
  2 729.17374 0.010406803 3.0261963 0.95855482 0.022557902 0.11903936 1.0001531 0.044732996 3.3764854  1.737289 6.8221128 2.1026989 4.9866613 2.1589608 3.0763005 2.0618656e-09 67.769442 -25.307363 -25.307363 1508.9622 1508.9622
20 729.68723 0.010406803 3.0261963 0.95855482 0.022557902 0.11903936  1.0001531 0.044732996 3.3801639 1.7072995 6.8190684 2.1030529 5.0207267 2.1555162 3.0777205 2.0618656e-09 67.769442 -25.307363 -25.307363 1509.9892 1509.9892
 1 728.83031 0.010406803 3.0261963 0.95855482 0.022557902 0.11903936  1.0001531 0.044732996 3.3818623 1.7101592 6.8206066 2.1024126 5.0134815 2.1550257 3.0782214 2.0618656e-09 67.769442 -25.307363 -25.307363 1508.2754 1508.2754
60 729.07768 0.010406803 3.0261963 0.95855482 0.022557902 0.11903936  1.0001531 0.044732996 3.3846943 1.7126173  6.822466 2.1034382 5.0120247 2.1536484 3.0778303 2.0618656e-09 67.769442 -25.307363 -25.307363 1508.7701 1508.7701
11 729.08353 0.010407357 3.0267351 0.95899089 0.022567444  0.1190152 0.99869994 0.044487737 3.3846943 1.7126173  6.822466 2.1034382 5.0120247 2.1536484 3.0778303 2.0629769e-09 67.804474 -25.262308 -25.262308 1508.6917 1508.6917
 2 729.52386 0.010406983 3.0269178 0.95867913 0.022549652 0.11863932  1.0078314 0.044773714 3.3846943 1.7126173  6.822466 2.1034382 5.0120247 2.1536484 3.0778303 2.0633538e-09 67.910218 -25.314734 -25.314734 1509.6772 1509.6772
 8 730.96037 0.010406983 3.0269178 0.95867913 0.022549652 0.11863932  1.0078314 0.044773714 3.3812321   1.69581 6.8223957 2.1040407 5.0021703 2.1556989 3.0788586 2.0633538e-09 67.910218 -25.314734 -25.314734 1512.5502 1512.5502
50 731.55215  0.01040698 3.0270149 0.95853749 0.022547094 0.11856522  1.0091879 0.044663021 3.3812321   1.69581 6.8223957 2.1040407 5.0021703 2.1556989 3.0788586 2.0635542e-09  67.93431 -25.294624 -25.294624 1513.6935 1513.6935
22  730.8536 0.010407082 3.0265788 0.95855146 0.022537122 0.11871878  1.0127746 0.044964637 3.3812321   1.69581 6.8223957 2.1040407 5.0021703 2.1556989 3.0788586 2.0626543e-09 67.875019  -25.34888  -25.34888  1512.405  1512.405
 1 728.48027 0.010407394  3.031006 0.95823211 0.022536475 0.11952247  1.0050745 0.046105265 3.3812321   1.69581 6.8223957 2.1040407 5.0021703 2.1556989 3.0788586 2.0718065e-09 67.601374 -25.538629 -25.538629 1508.0378 1508.0378
13 728.21947  0.01040743 3.0308472 0.95799914  0.02253452 0.11956252  1.0040132 0.046080389 3.3812321   1.69581 6.8223957 2.1040407 5.0021703 2.1556989 3.0788586 2.0714775e-09 67.586888 -25.534751 -25.534751 1507.5084 1507.5084
 2  728.3272 0.010407384 3.0297996  0.9578767 0.022543116  0.1197826  1.0022025 0.045629532 3.3812321   1.69581 6.8223957 2.1040407 5.0021703 2.1556989 3.0788586 2.0693086e-09 67.515256 -25.462457 -25.462457 1507.5793 1507.5793
 5 728.64001 0.010407235  3.028894 0.95714763 0.022523491 0.11961746  1.0082914 0.044899297 3.3812321   1.69581 6.8223957 2.1040407 5.0021703 2.1556989 3.0788586 2.0674354e-09 67.551923 -25.337271 -25.337271 1507.9546 1507.9546
19 728.90173 0.010407232 3.0288248 0.95699733 0.022523362 0.11953853  1.0083772 0.044810118 3.3812321   1.69581 6.8223957 2.1040407 5.0021703 2.1556989 3.0788586 2.0672924e-09 67.579442 -25.321298 -25.321298  1508.446  1508.446
 6 727.56073 0.010407232 3.0288248 0.95699733 0.022523362 0.11953853  1.0083772 0.044810118 3.3802407 1.7040153 6.8626753  2.096985 4.9944211 2.1488299 3.0782623 2.0672924e-09 67.579442 -25.321298 -25.321298  1505.764  1505.764
10 727.70401 0.010407232 3.0288248 0.95699733 0.022523362 0.11953853  1.0083772 0.044810118 3.3803099 1.7042186 6.8656595 2.0967168 4.9929241 2.1484657 3.0778487 2.0672924e-09 67.579442 -25.321298 -25.321298 1506.0506 1506.0506
17 727.65152 0.010407682 3.0287169 0.95716062 0.022535222 0.11985224  1.0052106 0.044629395 3.3803099 1.7042186 6.8656595 2.0967168 4.9929241 2.1484657 3.0778487 2.0670692e-09 67.494317 -25.288469 -25.288469   1505.88   1505.88
 4 727.52572  0.01040769 3.0287679 0.95706654 0.022533276 0.11982491  1.0041103 0.044683719 3.3803099 1.7042186 6.8656595 2.0967168 4.9929241 2.1484657 3.0778487 2.0671748e-09  67.50253 -25.298401 -25.298401 1505.6482 1505.6482
 1 728.16253 0.010407436 3.0287797 0.95687648  0.02248292 0.12007884  1.0121395 0.044229393 3.3803099 1.7042186 6.8656595 2.0967168 4.9929241 2.1484657 3.0778487 2.0671991e-09 67.363561 -25.213628 -25.213628 1506.7523 1506.7523
39 728.49533 0.010407504  3.030502 0.95737279 0.022483157 0.12012385  1.0134414 0.045609286 3.3803099 1.7042186 6.8656595 2.0967168 4.9929241 2.1484657 3.0778487 2.0707626e-09 67.350304 -25.459121 -25.459121 1507.9089 1507.9089
24 729.17281 0.010407749 3.0304993 0.95740411 0.022481249 0.12025967  1.0140516   0.0456637 3.3803099 1.7042186 6.8656595 2.0967168 4.9929241 2.1484657 3.0778487 2.0707569e-09 67.309524 -25.468069 -25.468069 1509.2818 1509.2818
 5 731.25435 0.010407749 3.0304993 0.95740411 0.022481249 0.12025967  1.0140516   0.0456637 3.3954026 1.6703335  6.873787 2.0932089 5.0489867 2.1478708 3.0754403 2.0707569e-09 67.309524 -25.468069 -25.468069 1513.4448 1513.4448
 4 730.89103 0.010407749 3.0304993 0.95740411 0.022481249 0.12025967  1.0140516   0.0456637 3.3942552 1.6729775 6.8708726 2.0930718 5.0515598 2.1476062 3.0754219 2.0707569e-09 67.309524 -25.468069 -25.468069 1512.7182 1512.7182
18 730.22709 0.010407749 3.0304993 0.95740411 0.022481249 0.12025967  1.0140516   0.0456637 3.4098277 1.6614671 6.8545058  2.092582 5.0274058 2.1516323 3.0757131 2.0707569e-09 67.309524 -25.468069 -25.468069 1511.3903 1511.3903
44 730.35185 0.010407749 3.0304993 0.95740411 0.022481249 0.12025967  1.0140516   0.0456637 3.4145252 1.6648567 6.8619368 2.0926955  5.023621 2.1528264 3.0758857 2.0707569e-09 67.309524 -25.468069 -25.468069 1511.6398 1511.6398
16 728.94528 0.010407888 3.0304323 0.95917011 0.022421592 0.11923661 0.99522403 0.045812803 3.4145252 1.6648567 6.8619368 2.0926955  5.023621 2.1528264 3.0758857 2.0706183e-09 67.623552 -25.492304 -25.492304 1508.8752 1508.8752
 1 728.42231 0.010407331 3.0289361 0.96107074 0.022402424  0.1196668 0.98574125 0.045301234 3.4145252 1.6648567 6.8619368 2.0926955  5.023621 2.1528264 3.0758857 2.0675225e-09 67.437752 -25.407414 -25.407414 1507.6595 1507.6595
