#weight  minuslogpost  cosmomc_theta      logA         ns       ombh2      omch2     Alens         tau     a_tSZ     a_kSZ       a_p    beta_p       a_c    beta_c       a_s            As        H0  minuslogprior  minuslogprior__0      chi2  chi2__chi2
     36     753.39637    0.010405573 3.0577965 0.96258145 0.022325515 0.12003055 1.0263229 0.061103058 3.3457049 1.6408601 6.8174723 2.0968127 4.9945321 2.1740287  3.094558 2.1280614e-09 67.188192     -25.762608        -25.762608  1558.318    1558.318
      1     757.18945    0.010405573 3.0577965 0.96258145 0.022325515 0.12003055 1.0263229 0.061103058 3.3248616 1.6579098 6.7880234 2.0969312 5.0139595 2.1668346 3.0891693 2.1280614e-09 67.188192     -25.762608        -25.762608 1565.9041   1565.9041
      4     754.41688    0.010405573 3.0577965 0.96258145 0.022325515 0.12003055 1.0263229 0.061103058 3.3202664 1.7051017 6.7964632 2.0908371 5.0382708 2.1740918 3.0904544 2.1280614e-09 67.188192     -25.762608        -25.762608  1560.359    1560.359
     48     754.15763    0.010404863 3.0581384 0.96341446 0.022342896 0.12007398  1.020171 0.062030344 3.3202664 1.7051017 6.7964632 2.0908371 5.0382708 2.1740918 3.0904544 2.1287891e-09 67.163604     -25.637902        -25.637902 1559.5911   1559.5911
      4     754.31523    0.010405306 3.0566336 0.96193427 0.022358866 0.12087098 1.0131783 0.060330779 3.3202664 1.7051017 6.7964632 2.0908371 5.0382708 2.1740918 3.0904544 2.1255881e-09 66.914375     -25.854153        -25.854153 1560.3388   1560.3388
     73     755.03734    0.010406164 3.0571032 0.96291533 0.022360735 0.12087502 1.0118214 0.060979172 3.3202664 1.7051017 6.7964632 2.0908371 5.0382708 2.1740918 3.0904544 2.1265864e-09 66.943126     -25.778047        -25.778047 1561.6308   1561.6308
      2     753.72033    0.010406052 3.0579179 0.96450902 0.022358588 0.12017506 1.0158127  0.06195993 3.3202664 1.7051017 6.7964632 2.0908371 5.0382708 2.1740918 3.0904544 2.1283197e-09 67.180989     -25.647938        -25.647938 1558.7365   1558.7365
      9     753.57165    0.010405999 3.0590643 0.96459678 0.022297925 0.12029146 1.0100617  0.06151977 3.3202664 1.7051017 6.7964632 2.0908371 5.0382708 2.1740918 3.0904544  2.130761e-09 67.088611     -25.708563        -25.708563 1558.5604   1558.5604
     10     753.83952    0.010405999 3.0590643 0.96459678 0.022297925 0.12029146 1.0100617  0.06151977 3.3202957 1.7096112 6.7920379 2.0914244 5.0415797 2.1732571 3.0903563  2.130761e-09 67.088611     -25.708563        -25.708563 1559.0962   1559.0962
      4     755.18849    0.010405999 3.0590643 0.96459678 0.022297925 0.12029146 1.0100617  0.06151977 3.3097107 1.7223106 6.7909562 2.0898138 5.0426176 2.1740641 3.0920052  2.130761e-09 67.088611     -25.708563        -25.708563 1561.7941   1561.7941
