#weight  minuslogpost  cosmomc_theta      logA         ns       ombh2      omch2      Alens         tau     a_tSZ     a_kSZ       a_p    beta_p       a_c    beta_c       a_s            As        H0  minuslogprior  minuslogprior__0      chi2  chi2__chi2
      1     779.22541    0.010410722 3.0678784 0.96130191 0.022328122 0.12050896 0.97641393 0.065361279 3.3498212 1.6746263  6.751955 2.1003616 5.1500166 2.1484998 3.0988089 2.1496248e-09 67.195531      -25.05686         -25.05686 1608.5645   1608.5645
     37     776.64036    0.010410758 3.0676975 0.96150362 0.022332283  0.1205874  0.9751923 0.064563048 3.3498212 1.6746263  6.751955 2.1003616 5.1500166 2.1484998 3.0988089 2.1492359e-09 67.172887      -25.21507         -25.21507 1603.7109   1603.7109
      3     776.17539    0.010410758 3.0676975 0.96150362 0.022332283  0.1205874  0.9751923 0.064563048 3.3479257 1.6700062 6.7543349 2.1020999 5.1406365 2.1454117 3.0993995 2.1492359e-09 67.172887      -25.21507         -25.21507 1602.7809   1602.7809
     43     777.64571    0.010410758 3.0676975 0.96150362 0.022332283  0.1205874  0.9751923 0.064563048 3.3464618 1.6748224 6.7583552 2.1002352 5.1612132   2.13945 3.1014548 2.1492359e-09 67.172887      -25.21507         -25.21507 1605.7216   1605.7216
      1     782.25868    0.010408723 3.0641117 0.96273184  0.02230364 0.12188655 0.95228094 0.063287549 3.3464618 1.6748224 6.7583552 2.1002352 5.1612132   2.13945 3.1014548 2.1415431e-09 66.632759     -25.443059        -25.443059 1615.4035   1615.4035
     22     776.83225    0.010407629 3.0630303 0.95915435 0.022323978 0.12120228 0.95613588 0.061122038 3.3464618 1.6748224 6.7583552 2.1002352 5.1612132   2.13945 3.1014548 2.1392284e-09 66.848509     -25.760217        -25.760217 1605.1849   1605.1849
      3     776.81889    0.010407623 3.0630066 0.95915158 0.022323296 0.12120875 0.95614625 0.061076378 3.3464618 1.6748224 6.7583552 2.1002352 5.1612132   2.13945 3.1014548 2.1391777e-09  66.84551     -25.765957        -25.765957 1605.1697   1605.1697
      9     777.33818    0.010407623 3.0630066 0.95915158 0.022323296 0.12120875 0.95614625 0.061076378 3.3610999 1.6927127 6.7621975 2.0978061 5.1483953 2.1437802 3.0941568 2.1391777e-09  66.84551     -25.765957        -25.765957 1606.2083   1606.2083
      5     777.51078    0.010407659 3.0627917 0.95943419 0.022324904 0.12123733 0.95563293 0.061314959 3.3610999 1.6927127 6.7621975 2.0978061 5.1483953 2.1437802 3.0941568  2.138718e-09  66.83818     -25.735533        -25.735533 1606.4926   1606.4926
      9     776.94921    0.010407659 3.0627917 0.95943419 0.022324904 0.12123733 0.95563293 0.061314959 3.3580259 1.6892357 6.7653656  2.097426 5.1474086 2.1453991 3.0946905  2.138718e-09  66.83818     -25.735533        -25.735533 1605.3695   1605.3695
     24      778.7597    0.010407659 3.0627917 0.95943419 0.022324904 0.12123733 0.95563293 0.061314959 3.3563989 1.7244483 6.7702491 2.1002949 5.1614659 2.1428854 3.0953348  2.138718e-09  66.83818     -25.735533        -25.735533 1608.9905   1608.9905
      2     780.53757    0.010407659 3.0627917 0.95943419 0.022324904 0.12123733 0.95563293 0.061314959 3.3523718 1.7212173 6.7691878 2.0995722 5.1778813 2.1423664 3.0954701  2.138718e-09  66.83818     -25.735533        -25.735533 1612.5462   1612.5462
     10     779.43061    0.010407659 3.0627917 0.95943419 0.022324904 0.12123733 0.95563293 0.061314959   3.35235  1.718155 6.7693184 2.0993123 5.1756197 2.1413835 3.0955116  2.138718e-09  66.83818     -25.735533        -25.735533 1610.3323   1610.3323
     34     779.66526    0.010407271 3.0631479 0.95938199 0.022325592 0.12132657 0.95785672 0.061536399   3.35235  1.718155 6.7693184 2.0993123 5.1756197 2.1413835 3.0955116 2.1394799e-09 66.795022     -25.706338        -25.706338 1610.7432   1610.7432
      9     779.67336    0.010407271 3.0631479 0.95938199 0.022325592 0.12132657 0.95785672 0.061536399 3.3642262  1.710565 6.7704233 2.1005202 5.1779652 2.1334365 3.0958675 2.1394799e-09 66.795022     -25.706338        -25.706338 1610.7594   1610.7594
     14      777.5365    0.010407271 3.0631479 0.95938199 0.022325592 0.12132657 0.95785672 0.061536399 3.3603495 1.7015049 6.7741755 2.1030027 5.1582091 2.1307946 3.0862974 2.1394799e-09 66.795022     -25.706338        -25.706338 1606.4857   1606.4857
     86     778.70941    0.010409051 3.0605873 0.95965318 0.022430751 0.12031421 0.96119627  0.06084096 3.3603495 1.7015049 6.7741755 2.1030027 5.1582091 2.1307946 3.0862974 2.1340086e-09 67.292306     -25.794931        -25.794931 1609.0087   1609.0087
     13       779.168    0.010409118 3.0611193 0.95965867 0.022430038 0.12028095  0.9600423 0.061225904 3.3603495 1.7015049 6.7741755 2.1030027 5.1582091 2.1307946 3.0862974 2.1351442e-09 67.305532     -25.747014        -25.747014   1609.83     1609.83
     28     778.73537    0.010409118 3.0611193 0.95965867 0.022430038 0.12028095  0.9600423 0.061225904 3.3713038 1.7862392 6.7473884  2.106155 5.1196192 2.1507916  3.083744 2.1351442e-09 67.305532     -25.747014        -25.747014 1608.9648   1608.9648
     24     778.28856    0.010409176 3.0614784 0.96013346 0.022419735 0.12035516 0.96237697 0.061438918 3.3713038 1.7862392 6.7473884  2.106155 5.1196192 2.1507916  3.083744 2.1359112e-09 67.273104     -25.719304        -25.719304 1608.0157   1608.0157
 1 777.53759 0.010409176 3.0614784 0.96013346 0.022419735 0.12035516 0.96237697 0.061438918 3.3694886 1.7880035 6.7411224 2.1062738 5.1155838 2.1520199 3.0840065 2.1359112e-09 67.273104 -25.719304 -25.719304 1606.5138 1606.5138
13 777.40443 0.010409176 3.0614784 0.96013346 0.022419735 0.12035516 0.96237697 0.061438918 3.3394005 1.8351679 6.7609999 2.1074025 5.0981819 2.1414841 3.0817691 2.1359112e-09 67.273104 -25.719304 -25.719304 1606.2475 1606.2475
