#weight  minuslogpost  cosmomc_theta      logA         ns       ombh2      omch2     Alens         tau     a_tSZ     a_kSZ       a_p    beta_p       a_c    beta_c       a_s            As        H0  minuslogprior  minuslogprior__0      chi2  chi2__chi2
     53     735.37477    0.010409966 3.0704924 0.96754201 0.022566967 0.11886244 1.0151645 0.069639896 3.2134154 1.6508524 7.0765085 2.0427523 4.6243029 2.2821817 3.1322762 2.1552512e-09 67.945631     -24.005023        -24.005023 1518.7596   1518.7596
     29     735.41833    0.010409843 3.0704459 0.96750523  0.02256776  0.1188649 1.0166972  0.06978295 3.2134154 1.6508524 7.0765085 2.0427523 4.6243029 2.2821817 3.1322762  2.155151e-09 67.941296      -23.96392         -23.96392 1518.7645   1518.7645
      4     735.45449    0.010409469 3.0704764 0.96762394 0.022551989 0.11808816 1.0177293 0.069536372 3.2134154 1.6508524 7.0765085 2.0427523 4.6243029 2.2821817 3.1322762 2.1552167e-09 68.191752     -24.034528        -24.034528  1518.978    1518.978
     29     734.87896    0.010409525 3.0700705 0.96810726 0.022553118 0.11813011 1.0230628 0.069974107 3.2134154 1.6508524 7.0765085 2.0427523 4.6243029 2.2821817 3.1322762 2.1543421e-09 68.179582     -23.908397        -23.908397 1517.5747   1517.5747
     70     734.80254    0.010409525 3.0700705 0.96810726 0.022553118 0.11813011 1.0230628 0.069974107 3.2132659 1.6509577 7.0752919  2.042702 4.6288301 2.2824089 3.1322834 2.1543421e-09 68.179582     -23.908397        -23.908397 1517.4219   1517.4219
     18     735.50858    0.010410059  3.069638 0.96814608 0.022580312 0.11801243 1.0168918 0.069621584 3.2132659 1.6509577 7.0752919  2.042702 4.6288301 2.2824089 3.1322834 2.1534107e-09 68.262086     -24.010256        -24.010256 1519.0377   1519.0377
     20     735.51934    0.010410059  3.069638 0.96814608 0.022580312 0.11801243 1.0168918 0.069621584 3.2133018 1.6505059 7.0750023 2.0427078 4.6281921 2.2826656 3.1323859 2.1534107e-09 68.262086     -24.010256        -24.010256 1519.0592   1519.0592
      2     738.29672    0.010409947 3.0692875  0.9681345 0.022576798 0.11802592 1.0214607 0.070793517 3.2133018 1.6505059 7.0750023 2.0427078 4.6281921 2.2826656 3.1323859  2.152656e-09 68.250564     -23.662623        -23.662623 1523.9187   1523.9187
      8     737.94729    0.010408187 3.0689105 0.96731639 0.022511633 0.11917934 1.0051332 0.069908893 3.2133018 1.6505059 7.0750023 2.0427078 4.6281921 2.2826656 3.1323859 2.1518445e-09 67.728176     -23.927416        -23.927416 1523.7494   1523.7494
     12     735.54891    0.010409357 3.0673618 0.97041381 0.022487391 0.11855367 1.0069887 0.069592771 3.2133018 1.6505059 7.0750023 2.0427078 4.6281921 2.2826656 3.1323859 2.1485147e-09 67.968822     -24.018479        -24.018479 1519.1348   1519.1348
      3     735.40751    0.010409357 3.0673618 0.97041381 0.022487391 0.11855367 1.0069887 0.069592771 3.2138281 1.6525057 7.0751075  2.042769  4.629427 2.2819904 3.1321866 2.1485147e-09 67.968822     -24.018479        -24.018479  1518.852    1518.852
     28      734.5342    0.010409357 3.0673618 0.97041381 0.022487391 0.11855367 1.0069887 0.069592771 3.2239945  1.650382 7.0742952 2.0461538 4.6399776 2.2712761 3.1308849 2.1485147e-09 67.968822     -24.018479        -24.018479 1517.1054   1517.1054
     24     736.32528    0.010409347 3.0680254 0.97022013 0.022486032 0.11849755 1.0079283 0.070404348 3.2239945  1.650382 7.0742952 2.0461538 4.6399776 2.2712761 3.1308849 2.1499408e-09  67.98729     -23.780921        -23.780921 1520.2124   1520.2124
     54      734.6515    0.010409347 3.0680254 0.97022013 0.022486032 0.11849755 1.0079283 0.070404348 3.2485581 1.6324656 7.0651582 2.0534712 4.6249861 2.2686096   3.12693 2.1499408e-09  67.98729     -23.780921        -23.780921 1516.8648   1516.8648
     12     733.96022    0.010409347 3.0680254 0.97022013 0.022486032 0.11849755 1.0079283 0.070404348 3.2542887 1.6329948 7.0836341 2.0492389 4.6297304 2.2652114 3.1247814 2.1499408e-09  67.98729     -23.780921        -23.780921 1515.4823   1515.4823
     17     732.25285    0.010409414 3.0660023 0.97078707  0.02248056 0.11809401 1.0075414   0.0690371 3.2542887 1.6329948 7.0836341 2.0492389 4.6297304 2.2652114 3.1247814 2.1455955e-09 68.128763     -24.174001        -24.174001 1512.8537   1512.8537
      1      733.0215    0.010409414 3.0660023 0.97078707  0.02248056 0.11809401 1.0075414   0.0690371 3.2557344 1.6165548 7.1004984 2.0486731  4.608416 2.2697728 3.1252831 2.1455955e-09 68.128763     -24.174001        -24.174001  1514.391    1514.391
      1     733.23386    0.010409414 3.0660023 0.97078707  0.02248056 0.11809401 1.0075414   0.0690371 3.2552766 1.6126661 7.0950183 2.0486801  4.606154 2.2711319 3.1254321 2.1455955e-09 68.128763     -24.174001        -24.174001 1514.8157   1514.8157
     15      731.3109    0.010409414 3.0660023 0.97078707  0.02248056 0.11809401 1.0075414   0.0690371  3.248417 1.6972368 7.0923697 2.0406588 4.5737186 2.2938653 3.1182019 2.1455955e-09 68.128763     -24.174001        -24.174001 1510.9698   1510.9698
     17     731.33831    0.010409414 3.0660023 0.97078707  0.02248056 0.11809401 1.0075414   0.0690371 3.2490499 1.6976264 7.0920239 2.0405618 4.5738219  2.293738 3.1181321 2.1455955e-09 68.128763     -24.174001        -24.174001 1511.0246   1511.0246
12 730.31464  0.01040963 3.0655686 0.96955797 0.022477208 0.11810674  1.006155 0.068157482 3.2490499 1.6976264 7.0920239 2.0405618 4.5738219  2.293738 3.1181321 2.1446653e-09 68.128709 -24.408345 -24.408345  1509.446  1509.446
