#weight  minuslogpost  cosmomc_theta      logA         ns       ombh2      omch2      Alens         tau     a_tSZ     a_kSZ       a_p    beta_p       a_c    beta_c       a_s            As        H0  minuslogprior  minuslogprior__0      chi2  chi2__chi2
      8     729.39021    0.010411296 3.0522006 0.97191946 0.022529667 0.11659557   1.001547 0.064027373 3.2571751 1.6547678 6.7403895 2.1033185  5.166601 2.1456727 3.1283236 2.1161862e-09 68.771972     -25.314538        -25.314538 1509.4095   1509.4095
      8     729.17078    0.010411296 3.0522006 0.97191946 0.022529667 0.11659557   1.001547 0.064027373 3.2573035 1.6565909 6.7419305 2.1034716  5.165279 2.1454759 3.1281603 2.1161862e-09 68.771972     -25.314538        -25.314538 1508.9706   1508.9706
      4     729.25914    0.010411377 3.0523022 0.97175434 0.022522914 0.11663492  1.0008597 0.063977887 3.2573035 1.6565909 6.7419305 2.1034716  5.165279 2.1454759 3.1281603 2.1164012e-09 68.754837     -25.323455        -25.323455 1509.1652   1509.1652
     12     728.38821    0.010411415 3.0522513 0.97166911 0.022524771 0.11665728   1.001069 0.063808824 3.2573035 1.6565909 6.7419305 2.1034716  5.165279 2.1454759 3.1281603 2.1162934e-09  68.74955     -25.353573        -25.353573 1507.4836   1507.4836
     11     723.36985    0.010412169 3.0504711 0.97227066 0.022453513 0.11784816 0.99312545 0.060534401 3.2573035 1.6565909 6.7419305 2.1034716  5.165279 2.1454759 3.1281603 2.1125294e-09  68.28689     -25.831102        -25.831102 1498.4019   1498.4019
      5      721.7853    0.010409477 3.0568354 0.96991503 0.022473943  0.1182723 0.97310595  0.06257082 3.2573035 1.6565909 6.7419305 2.1034716  5.165279 2.1454759 3.1281603 2.1260171e-09 68.061816     -25.557773        -25.557773 1494.6862   1494.6862
      9      722.2187    0.010409477 3.0568354 0.96991503 0.022473943  0.1182723 0.97310595  0.06257082 3.2684184 1.6616135 6.7309773 2.1001294 5.1610329 2.1512302 3.1241544 2.1260171e-09 68.061816     -25.557773        -25.557773  1495.553    1495.553
     17     721.53931    0.010409477 3.0568354 0.96991503 0.022473943  0.1182723 0.97310595  0.06257082 3.2713417 1.6701458 6.7348995 2.0995854 5.1600267 2.1510406 3.1236848 2.1260171e-09 68.061816     -25.557773        -25.557773 1494.1942   1494.1942
      4     718.40932    0.010409133 3.0570005 0.96999773 0.022477883 0.11822553 0.97466854 0.064051538 3.2713417 1.6701458 6.7348995 2.0995854 5.1600267 2.1510406 3.1236848 2.1263681e-09  68.07019     -25.310166        -25.310166  1487.439    1487.439
     24     718.38732    0.010408056 3.0536987  0.9694963 0.022436835 0.11825434 0.96744997 0.061553234 3.2713417 1.6701458 6.7348995 2.0995854 5.1600267 2.1510406 3.1236848 2.1193588e-09 67.989892     -25.704081        -25.704081 1488.1828   1488.1828
