#weight  minuslogpost  cosmomc_theta      logA         ns       ombh2      omch2      Alens            As        H0  minuslogprior  minuslogprior__0      chi2  chi2__chi2
1 1193.4009 0.010431697  3.090675 0.92836933 0.022835859 0.13075108  0.9242786 2.1991917e-09 64.932458 -19.847797 -19.847797 2426.4974 2426.4974
2 1192.8167 0.010431615 3.0906503 0.92845685 0.022836058  0.1307621 0.92467911 2.1991374e-09 64.926449 -19.847797 -19.847797  2425.329  2425.329
2 1150.4949 0.010430982  3.088757 0.92812406 0.022825372 0.12990281 0.92442958 2.1949778e-09 65.167504 -19.847797 -19.847797 2340.6854 2340.6854
1 1149.4338 0.010430954 3.0888456 0.92833085 0.022825197 0.12989667 0.92267814 2.1951723e-09 65.168377 -19.847797 -19.847797 2338.5631 2338.5631
4 1144.1602  0.01042991 3.0895002 0.92840197 0.022818569  0.1301469 0.93280704 2.1966097e-09 65.048919 -19.847797 -19.847797 2328.0159 2328.0159
1 1097.7382  0.01042804 3.0886105 0.92913603 0.022834061 0.12993384 0.91775386 2.1946563e-09 65.067367 -19.847797 -19.847797  2235.172  2235.172
5 1089.3971 0.010428017 3.0875489 0.92910026 0.022826548 0.13002719 0.91605736 2.1923275e-09 65.030694 -19.847797 -19.847797 2218.4897 2218.4897
1  1078.537 0.010427354 3.0878303 0.92750915 0.022827116 0.13005194 0.90005903 2.1929446e-09 65.001375 -19.847797 -19.847797 2196.7696 2196.7696
1 1061.7431 0.010426628 3.0872274 0.92859295 0.022827201 0.13013596   0.900303 2.1916228e-09 64.950812 -19.847797 -19.847797 2163.1817 2163.1817
3 1059.5284 0.010426103 3.0867063 0.92971037  0.02283042 0.13027197 0.91507133 2.1904811e-09 64.893164 -19.847797 -19.847797 2158.7524 2158.7524
3 1046.3995  0.01042527 3.0877948 0.92833709 0.022828245 0.12993411 0.91765449 2.1928668e-09 64.970467 -19.847797 -19.847797 2132.4945 2132.4945
1 1042.3025  0.01042481 3.0878758 0.92670438 0.022825533 0.13008415 0.91980035 2.1930445e-09 64.905472 -19.847797 -19.847797 2124.3005 2124.3005
2 1042.1914 0.010424817 3.0878503 0.92667413 0.022825524 0.13007869 0.91955811 2.1929885e-09  64.90743 -19.847797 -19.847797 2124.0784 2124.0784
1 1032.1385 0.010424234 3.0862546 0.92674205  0.02284708 0.12994801 0.92316409 2.1894919e-09 64.947607 -19.847797 -19.847797 2103.9727 2103.9727
4 1032.6723 0.010424123 3.0848847 0.92743108 0.022845107 0.13037024 0.91823971 2.1864946e-09 64.808937 -19.847797 -19.847797 2105.0403 2105.0403
1 1032.3461 0.010423993 3.0847463 0.92690801 0.022844631 0.13030865 0.91747138 2.1861919e-09 64.823657 -19.847797 -19.847797 2104.3877 2104.3877
5 1030.2856 0.010423849 3.0842454 0.92713495 0.022849936 0.13030176 0.91733112 2.1850971e-09 64.825539 -19.847797 -19.847797 2100.2668 2100.2668
1 1029.9476 0.010423873 3.0823607 0.92797311   0.0228431 0.13020871  0.9173985 2.1809829e-09 64.849913 -19.847797 -19.847797 2099.5907 2099.5907
4  1017.144 0.010423042 3.0822706 0.92901726 0.022843727 0.13066788 0.91172065 2.1807862e-09 64.678348 -19.847797 -19.847797 2073.9836 2073.9836
2 1007.1011 0.010422167 3.0830614  0.9292663 0.022866109  0.1308965 0.90365872 2.1825115e-09 64.596524 -19.847797 -19.847797 2053.8978 2053.8978
1 1004.8356 0.010422468 3.0836461 0.93067345 0.022871964 0.13057459 0.90292265 2.1837881e-09 64.712475 -19.847797 -19.847797 2049.3667 2049.3667
2 982.82541 0.010421169 3.0830873 0.92874449 0.022882337 0.12994218 0.91649682 2.1825681e-09  64.87754 -19.847797 -19.847797 2005.3464 2005.3464
8 978.36249 0.010421035 3.0823875 0.92919644 0.022881578 0.12988807 0.91581182 2.1810413e-09 64.889588 -19.847797 -19.847797 1996.4206 1996.4206
1 979.33364  0.01042094  3.081268 0.92927998 0.022868987  0.1300585  0.9155495 2.1786009e-09 64.821929 -19.847797 -19.847797 1998.3629 1998.3629
2 970.99237 0.010420284 3.0810084 0.92986072 0.022872498 0.13006329 0.91903112 2.1780355e-09 64.801625 -19.847797 -19.847797 1981.6803 1981.6803
2 956.24683 0.010420777 3.0789334 0.93232692 0.022870241 0.12935884 0.91543625 2.1735206e-09 65.039331 -19.847797 -19.847797 1952.1892 1952.1892
1  955.9781  0.01042076 3.0788874 0.93235731 0.022870306 0.12936776 0.91479305 2.1734208e-09  65.03597 -19.847797 -19.847797 1951.6518 1951.6518
3 940.89016 0.010419945 3.0785647 0.93326629 0.022881105 0.12902104 0.91682536 2.1727196e-09 65.128472 -19.847797 -19.847797 1921.4759 1921.4759
3   936.535 0.010419578 3.0784335 0.93272004 0.022876056 0.12903924 0.91748166 2.1724345e-09 65.106223 -19.847797 -19.847797 1912.7656 1912.7656
4 930.12347 0.010418536 3.0805953 0.93324891 0.022855349  0.1292225 0.91312127 2.1771359e-09 64.995821 -19.847797 -19.847797 1899.9425 1899.9425
1 921.77681 0.010418144 3.0792263 0.93229107 0.022851413 0.12938203  0.9134981 2.1741574e-09 64.928758 -19.847797 -19.847797 1883.2492 1883.2492
1 921.67542 0.010418138  3.079067 0.93239608 0.022852645 0.12936682 0.91404854 2.1738112e-09 64.934436 -19.847797 -19.847797 1883.0464 1883.0464
2 915.31642 0.010417432 3.0785757 0.93507215 0.022844389 0.12953659 0.90389604 2.1727433e-09 64.850164 -19.847797 -19.847797 1870.3284 1870.3284
1 913.57138  0.01041789 3.0777589 0.93432787 0.022857391 0.12948364 0.89080972 2.1709694e-09 64.893088 -19.847797 -19.847797 1866.8384 1866.8384
2 912.55113 0.010418165  3.077169 0.93437565 0.022848755 0.12928632  0.8901922 2.1696891e-09 64.957667 -19.847797 -19.847797 1864.7978 1864.7978
1 907.38142  0.01041777 3.0759433 0.93419674 0.022851479 0.12899323 0.89933353 2.1670315e-09 65.040232 -19.847797 -19.847797 1854.4584 1854.4584
7 907.21729 0.010417789 3.0759909 0.93432245 0.022853632 0.12899831 0.89953495 2.1671346e-09 65.041037 -19.847797 -19.847797 1854.1302 1854.1302
3 906.59113 0.010417861 3.0758947 0.93496919 0.022843887 0.12912589 0.90203624 2.1669262e-09 64.994545 -19.847797 -19.847797 1852.8779 1852.8779
2 900.54339 0.010417803 3.0765023 0.93537339 0.022824018 0.12914096 0.89396505  2.168243e-09 64.971122 -19.847797 -19.847797 1840.7824 1840.7824
1 891.60554 0.010417415 3.0753346 0.93612213 0.022817951 0.12891019 0.89834003 2.1657128e-09 65.026737 -19.847797 -19.847797 1822.9067 1822.9067
1 886.84497 0.010416729 3.0770166 0.93601061 0.022817699 0.12888031 0.90231241 2.1693584e-09 65.013333 -19.847797 -19.847797 1813.3855 1813.3855
4 884.50823 0.010414915 3.0744896 0.93529709 0.022820894  0.1296751 0.89578438 2.1638836e-09 64.703114 -19.847797 -19.847797 1808.7121 1808.7121
1 884.91375 0.010415048 3.0749746  0.9365717 0.022820425 0.12974965 0.89549928 2.1649333e-09 64.683541 -19.847797 -19.847797 1809.5231 1809.5231
1 870.38134 0.010415028 3.0746127 0.93737584  0.02281848 0.12912899 0.88683117 2.1641499e-09 64.878287 -19.847797 -19.847797 1780.4583 1780.4583
3 871.19891 0.010415183 3.0750255 0.93727216 0.022819074 0.12905945 0.88903633 2.1650433e-09 64.906097 -19.847797 -19.847797 1782.0934 1782.0934
2 859.73078 0.010414768 3.0736582 0.93816631 0.022815343 0.12861929 0.88628774 2.1620851e-09  65.02979 -19.847797 -19.847797 1759.1572 1759.1572
4 854.94667 0.010413858 3.0741379  0.9385225 0.022808884 0.12882688 0.88301089 2.1631225e-09 64.927833 -19.847797 -19.847797 1749.5889 1749.5889
5 856.87427 0.010413956 3.0740789 0.93866884 0.022812205 0.12886773 0.88044851  2.162995e-09 64.920798 -19.847797 -19.847797 1753.4441 1753.4441
2  856.8463  0.01041401 3.0743287 0.93842859 0.022810613 0.12886486 0.87961044 2.1635352e-09 64.922173 -19.847797 -19.847797 1753.3882 1753.3882
2 856.60397 0.010413963 3.0744399 0.93857346 0.022810337 0.12884141 0.87912976 2.1637759e-09  64.92788 -19.847797 -19.847797 1752.9035 1752.9035
2 856.00294 0.010413775 3.0743868 0.93832274 0.022814128 0.12888715 0.87661561 2.1636611e-09 64.910224 -19.847797 -19.847797 1751.7015 1751.7015
2 850.69727 0.010413209 3.0757845 0.93529549 0.022821508 0.12860236 0.88785078 2.1666873e-09 64.988706 -19.847797 -19.847797 1741.0901 1741.0901
1 850.51248 0.010413753 3.0755972 0.93671919 0.022824682 0.12811197 0.89481276 2.1662816e-09 65.166732 -19.847797 -19.847797 1740.7206 1740.7206
1 828.55646 0.010410064 3.0733186 0.93936452 0.022820443  0.1277209 0.89593346  2.161351e-09 65.166798 -19.847797 -19.847797 1696.8085 1696.8085
1 824.95961 0.010410113 3.0723242 0.93918662 0.022827448  0.1277832 0.89734652 2.1592029e-09 65.154183 -19.847797 -19.847797 1689.6148 1689.6148
1  821.4692 0.010410158 3.0719047  0.9389591 0.022822411 0.12776694 0.89815242 2.1582972e-09 65.156696 -19.847797 -19.847797  1682.634  1682.634
2 821.74971 0.010410077 3.0719896 0.93920294 0.022821738 0.12772489 0.89864365 2.1584805e-09 65.167027 -19.847797 -19.847797  1683.195  1683.195
2 821.73976 0.010410115 3.0719564 0.93917398 0.022821144 0.12772348 0.89960544 2.1584088e-09 65.168244 -19.847797 -19.847797 1683.1751 1683.1751
1 818.47283 0.010410101 3.0703198 0.93992088 0.022812658 0.12782828 0.89699918 2.1548793e-09 65.126873 -19.847797 -19.847797 1676.6413 1676.6413
4 814.04838 0.010410183 3.0725432 0.93872551 0.022779507 0.12784234 0.89002277 2.1596757e-09 65.097274 -19.847797 -19.847797 1667.7923 1667.7923
1 814.28984 0.010410824 3.0723753 0.93878289 0.022775984 0.12759301 0.89680666 2.1593131e-09 65.196076 -19.847797 -19.847797 1668.2753 1668.2753
3 804.02531 0.010409821  3.069714 0.93961664    0.022759  0.1274507 0.89991365 2.1535743e-09 65.194592 -19.847797 -19.847797 1647.7462 1647.7462
1 802.29532 0.010409913 3.0694789 0.93988101  0.02276152 0.12715107 0.89943204  2.153068e-09  65.29687 -19.847797 -19.847797 1644.2862 1644.2862
2 802.09545  0.01040993   3.06955 0.93993854  0.02276085 0.12714932 0.89922454  2.153221e-09 65.297455 -19.847797 -19.847797 1643.8865 1643.8865
1 802.29468 0.010409562 3.0687393 0.93987949 0.022754328  0.1271284 0.89553199 2.1514762e-09 65.286554 -19.847797 -19.847797 1644.2849 1644.2849
1  801.3941 0.010409503 3.0688193 0.93980914 0.022753048 0.12710949  0.8967087 2.1516483e-09 65.289683 -19.847797 -19.847797 1642.4838 1642.4838
5  800.9235 0.010409452 3.0687755 0.93988548 0.022753082 0.12710657 0.89656295  2.151554e-09 65.288958 -19.847797 -19.847797 1641.5426 1641.5426
1 800.50751 0.010409489 3.0687637 0.94001967 0.022751309 0.12712966 0.89670709 2.1515287e-09 65.281226 -19.847797 -19.847797 1640.7106 1640.7106
1 800.45174  0.01040949 3.0687726 0.94002594   0.0227513 0.12712987 0.89672068 2.1515478e-09 65.281152 -19.847797 -19.847797 1640.5991 1640.5991
2 800.83655 0.010409404 3.0688089 0.94016893  0.02275236 0.12721561 0.89365012  2.151626e-09 65.251397 -19.847797 -19.847797 1641.3687 1641.3687
1 800.74316 0.010409029 3.0688703 0.93987672 0.022762794 0.12735486 0.89823032 2.1517581e-09  65.20255 -19.847797 -19.847797 1641.1819 1641.1819
1 800.44475 0.010408883 3.0696162 0.93914412 0.022763159 0.12726586 0.89647109 2.1533636e-09 65.226842 -19.847797 -19.847797 1640.5851 1640.5851
4 794.69122  0.01040804 3.0692423 0.93944636   0.0227536 0.12722256 0.89764653 2.1525586e-09 65.204917 -19.847797 -19.847797  1629.078  1629.078
1 788.45645 0.010407304 3.0692896 0.93976926 0.022751852 0.12691201 0.90326285 2.1526604e-09 65.279899 -19.847797 -19.847797 1616.6085 1616.6085
4 786.70225 0.010407359 3.0691146 0.94019483 0.022740191 0.12690473 0.90186296 2.1522837e-09 65.274343 -19.847797 -19.847797 1613.1001 1613.1001
2 786.15341 0.010407434  3.068405 0.94117279 0.022739534  0.1266997 0.89406455 2.1507571e-09 65.343055 -19.847797 -19.847797 1612.0024 1612.0024
1 785.18123 0.010407181 3.0685845 0.94049575 0.022721842 0.12659459 0.89305325 2.1511431e-09 65.354155 -19.847797 -19.847797 1610.0581 1610.0581
6 786.78599 0.010406929 3.0692996  0.9399926 0.022725916 0.12656742   0.889472 2.1526819e-09 65.358065 -19.847797 -19.847797 1613.2676 1613.2676
1 786.53811 0.010406923 3.0693676 0.94001593 0.022726491 0.12658174 0.88971373 2.1528283e-09 65.353675 -19.847797 -19.847797 1612.7718 1612.7718
1 785.23648 0.010407106 3.0690279 0.94075908 0.022726896 0.12657124 0.89035451 2.1520972e-09 65.363496 -19.847797 -19.847797 1610.1686 1610.1686
3 779.23944 0.010407295 3.0693209 0.94024621 0.022697749 0.12629628 0.90962356 2.1527279e-09 65.435323 -19.847797 -19.847797 1598.1745 1598.1745
1 778.81311 0.010407124 3.0687988 0.94020758 0.022697039  0.1262256 0.90899472 2.1516043e-09 65.452197 -19.847797 -19.847797 1597.3218 1597.3218
6 775.91891 0.010406034 3.0682701  0.9412394 0.022688514 0.12689368 0.91238457 2.1504669e-09 65.190853 -19.847797 -19.847797 1591.5334 1591.5334
2  772.8018 0.010405272   3.06822 0.94038621 0.022687696 0.12646604 0.91423943 2.1503593e-09 65.304309 -19.847797 -19.847797 1585.2992 1585.2992
3 774.36345 0.010405529 3.0688235 0.94000068 0.022691759 0.12644979 0.91618942 2.1516574e-09  65.32154 -19.847797 -19.847797 1588.4225 1588.4225
5 774.18462 0.010405549 3.0687077 0.93996594 0.022690709 0.12643563 0.91736063 2.1514083e-09 65.325928 -19.847797 -19.847797 1588.0648 1588.0648
3 774.14338 0.010404785 3.0692437 0.93934947 0.022689239 0.12629471 0.92229972 2.1525616e-09 65.345459 -19.847797 -19.847797 1587.9823 1587.9823
2 776.02919 0.010404776 3.0697939 0.93907812  0.02268907 0.12638211 0.92553676 2.1537464e-09 65.316433 -19.847797 -19.847797  1591.754  1591.754
2 775.79383 0.010404258 3.0702047 0.93862171 0.022684829 0.12639201 0.92213035 2.1546313e-09 65.292465 -19.847797 -19.847797 1591.2833 1591.2833
3 775.72406 0.010404136 3.0701076 0.93904684 0.022682009 0.12638385 0.92366412  2.154422e-09 65.288735 -19.847797 -19.847797 1591.1437 1591.1437
1 773.48595 0.010404089 3.0695108  0.9389553 0.022679505 0.12648119 0.91553636 2.1531366e-09 65.253289 -19.847797 -19.847797 1586.6675 1586.6675
2 773.50886 0.010404203 3.0696777 0.93909164 0.022678427 0.12647996 0.91519987  2.153496e-09 65.256589 -19.847797 -19.847797 1586.7133 1586.7133
7 773.10983 0.010404205 3.0695247 0.93920656 0.022678025 0.12644228 0.91522718 2.1531667e-09 65.268636 -19.847797 -19.847797 1585.9152 1585.9152
3 773.92614 0.010404019  3.069767 0.93965646 0.022682186 0.12646288 0.91211833 2.1536884e-09 65.259184 -19.847797 -19.847797 1587.5479 1587.5479
3 771.95145 0.010403246 3.0689756 0.93985355 0.022681155 0.12623455 0.91230528 2.1519847e-09 65.307352 -19.847797 -19.847797 1583.5985 1583.5985
3 773.36821 0.010403218  3.069236  0.9390388 0.022685329 0.12616983  0.9131303  2.152545e-09 65.331091 -19.847797 -19.847797  1586.432  1586.432
2 773.84486 0.010403903 3.0694611 0.93931153 0.022685255 0.12596874 0.92455518 2.1530296e-09 65.419684 -19.847797 -19.847797 1587.3853 1587.3853
1 773.88518 0.010403444 3.0691568 0.93946781 0.022686964 0.12594716 0.92771419 2.1523747e-09 65.412957 -19.847797 -19.847797  1587.466  1587.466
6 774.23655 0.010403484 3.0689088 0.93841649 0.022687745 0.12608244 0.92974985 2.1518409e-09 65.370574 -19.847797 -19.847797 1588.1687 1588.1687
1 774.25535 0.010403461 3.0689738 0.93840886 0.022688468  0.1260995 0.92792221 2.1519807e-09 65.364832 -19.847797 -19.847797 1588.2063 1588.2063
3 774.23128 0.010403224 3.0700109 0.93949741 0.022671194  0.1260101  0.9181718 2.1542137e-09 65.371888 -19.847797 -19.847797 1588.1581 1588.1581
3 771.16528  0.01040278 3.0681562 0.94030209 0.022683159 0.12635358 0.90717608 2.1502221e-09 65.254647 -19.847797 -19.847797 1582.0262 1582.0262
8 771.10992 0.010402859 3.0680353 0.94027406 0.022682867 0.12631076 0.90636751 2.1499621e-09 65.271018 -19.847797 -19.847797 1581.9154 1581.9154
1 770.49211 0.010402848 3.0679682 0.94052926 0.022679378 0.12628125 0.90592327 2.1498177e-09 65.277392 -19.847797 -19.847797 1580.6798 1580.6798
6 769.99954 0.010402684 3.0679279 0.94055715 0.022675259 0.12640424 0.91401734 2.1497312e-09 65.228338 -19.847797 -19.847797 1579.6947 1579.6947
4 770.61418 0.010402329  3.066906 0.94017163 0.022679926 0.12609575 0.91167442 2.1475355e-09 65.321393 -19.847797 -19.847797 1580.9239 1580.9239
3 769.99363 0.010402782 3.0671806  0.9400816 0.022679403 0.12602898  0.9155996 2.1481254e-09 65.357878 -19.847797 -19.847797 1579.6829 1579.6829
1 769.60528 0.010402965 3.0669763 0.94250879 0.022679424 0.12603762 0.91517204 2.1476864e-09 65.361102 -19.847797 -19.847797 1578.9062 1578.9062
3 768.86825 0.010402697 3.0663021 0.94256762  0.02267465 0.12617758 0.92142817 2.1462391e-09 65.302381 -19.847797 -19.847797 1577.4321 1577.4321
1 767.45881 0.010402533 3.0662376 0.94203577  0.02266921 0.12615266 0.92393851 2.1461006e-09 65.300575 -19.847797 -19.847797 1574.6132 1574.6132
1 767.02306 0.010402638 3.0660405 0.94189516 0.022671396 0.12610074 0.92518666 2.1456777e-09 65.322893 -19.847797 -19.847797 1573.7417 1573.7417
1 765.45901 0.010402934 3.0658485 0.94229013 0.022665494 0.12603191  0.9247474 2.1452658e-09 65.350363 -19.847797 -19.847797 1570.6136 1570.6136
1 766.04678  0.01040246 3.0640467 0.94353739 0.022665889 0.12613238 0.92853271 2.1414038e-09 65.302022 -19.847797 -19.847797 1571.7892 1571.7892
6 765.54825 0.010402826 3.0640648 0.94372517  0.02266989 0.12610647 0.92576763 2.1414425e-09 65.326006 -19.847797 -19.847797 1570.7921 1570.7921
 3 764.52897 0.010401457 3.0635586 0.94363424 0.022666716  0.1258541 0.91999301 2.1403588e-09 65.360758 -19.847797 -19.847797 1568.7535 1568.7535
 1 763.18943 0.010401638 3.0630874 0.94387762 0.022657542 0.12583498 0.91813968 2.1393506e-09  65.36541 -19.847797 -19.847797 1566.0745 1566.0745
 2  763.2679 0.010401754 3.0633749 0.94498324 0.022661312 0.12572946 0.91566684 2.1399656e-09 65.407088 -19.847797 -19.847797 1566.2314 1566.2314
10 759.39533 0.010402918 3.0631929 0.94486488 0.022657022 0.12516168 0.92056508 2.1395763e-09 65.629455 -19.847797 -19.847797 1558.4863 1558.4863
 6 758.05759 0.010403666 3.0623069 0.94554075 0.022655158 0.12518383 0.92085988 2.1376814e-09 65.645423 -19.847797 -19.847797 1555.8108 1555.8108
 3 756.82352  0.01040297 3.0614813 0.94558685 0.022647497  0.1250148 0.92777056 2.1359173e-09 65.671913 -19.847797 -19.847797 1553.3426 1553.3426
 4 755.41019 0.010403164 3.0612745 0.94584975 0.022642766 0.12494463 0.93259304 2.1354756e-09 65.697702 -19.847797 -19.847797  1550.516  1550.516
 4 755.15167 0.010403336 3.0613316 0.94610203  0.02264505 0.12488391 0.93169844 2.1355976e-09 65.725442 -19.847797 -19.847797 1549.9989 1549.9989
 1  752.6864 0.010404059 3.0596386 0.94750783 0.022640081 0.12439631 0.93408123 2.1319851e-09 65.907591 -19.847797 -19.847797 1545.0684 1545.0684
 2 753.54751 0.010403926 3.0597157 0.94714518 0.022639163 0.12429983 0.93403466 2.1321494e-09 65.934587 -19.847797 -19.847797 1546.7906 1546.7906
 5 752.45392 0.010403817 3.0592683 0.94778322 0.022650653 0.12414821   0.938717 2.1311958e-09 65.991174 -19.847797 -19.847797 1544.6034 1544.6034
 3 751.78862 0.010404122 3.0588219 0.94763754 0.022632557 0.12366057 0.94579579 2.1302447e-09 66.149785 -19.847797 -19.847797 1543.2728 1543.2728
 3  750.9597   0.0104049 3.0597566 0.94925042 0.022625781 0.12345462 0.94811559 2.1322367e-09 66.239359 -19.847797 -19.847797  1541.615  1541.615
 4  751.0082 0.010405368  3.059116 0.94952192 0.022645031 0.12352103 0.95465317 2.1308712e-09   66.2486 -19.847797 -19.847797  1541.712  1541.712
 1 748.06936 0.010406012  3.058489 0.94936788  0.02263043 0.12339358 0.95651313 2.1295355e-09 66.300839 -19.847797 -19.847797 1535.8343 1535.8343
 1 749.79838 0.010405739  3.059584 0.94925752 0.022623173 0.12339937  0.9566618 2.1318686e-09 66.283774 -19.847797 -19.847797 1539.2924 1539.2924
 5 749.51288 0.010405689 3.0594621  0.9494158 0.022622285 0.12341793 0.95627929 2.1316087e-09 66.275104 -19.847797 -19.847797 1538.7214 1538.7214
12 749.65529  0.01040519  3.059517 0.94776977 0.022614308 0.12361246 0.95169192 2.1317258e-09 66.186343 -19.847797 -19.847797 1539.0062 1539.0062
 2 747.88862 0.010403778 3.0584594 0.94964744 0.022618146 0.12370918 0.94893412 2.1294726e-09 66.110039 -19.847797 -19.847797 1535.4728 1535.4728
 1 747.59329 0.010403781 3.0582884 0.94962829 0.022618781  0.1237738 0.94926728 2.1291083e-09 66.088946 -19.847797 -19.847797 1534.8822 1534.8822
 5 746.31234 0.010403604   3.05687 0.95067256 0.022618419 0.12362208 0.95016608 2.1260907e-09 66.133748 -19.847797 -19.847797 1532.3203 1532.3203
 6 747.42577 0.010404191 3.0569954 0.95040493 0.022627674 0.12383801 0.94312303 2.1263573e-09  66.08845 -19.847797 -19.847797 1534.5471 1534.5471
 2 747.68729 0.010404405 3.0575015 0.95106062 0.022621808 0.12377742 0.94999037 2.1274337e-09 66.111032 -19.847797 -19.847797 1535.0702 1535.0702
 9 745.32878 0.010405053 3.0566679 0.95117215 0.022612967 0.12388656 0.94665365  2.125661e-09 66.088594 -19.847797 -19.847797 1530.3532 1530.3532
 8 747.68801 0.010404221 3.0563237 0.95292185 0.022612601 0.12349145 0.94606326 2.1249295e-09 66.193405 -19.847797 -19.847797 1535.0716 1535.0716
 1 747.03002 0.010403146 3.0544586 0.95235339 0.022619433 0.12341951 0.94232614   2.12097e-09 66.187503 -19.847797 -19.847797 1533.7556 1533.7556
10 747.04706 0.010403083 3.0546925 0.95225667  0.02261987 0.12340808 0.94228032  2.121466e-09 66.189641 -19.847797 -19.847797 1533.7897 1533.7897
 8 747.38967 0.010402512 3.0549318 0.95313908 0.022604936  0.1230876 0.94288199 2.1219739e-09 66.266396 -19.847797 -19.847797 1534.4749 1534.4749
 3 743.53239 0.010402902 3.0526933 0.95359306 0.022585993 0.12327025 0.97085971  2.117229e-09 66.201968 -19.847797 -19.847797 1526.7604 1526.7604
 1 739.83373 0.010404631 3.0546658 0.95239086 0.022580553  0.1228271 0.97310009 2.1214095e-09 66.404952 -19.847797 -19.847797  1519.363  1519.363
