#weight  minuslogpost  cosmomc_theta      logA         ns       ombh2      omch2      Alens         tau     a_tSZ     a_kSZ       a_p    beta_p       a_c    beta_c       a_s            As        H0  minuslogprior  minuslogprior__0      chi2  chi2__chi2
     18     740.49059    0.010408021 3.0717774 0.95240866 0.022447102 0.12124011 0.96716521 0.062136834 3.2923919 1.6397895  6.972273 2.0634271 4.8486789  2.224108 3.0994491 2.1580226e-09 66.950313     -25.622548        -25.622548 1532.2263   1532.2263
      2     741.95724    0.010408021 3.0717774 0.95240866 0.022447102 0.12124011 0.96716521 0.062136834 3.3065251 1.6599309 6.9721324 2.0583955  4.859713 2.2208166 3.1058139 2.1580226e-09 66.950313     -25.622548        -25.622548 1535.1596   1535.1596
      6     741.46072     0.01040799 3.0710037 0.95320596 0.022440421  0.1210413 0.96371831 0.061961219 3.3065251 1.6599309 6.9721324 2.0583955  4.859713 2.2208166 3.1058139 2.1563535e-09 67.012419     -25.647755        -25.647755  1534.217    1534.217
     15     741.48792    0.010408015 3.0710939 0.95317079 0.022440212 0.12103092  0.9637344 0.062011074 3.3065251 1.6599309 6.9721324 2.0583955  4.859713 2.2208166 3.1058139 2.1565479e-09 67.016658     -25.640658        -25.640658 1534.2572   1534.2572
     38     741.78277    0.010408015 3.0710939 0.95317079 0.022440212 0.12103092  0.9637344 0.062011074  3.287314 1.6515657  6.975387 2.0576239 4.8430523 2.2219181 3.1063468 2.1565479e-09 67.016658     -25.640658        -25.640658 1534.8469   1534.8469
     11     743.30014    0.010406454 3.0763141 0.95351589 0.022530335 0.12172821 0.96428178  0.06474655  3.287314 1.6515657  6.975387 2.0576239 4.8430523 2.2219181 3.1063468  2.167835e-09  66.79895     -25.179758        -25.179758 1536.9598   1536.9598
     34     742.39506    0.010405853 3.0764404  0.9537359 0.022540618 0.12162834 0.96293768 0.065132771  3.287314 1.6515657  6.975387 2.0576239 4.8430523 2.2219181 3.1063468 2.1681089e-09 66.821691     -25.103372        -25.103372 1534.9969   1534.9969
     50     737.55893    0.010404675 3.0762885 0.95590084 0.022527103 0.12144022 0.95452291 0.067529929  3.287314 1.6515657  6.975387 2.0576239 4.8430523 2.2219181 3.1063468 2.1677795e-09 66.835866     -24.566661        -24.566661 1524.2512   1524.2512
     14     736.48168    0.010404207 3.0758952  0.9558001 0.022525156 0.12102743 0.95382698 0.066881615  3.287314 1.6515657  6.975387 2.0576239 4.8430523 2.2219181 3.1063468 2.1669272e-09  66.96096     -24.722453        -24.722453 1522.4083   1522.4083
      6     736.28027    0.010404207 3.0758952  0.9558001 0.022525156 0.12102743 0.95382698 0.066881615 3.3027837 1.6270436 6.9938595 2.0591408  4.852993 2.2155502 3.1068475 2.1669272e-09  66.96096     -24.722453        -24.722453 1522.0054   1522.0054
