#weight  minuslogpost  cosmomc_theta      logA         ns       ombh2      omch2     Alens            As        H0  minuslogprior  minuslogprior__0      chi2  chi2__chi2
2  725.2557 0.010405564 3.0429729 0.96735163  0.02227928 0.12109568 1.0085084 2.0967485e-09 66.779604 -19.847797 -19.847797  1490.207  1490.207
3 724.48234 0.010406671 3.0448533 0.96567447 0.022292943 0.12108161 1.0075429 2.1006949e-09 66.832658 -19.847797 -19.847797 1488.6603 1488.6603
3 725.58475 0.010406279 3.0427297 0.96732453 0.022265925 0.12064672  1.024571 2.0962385e-09 66.947989 -19.847797 -19.847797 1490.8651 1490.8651
 2 725.88837 0.010406386 3.0420875 0.96823571 0.022271192 0.12052453   1.024586 2.0948928e-09 66.998351 -19.847797 -19.847797 1491.4723 1491.4723
10   725.532 0.010406463 3.0421013  0.9680563 0.022276722 0.12072875   1.023523 2.0949218e-09 66.934529 -19.847797 -19.847797 1490.7596 1490.7596
 1 725.95509  0.01040656  3.040686 0.96952139  0.02226596 0.12028507  1.0286921 2.0919588e-09 67.083246 -19.847797 -19.847797 1491.6058 1491.6058
 1 726.07976 0.010406606 3.0399928 0.96983643 0.022276637 0.12005424  1.0337606 2.0905093e-09 67.174122 -19.847797 -19.847797 1491.8551 1491.8551
 4  726.2181 0.010406493 3.0398985 0.96995235 0.022276199 0.12008221  1.0329173 2.0903122e-09 67.160242 -19.847797 -19.847797 1492.1318 1492.1318
 1 726.78499 0.010406105  3.040585 0.96875096 0.022284043 0.12020755  1.0367532 2.0917476e-09 67.109954 -19.847797 -19.847797 1493.2656 1493.2656
 7  727.1215  0.01040604 3.0403375 0.96875617 0.022312599 0.12003392  1.0376091   2.09123e-09 67.191963 -19.847797 -19.847797 1493.9386 1493.9386
 2 728.27659 0.010406873 3.0372985 0.97099406 0.022328907 0.11973204  1.0477486 2.0848844e-09 67.338931 -19.847797 -19.847797 1496.2488 1496.2488
 1 727.17571 0.010406821 3.0375106 0.97089206 0.022314652 0.11975991  1.0452336 2.0853265e-09 67.315673 -19.847797 -19.847797  1494.047  1494.047
 5  726.8673 0.010407077 3.0378446 0.97085466 0.022310931 0.11980803  1.0442194 2.0860232e-09 67.304272 -19.847797 -19.847797 1493.4302 1493.4302
 4 726.95839 0.010406804    3.0381 0.97041235 0.022331918 0.11985378  1.0411737  2.086556e-09 67.296421 -19.847797 -19.847797 1493.6124 1493.6124
 1 726.98602 0.010407453 3.0408487 0.96804506 0.022369066 0.11951688  1.0433102 2.0922994e-09  67.46696 -19.847797 -19.847797 1493.6676 1493.6676
 2 726.99403 0.010407458 3.0408396 0.96805223 0.022369316 0.11950984  1.0433735 2.0922802e-09 67.469822 -19.847797 -19.847797 1493.6837 1493.6837
 9 725.73735 0.010408272  3.042182 0.96896997 0.022238391 0.12047774  1.0121681 2.0950908e-09 67.050559 -19.847797 -19.847797 1491.1703 1491.1703
 3 726.38198 0.010408342 3.0412342 0.97073116 0.022214321 0.12074045  1.0030003  2.093106e-09 66.941751 -19.847797 -19.847797 1492.4596 1492.4596
 2 726.41956 0.010408376 3.0412045 0.97077493 0.022214374 0.12072596  1.0032515 2.0930439e-09 66.947977 -19.847797 -19.847797 1492.5347 1492.5347
 5 726.50701 0.010407999  3.040265 0.97115063  0.02218784  0.1204724  1.0231486 2.0910783e-09 67.001697 -19.847797 -19.847797 1492.7096 1492.7096
 1  725.1293 0.010407993 3.0435804 0.96763168 0.022242029 0.12172912 0.99242182 2.0980226e-09 66.611599 -19.847797 -19.847797 1489.9542 1489.9542
 4 724.40769 0.010407732  3.043313 0.96717382 0.022271563 0.12128764 0.99699511 2.0974618e-09 66.779242 -19.847797 -19.847797  1488.511  1488.511
 1 724.66759 0.010408315 3.0426414 0.96789322 0.022271638 0.12104607  1.0016163 2.0960536e-09 66.882177 -19.847797 -19.847797 1489.0308 1489.0308
3 724.87465 0.010407896 3.0419959 0.96946138 0.022243607 0.12113759  1.0047472  2.094701e-09 66.813482 -19.847797 -19.847797 1489.4449 1489.4449
1 723.63946 0.010407364 3.0415852 0.96842245  0.02228846 0.12073591  1.0119711 2.0938409e-09 66.971803 -19.847797 -19.847797 1486.9745 1486.9745
2 724.45937 0.010407478 3.0433982 0.96691227 0.022248022 0.12141222  1.0030293 2.0976404e-09 66.708396 -19.847797 -19.847797 1488.6143 1488.6143
3 724.69658 0.010407516 3.0430933  0.9673373 0.022251099 0.12127244 0.99919419  2.097001e-09  66.76041 -19.847797 -19.847797 1489.0888 1489.0888
7 725.40227 0.010407312 3.0396043 0.96963152 0.022264864 0.12082385  1.0122382 2.0896973e-09 66.920109 -19.847797 -19.847797 1490.5001 1490.5001
2 723.91929 0.010407571 3.0411739 0.96817473 0.022282883 0.12064667  1.0184542 2.0929798e-09 67.005102 -19.847797 -19.847797 1487.5342 1487.5342
2 723.95417 0.010408048  3.041734 0.96729115 0.022348986 0.12067406  1.0119367 2.0941525e-09  67.06603 -19.847797 -19.847797 1487.6039 1487.6039
2 724.09483 0.010408198 3.0428446 0.96658594   0.0223381 0.12104182  1.0063771 2.0964795e-09 66.934594 -19.847797 -19.847797 1487.8852 1487.8852
1 723.77411 0.010407517  3.042156 0.96688813 0.022313683 0.12088304  1.0152509 2.0950364e-09 66.946694 -19.847797 -19.847797 1487.2438 1487.2438
1 723.99542 0.010407549 3.0418142 0.96662006 0.022363056 0.12017365  1.0259836 2.0943205e-09 67.235175 -19.847797 -19.847797 1487.6864 1487.6864
5 724.00534 0.010407567 3.0416001 0.96704314 0.022358857 0.12020722  1.0270534  2.093872e-09   67.2206 -19.847797 -19.847797 1487.7063 1487.7063
2 724.77033  0.01040667 3.0415039 0.96594046 0.022373047 0.12023558  1.0269376 2.0936707e-09 67.192433 -19.847797 -19.847797 1489.2363 1489.2363
1 724.61268 0.010406877 3.0401512 0.96750408 0.022349506 0.12004909  1.0264433 2.0908404e-09 67.245056 -19.847797 -19.847797 1488.9209 1488.9209
2 724.95517 0.010407371 3.0398611  0.9676607  0.02236365 0.12021327  1.0245174  2.090234e-09 67.215886 -19.847797 -19.847797 1489.6059 1489.6059
1 725.12043 0.010406919 3.0397909 0.96739998  0.02238444 0.11998302  1.0293307 2.0900872e-09 67.298368 -19.847797 -19.847797 1489.9365 1489.9365
1 725.28861 0.010407144 3.0409351 0.96699796 0.022373445 0.12060802  1.0249216   2.09248e-09 67.078975 -19.847797 -19.847797 1490.2728 1490.2728
1 725.27898 0.010407305 3.0400477 0.96791557 0.022368933 0.12037459  1.0284988 2.0906239e-09 67.161834 -19.847797 -19.847797 1490.2536 1490.2536
2 727.65009 0.010407094  3.049151 0.96307707 0.022274267 0.12196067 0.99126392 2.1097425e-09 66.528847 -19.847797 -19.847797 1494.9958 1494.9958
2 727.19222 0.010409063 3.0402718 0.97044587 0.022332954 0.12028236  1.0241595 2.0910926e-09 67.223002 -19.847797 -19.847797   1494.08   1494.08
3 726.42382 0.010408378 3.0405335 0.97018902 0.022301799 0.12114235   1.001986   2.09164e-09 66.875873 -19.847797 -19.847797 1492.5432 1492.5432
11 726.06289  0.01040826 3.0403954 0.96987905  0.02231984 0.12101129  1.0041474 2.0913511e-09 66.932157 -19.847797 -19.847797 1491.8214 1491.8214
 3 723.83897  0.01040735 3.0455366 0.96464472  0.02232821 0.12156778 0.99603211 2.1021309e-09 66.716755 -19.847797 -19.847797 1487.3735 1487.3735
 4 723.78173 0.010407204 3.0455265 0.96459989 0.022322777  0.1216632 0.99732112 2.1021095e-09 66.674592 -19.847797 -19.847797 1487.2591 1487.2591
 1  723.7693 0.010407226 3.0454401 0.96465382 0.022323491 0.12164519 0.99760925 2.1019279e-09 66.682089 -19.847797 -19.847797 1487.2342 1487.2342
 5 724.09707 0.010406143 3.0457109 0.96425579 0.022317028 0.12195956 0.98704135 2.1024972e-09 66.532837 -19.847797 -19.847797 1487.8897 1487.8897
 4 724.23161 0.010406745 3.0420236  0.9668261 0.022316362    0.12076  1.0067243 2.0947589e-09 66.965786 -19.847797 -19.847797 1488.1588 1488.1588
 1 724.25418 0.010407153 3.0410917 0.96798173 0.022319307 0.12061194  1.0064895 2.0928079e-09 67.033229 -19.847797 -19.847797  1488.204  1488.204
 1 724.94695  0.01040718 3.0397649 0.96933465 0.022302333 0.12018133  1.0110351 2.0900329e-09 67.170086 -19.847797 -19.847797 1489.5895 1489.5895
 9 725.11538 0.010406606 3.0418063 0.96843851 0.022251491 0.12107856 0.99650243 2.0943039e-09 66.797369 -19.847797 -19.847797 1489.9264 1489.9264
 4 725.26594 0.010406479 3.0433781 0.96722805 0.022238559 0.12189558 0.98783702 2.0975983e-09 66.501248 -19.847797 -19.847797 1490.2275 1490.2275
 4  725.1743  0.01040647 3.0432357 0.96731735 0.022239439 0.12184754 0.98917178 2.0972996e-09 66.518133 -19.847797 -19.847797 1490.0442 1490.0442
 2 725.76505 0.010406023  3.044623 0.96591016 0.022235093 0.12149653 0.99175959 2.1002111e-09 66.620265 -19.847797 -19.847797 1491.2257 1491.2257
 9 726.73887  0.01040616 3.0443487 0.96633994 0.022226164 0.12154195 0.98666895 2.0996353e-09  66.60185 -19.847797 -19.847797 1493.1733 1493.1733
 2 726.64519 0.010406089 3.0442666 0.96636838  0.02222857 0.12154378 0.98649246 2.0994628e-09 66.600813 -19.847797 -19.847797  1492.986  1492.986
 3 726.65186 0.010406048 3.0444801 0.96616093 0.022228144 0.12160769  0.9857991 2.0999111e-09  66.57714 -19.847797 -19.847797 1492.9993 1492.9993
 3 726.47648 0.010405842 3.0446317 0.96574601 0.022224854  0.1217229 0.98810717 2.1002295e-09 66.527995 -19.847797 -19.847797 1492.6486 1492.6486
 1 728.05303 0.010407253 3.0431557 0.96660067 0.022228981 0.12077104  1.0083295 2.0971318e-09 66.906894 -19.847797 -19.847797 1495.8017 1495.8017
 4 727.95047 0.010407194  3.043196 0.96654837  0.02222933 0.12081453  1.0075373 2.0972164e-09 66.890123 -19.847797 -19.847797 1495.5965 1495.5965
 9  727.7864 0.010407151 3.0433328 0.96652322 0.022231218 0.12083279  1.0059109 2.0975033e-09 66.883914 -19.847797 -19.847797 1495.2684 1495.2684
 1 726.97564 0.010407549 3.0414945 0.96759216 0.022319449 0.11990571  1.0102731 2.0936509e-09 67.292869 -19.847797 -19.847797 1493.6469 1493.6469
 6 724.48592 0.010407365 3.0443616 0.96474425 0.022344492 0.12062948    1.01332 2.0996622e-09  67.05499 -19.847797 -19.847797 1488.6674 1488.6674
 3 724.50377 0.010406996 3.0446981 0.96435828 0.022344637  0.1207681  1.0094763  2.100369e-09 66.994688 -19.847797 -19.847797 1488.7031 1488.7031
 3 724.49878 0.010406987  3.044694  0.9643546 0.022345136  0.1207652   1.009591 2.1003602e-09 66.995803 -19.847797 -19.847797 1488.6931 1488.6931
 2  725.1977 0.010406809 3.0449152 0.96442428 0.022357959 0.12061305  1.0064251  2.100825e-09 67.053241 -19.847797 -19.847797  1490.091  1490.091
 3 724.56551 0.010407301 3.0423784 0.96705764 0.022344382 0.12007577  1.0183769 2.0955024e-09 67.245657 -19.847797 -19.847797 1488.8266 1488.8266
 2 725.51829 0.010406188 3.0404921 0.96909001 0.022314146 0.11989981  1.0186313 2.0915533e-09 67.245095 -19.847797 -19.847797 1490.7322 1490.7322
 2 726.20141 0.010406983 3.0391699 0.97098696 0.022263571 0.11959368  1.0240985 2.0887897e-09 67.337356 -19.847797 -19.847797 1492.0984 1492.0984
 8 725.99382 0.010406801  3.039602 0.97062672 0.022258773 0.11987117  1.0163792 2.0896925e-09 67.229979 -19.847797 -19.847797 1491.6832 1491.6832
 3 724.66671 0.010407116 3.0390186  0.9702075 0.022309127 0.11967392  1.0305562 2.0884736e-09 67.351133 -19.847797 -19.847797  1489.029  1489.029
 4 724.60446 0.010406884  3.042284 0.96806455 0.022298444 0.12051686  1.0162331 2.0953045e-09 67.040099 -19.847797 -19.847797 1488.9045 1488.9045
 5 724.66999 0.010405831 3.0425506 0.96739348 0.022284516 0.12072115  1.0116679 2.0958633e-09 66.922525 -19.847797 -19.847797 1489.0356 1489.0356
 3 724.59312 0.010405813 3.0436555 0.96644395   0.0222823 0.12100484  1.0094212 2.0981802e-09 66.821824 -19.847797 -19.847797 1488.8818 1488.8818
 4 724.42177 0.010407997 3.0426756 0.96632005 0.022345951 0.12019072  1.0202018 2.0961252e-09 67.230065 -19.847797 -19.847797 1488.5391 1488.5391
 4 724.41832 0.010408071 3.0422881 0.96672909 0.022342176 0.12009631  1.0219442 2.0953132e-09 67.262399 -19.847797 -19.847797 1488.5322 1488.5322
 3   726.026 0.010409495 3.0445944 0.96652577 0.022321223 0.12116025 0.99879259  2.100151e-09 66.923005 -19.847797 -19.847797 1491.7476 1491.7476
 2 727.31143 0.010406684 3.0509649 0.96128703 0.022267962 0.12351677 0.95748767 2.1135729e-09 65.981338 -19.847797 -19.847797 1494.3185 1494.3185
 1 727.97338  0.01040717  3.049779 0.96183816 0.022258852 0.12355365  0.9615175 2.1110678e-09 65.977506 -19.847797 -19.847797 1495.6424 1495.6424
 3  727.5544 0.010407871 3.0489317 0.96261745 0.022269627 0.12320497 0.96851842 2.1092798e-09 66.127382 -19.847797 -19.847797 1494.8044 1494.8044
13 727.09117 0.010407664 3.0491063 0.96228344 0.022282484 0.12323539 0.96957293 2.1096482e-09 66.120835 -19.847797 -19.847797 1493.8779 1493.8779
 2 728.57776 0.010407263 3.0505466 0.96217449 0.022265174 0.12381607 0.95324699 2.1126889e-09 65.897527 -19.847797 -19.847797 1496.8511 1496.8511
1 728.90129 0.010408152 3.0492873 0.96188951 0.022289407 0.12350624 0.97395033 2.1100301e-09 66.051349 -19.847797 -19.847797 1497.4982 1497.4982
5 728.09264   0.0104066 3.0502374 0.95965847   0.0223571 0.12344244 0.97560419 2.1120357e-09 66.077254 -19.847797 -19.847797 1495.8809 1495.8809
1 727.82452 0.010406502 3.0502315  0.9597133 0.022356056 0.12342536 0.97469447 2.1120233e-09  66.07891 -19.847797 -19.847797 1495.3446 1495.3446
2 726.56935 0.010407152 3.0478432 0.96134444 0.022367245 0.12259709 0.98667352 2.1069851e-09 66.390319 -19.847797 -19.847797 1492.8343 1492.8343
3 726.13422 0.010407067 3.0470837 0.96208444  0.02235502 0.12247358 0.99079957 2.1053855e-09 66.419417 -19.847797 -19.847797  1491.964  1491.964
2 725.50651 0.010407107 3.0465081 0.96331016 0.022313572 0.12248088 0.99247996 2.1041741e-09 66.384031 -19.847797 -19.847797 1490.7086 1490.7086
1 728.54607 0.010406838 3.0518024 0.95967983 0.022272023 0.12388082 0.95931219 2.1153438e-09 65.867341 -19.847797 -19.847797 1496.7877 1496.7877
5 727.47038 0.010406175   3.05104 0.95975063 0.022275593  0.1230502 0.97138134 2.1137316e-09 66.128338 -19.847797 -19.847797 1494.6364 1494.6364
1 727.46855 0.010406916 3.0500399 0.96107836 0.022309216  0.1222163 0.97644174 2.1116186e-09 66.464327 -19.847797 -19.847797 1494.6327 1494.6327
4 727.55169 0.010406822 3.0503428  0.9611997  0.02228793 0.12235658 0.97588399 2.1122584e-09 66.395741 -19.847797 -19.847797  1494.799  1494.799
3 727.31389 0.010406643 3.0514897 0.96067522 0.022279759  0.1230901  0.9648507 2.1146824e-09 66.133803 -19.847797 -19.847797 1494.3234 1494.3234
5    726.31 0.010405945  3.048244 0.96389099 0.022194561 0.12286755 0.97780737 2.1078297e-09 66.115761 -19.847797 -19.847797 1492.3156 1492.3156
1  730.8316 0.010407704 3.0440819 0.96870969 0.022178273 0.12139687 0.97881236  2.099075e-09 66.663784 -19.847797 -19.847797 1501.3588 1501.3588
4 729.91637 0.010408332 3.0426447 0.96864212 0.022260163 0.12113692 0.97824054 2.0960605e-09 66.841902 -19.847797 -19.847797 1499.5283 1499.5283
1 729.88792 0.010408344 3.0426239 0.96863959 0.022261887 0.12109449 0.97883126 2.0960169e-09 66.858378 -19.847797 -19.847797 1499.4714 1499.4714
1 730.84315 0.010408497 3.0431692  0.9683654 0.022251315 0.12122843 0.97602133 2.0971601e-09 66.808467 -19.847797 -19.847797 1501.3819 1501.3819
3 729.30392 0.010408368 3.0422535 0.96957101 0.022205883 0.12107449 0.98709811 2.0952406e-09 66.819936 -19.847797 -19.847797 1498.3034 1498.3034
2 730.02209 0.010408604 3.0405777 0.97077384 0.022212284  0.1205638 0.99423423 2.0917324e-09 67.010213 -19.847797 -19.847797 1499.7398 1499.7398
1 729.91634 0.010408854  3.040409 0.97089994 0.022226043 0.12041408 0.99563538 2.0913795e-09 67.081984 -19.847797 -19.847797 1499.5283 1499.5283
2 727.82136 0.010410154 3.0374209  0.9727029 0.022239802 0.11977117   1.029116 2.0851395e-09 67.361475 -19.847797 -19.847797 1495.3383 1495.3383
5 729.35339 0.010409628 3.0384659 0.96997793 0.022444956 0.11989234  1.0143243 2.0873197e-09 67.470751 -19.847797 -19.847797 1498.4024 1498.4024
2 728.98958 0.010408178 3.0405247 0.96775897 0.022425779 0.12086771 0.99692078 2.0916216e-09 67.066676 -19.847797 -19.847797 1497.6747 1497.6747
1  729.7549 0.010408967 3.0420879 0.96787005 0.022343742 0.12185681 0.98669589 2.0948937e-09 66.684196 -19.847797 -19.847797 1499.2054 1499.2054
2 729.85906 0.010406363 3.0499828 0.96204826 0.022314195 0.12400137 0.95039318 2.1114982e-09  65.84598 -19.847797 -19.847797 1499.4137 1499.4137
1 731.58487 0.010406151 3.0517644  0.9605258 0.022314336 0.12445278 0.93560034 2.1152632e-09 65.688061 -19.847797 -19.847797 1502.8653 1502.8653
1 729.62782 0.010405084 3.0514674 0.96065788 0.022263863 0.12439055 0.94030288 2.1146352e-09 65.631774 -19.847797 -19.847797 1498.9512 1498.9512
1 729.41057  0.01040511 3.0522159 0.95866098 0.022345132 0.12409993 0.94539419 2.1162185e-09 65.796936 -19.847797 -19.847797 1498.5167 1498.5167
4 730.17232  0.01040551 3.0512512 0.95950669 0.022356677 0.12395349 0.94376713 2.1141781e-09 65.868855 -19.847797 -19.847797 1500.0402 1500.0402
2 730.52955 0.010405451 3.0515698 0.95926336 0.022355845 0.12406013 0.94176429 2.1148518e-09 65.830466 -19.847797 -19.847797 1500.7547 1500.7547
1 727.95069  0.01040539 3.0491984 0.96054393 0.022355771 0.12287757 0.95993943 2.1098425e-09 66.226942 -19.847797 -19.847797  1495.597  1495.597
7 724.77128  0.01040693  3.046953 0.96230258 0.022359469 0.12202183 0.99227324 2.1051104e-09 66.572781 -19.847797 -19.847797 1489.2382 1489.2382
1 724.40077 0.010406381 3.0463057 0.96290417 0.022336505 0.12199242 0.99522086 2.1037483e-09 66.545598 -19.847797 -19.847797 1488.4971 1488.4971
1 726.58746 0.010405444 3.0476822 0.96035099 0.022388609 0.12214658 0.99708657  2.106646e-09 66.504709 -19.847797 -19.847797 1492.8705 1492.8705
7  726.6195 0.010405397 3.0481686 0.95998177 0.022384879 0.12218721 0.99679048  2.107671e-09   66.4862 -19.847797 -19.847797 1492.9346 1492.9346
1 726.76664 0.010405238 3.0442116 0.96281244 0.022427918 0.12094468  1.0071749 2.0993473e-09 66.943611 -19.847797 -19.847797 1493.2289 1493.2289
2 726.67605 0.010406308 3.0428337  0.9646165 0.022445032 0.12000004  1.0248606 2.0964567e-09 67.322008 -19.847797 -19.847797 1493.0477 1493.0477
2 725.56301 0.010408264 3.0388682 0.96895874 0.022420266 0.11944236  1.0343337 2.0881596e-09 67.562572 -19.847797 -19.847797 1490.8216 1490.8216
2 725.60921 0.010408205 3.0387872  0.9690232 0.022419476 0.11944883  1.0347694 2.0879904e-09 67.557697 -19.847797 -19.847797  1490.914  1490.914
1 725.21123 0.010408807 3.0390605 0.96940201  0.02239769 0.11937337  1.0350042 2.0885613e-09 67.586418 -19.847797 -19.847797 1490.1181 1490.1181
1 725.24501 0.010408785 3.0391017 0.96939788 0.022398193 0.11937703   1.034819 2.0886473e-09 67.584792 -19.847797 -19.847797 1490.1856 1490.1856
6 724.89555 0.010408553 3.0393749 0.96926419 0.022387548 0.11951349  1.0325118  2.089218e-09 67.520237 -19.847797 -19.847797 1489.4867 1489.4867
1 724.86776 0.010408654  3.042422 0.96685476 0.022375447 0.12078865  1.0141047 2.0955937e-09 67.068351 -19.847797 -19.847797 1489.4311 1489.4311
2 725.65635 0.010408829 3.0422182 0.96737654  0.02236264 0.12079731  1.0200795 2.0951667e-09 67.060631 -19.847797 -19.847797 1491.0083 1491.0083
2 726.50306 0.010408433 3.0436518 0.96640103 0.022376952 0.12134136  1.0057322 2.0981725e-09 66.871095 -19.847797 -19.847797 1492.7017 1492.7017
6 726.79685 0.010408504 3.0450478 0.96700648 0.022294992  0.1219863 0.99031163 2.1011035e-09 66.584141 -19.847797 -19.847797 1493.2893 1493.2893
1 727.61735 0.010407716    3.0462 0.96620751 0.022278938 0.12249751 0.98509019 2.1035259e-09 66.370033 -19.847797 -19.847797 1494.9303 1494.9303
4 727.39874 0.010405159 3.0510967 0.95881215 0.022382923 0.12297928 0.97630618 2.1138514e-09 66.207238 -19.847797 -19.847797 1494.4931 1494.4931
3 726.58752 0.010405032 3.0494608 0.96075304 0.022359949 0.12271639  0.9795692 2.1103962e-09 66.273183 -19.847797 -19.847797 1492.8706 1492.8706
3 725.90106 0.010405493 3.0487863  0.9613758 0.022355339 0.12233026 0.98769419 2.1089733e-09 66.416129 -19.847797 -19.847797 1491.4977 1491.4977
7  725.9089 0.010405437 3.0484686 0.96258011 0.022272551 0.12236397 0.99257418 2.1083033e-09 66.334452 -19.847797 -19.847797 1491.5134 1491.5134
1 725.82871 0.010405301  3.048279 0.96258924 0.022277996 0.12235494 0.99288707 2.1079036e-09 66.337493 -19.847797 -19.847797  1491.353  1491.353
4 726.68085 0.010407072 3.0372322 0.97174984 0.022245248 0.11941652  1.0473724 2.0847462e-09 67.387543 -19.847797 -19.847797 1493.0573 1493.0573
1 726.31812 0.010406909  3.037584  0.9705995 0.022265372 0.11965217  1.0444066 2.0854796e-09  67.31582 -19.847797 -19.847797 1492.3318 1492.3318
4 724.66606 0.010406326  3.041669 0.96691878  0.02229671 0.12040033  1.0266057 2.0940164e-09 67.060603 -19.847797 -19.847797 1489.0277 1489.0277
4 724.94706 0.010405815 3.0421659 0.96667243 0.022284567  0.1205551  1.0200396 2.0950572e-09 66.979689 -19.847797 -19.847797 1489.5897 1489.5897
1 725.61085 0.010404934 3.0442971 0.96593044 0.022245848 0.12201165 0.99726487 2.0995268e-09 66.416089 -19.847797 -19.847797 1490.9173 1490.9173
2  724.9941 0.010405532   3.04478 0.96595276 0.022238334 0.12217886 0.99096718 2.1005409e-09 66.372607 -19.847797 -19.847797 1489.6838 1489.6838
4 725.58028 0.010406126 3.0481653 0.96216319  0.02230316  0.1229995 0.97559632 2.1076639e-09 66.166615 -19.847797 -19.847797 1490.8562 1490.8562
2 725.55439 0.010406154 3.0481571   0.962186 0.022303556 0.12299096 0.97575265 2.1076468e-09 66.170772 -19.847797 -19.847797 1490.8044 1490.8044
9 724.79573 0.010406399 3.0473876   0.963709 0.022248989 0.12234884 0.98560811 2.1060254e-09 66.352187 -19.847797 -19.847797 1489.2871 1489.2871
 1 725.09188  0.01040633 3.0472802  0.9635788 0.022243279 0.12227074 0.98782295 2.1057994e-09 66.371824 -19.847797 -19.847797 1489.8793 1489.8793
 2 724.71578 0.010406061 3.0461489 0.96435645 0.022249488  0.1220597 0.98976562 2.1034184e-09  66.44014 -19.847797 -19.847797 1489.1271 1489.1271
 1 724.83685 0.010407046 3.0459518 0.96450633 0.022256978 0.12182518 0.99458347 2.1030039e-09 66.559439 -19.847797 -19.847797 1489.3693 1489.3693
 3 724.45498 0.010407234 3.0464124  0.9639185 0.022305452 0.12170622 0.99100905 2.1039727e-09 66.646517 -19.847797 -19.847797 1488.6056 1488.6056
 3 724.44267 0.010407228 3.0461551 0.96409425  0.02230708 0.12161408  0.9919146 2.1034315e-09 66.679333 -19.847797 -19.847797 1488.5809 1488.5809
 3 724.42069 0.010407235 3.0460669 0.96409583 0.022306057 0.12155449 0.99404667 2.1032458e-09  66.69919 -19.847797 -19.847797  1488.537  1488.537
 5 724.44858 0.010407642 3.0451323 0.96497454 0.022319443 0.12111257 0.99956249 2.1012812e-09 66.876201 -19.847797 -19.847797 1488.5928 1488.5928
11 724.54219 0.010407597 3.0465378 0.96380519 0.022308503 0.12162566 0.99553231 2.1042366e-09  66.68881 -19.847797 -19.847797   1488.78   1488.78
 2 724.83263 0.010407396 3.0470462  0.9634478  0.02230909 0.12174444 0.99020236 2.1053066e-09 66.641795 -19.847797 -19.847797 1489.3609 1489.3609
14 726.09121 0.010408211 3.0464087 0.96557434 0.022256202 0.12173247  0.9875136 2.1039648e-09   66.6294 -19.847797 -19.847797  1491.878  1491.878
 4  725.9602 0.010408154 3.0441164 0.96809069 0.022224056 0.12148802 0.99141897 2.0991476e-09 66.685083 -19.847797 -19.847797  1491.616  1491.616
 1 724.32918 0.010408506 3.0404465 0.96930454 0.022316506 0.12056375  1.0131638  2.091458e-09 67.092836 -19.847797 -19.847797 1488.3539 1488.3539
 2 725.07767 0.010408723  3.038777 0.97082019 0.022314153 0.12021897  1.0248293 2.0879693e-09 67.218237 -19.847797 -19.847797 1489.8509 1489.8509
 8 727.10143 0.010409562 3.0412886 0.97001053 0.022321334 0.12075677  1.0093692 2.0932199e-09 67.065057 -19.847797 -19.847797 1493.8985 1493.8985
 2 727.17335 0.010409581 3.0414276 0.96996123 0.022319412  0.1207974  1.0082217 2.0935108e-09 67.049989 -19.847797 -19.847797 1494.0423 1494.0423
 5 727.60817 0.010409275 3.0416275 0.97004957 0.022199275 0.12138515  1.0144516 2.0939294e-09 66.737449 -19.847797 -19.847797 1494.9119 1494.9119
 2 725.83791 0.010408371 3.0390624 0.97091179 0.022232029 0.12039433  1.0326907 2.0885652e-09  67.07766 -19.847797 -19.847797 1491.3714 1491.3714
 1 726.20356 0.010407987 3.0375359  0.9720142 0.022225164  0.1200259  1.0353818 2.0853795e-09 67.187799 -19.847797 -19.847797 1492.1027 1492.1027
 3  727.0405 0.010409227 3.0367689 0.97183118 0.022274273 0.11979919  1.0372436 2.0837806e-09 67.349062 -19.847797 -19.847797 1493.7766 1493.7766
 1 726.43668 0.010409441 3.0367955 0.97227053 0.022289603 0.11963822  1.0299833  2.083836e-09 67.425304 -19.847797 -19.847797  1492.569  1492.569
2 727.65612 0.010410055 3.0349608  0.9735152 0.022331678 0.11885681 1.0381912 2.0800162e-09 67.756134 -19.847797 -19.847797 1495.0078 1495.0078
1 727.66215 0.010409917 3.0358732 0.97243075 0.022339482 0.11905358 1.0333252 2.0819149e-09 67.688348 -19.847797 -19.847797 1495.0199 1495.0199
4 725.58149 0.010408458 3.0388632 0.96959341 0.022380394  0.1198704 1.0157455 2.0881492e-09 67.385898 -19.847797 -19.847797 1490.8586 1490.8586
7 726.08985  0.01040777 3.0368247 0.97230439 0.022295311  0.1196366 1.0193471 2.0838967e-09 67.374702 -19.847797 -19.847797 1491.8753 1491.8753
2 725.71406 0.010408339 3.0376853  0.9699643 0.022380631 0.11963453 1.0280044  2.085691e-09 67.464842 -19.847797 -19.847797 1491.1237 1491.1237
1 725.07694  0.01040796 3.0398417 0.96810915 0.022328532 0.12028728 1.0324475 2.0901934e-09 67.180781 -19.847797 -19.847797 1489.8495 1489.8495
2 725.18913 0.010409403 3.0416823 0.96764961 0.022327985 0.12049957 1.0276893 2.0940442e-09 67.154604 -19.847797 -19.847797 1490.0739 1490.0739
2 725.91413  0.01040873 3.0445044 0.96539223 0.022290427 0.12121715 1.0227372 2.0999621e-09 66.852396 -19.847797 -19.847797 1491.5238 1491.5238
4 725.39985 0.010406664 3.0436695 0.96508902 0.022296773 0.12126842 1.0230596 2.0982096e-09 66.771046 -19.847797 -19.847797 1490.4953 1490.4953
